Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-07-19;41,00;6,31;75,69;66,23;6,31;10,00
2020-07-26;28,00;6,22;77,78;56,00;3,11;13,00
2020-08-02;25,00;0,00;118,75;78,13;6,25;2,00
2020-08-09;38,00;6,33;190,00;72,83;0,00;7,00
2020-08-16;68,00;6,18;98,91;86,55;9,27;18,00
2020-08-23;31,00;3,10;71,30;68,20;6,20;13,00
2020-08-30;30,00;3,00;90,00;87,00;3,00;11,00
2020-09-06;57,00;3,17;79,17;76,00;3,17;18,00
2020-09-13;41,00;3,15;56,77;91,46;9,46;11,00
2020-09-20;31,00;9,30;49,60;55,80;3,10;18,00
2020-09-27;28,00;12,44;59,11;102,67;3,11;12,00
2020-10-04;52,00;0,00;52,00;131,53;6,12;17,00
2020-10-11;51,00;6,38;47,81;121,13;19,13;10,00
2020-10-18;24,00;6,00;36,00;123,00;9,00;9,00
2020-10-25;53,00;9,35;56,12;102,88;3,12;5,00
2020-11-01;22,00;0,00;31,43;119,43;3,14;9,00
2020-11-08;32,00;3,20;41,60;128,00;3,20;19,00
2020-11-15;37,00;0,00;52,42;101,75;21,58;16,00
2020-11-22;41,00;12,62;53,62;66,23;22,08;16,00
2020-11-29;41,00;3,15;53,62;82,00;25,23;9,00
2020-12-06;47,00;0,00;68,93;62,67;28,20;5,00
2020-12-13;40,00;21,54;49,23;89,23;15,38;14,00
2020-12-20;37,00;3,08;58,58;120,25;12,33;11,00
2020-12-27;45,00;3,21;73,93;154,29;16,07;11,00
2021-01-03;55,00;3,06;91,67;103,89;21,39;16,00
2021-01-10;80,00;6,15;55,38;101,54;12,31;5,00
2021-01-17;71,00;6,17;71,00;89,52;30,87;16,00
2021-01-24;70,00;3,18;76,36;73,18;19,09;9,00
2021-01-31;76,00;12,67;85,50;98,17;31,67;13,00
2021-02-07;39,00;6,50;78,00;172,25;29,25;7,00
2021-02-14;12,00;6,00;45,00;75,00;36,00;5,00
2021-02-21;45,00;6,43;80,36;96,43;90,00;0,00
2021-02-28;35,00;12,73;50,91;85,91;31,82;16,00
2021-03-07;45,00;12,86;67,50;67,50;77,14;16,00
2021-03-14;37,00;3,08;49,33;98,67;30,83;11,00
2021-03-21;21,00;3,00;54,00;93,00;45,00;23,00
2021-03-28;23,00;6,57;46,00;105,14;16,43;15,00
2021-04-04;32,00;6,40;57,60;92,80;6,40;0,00
2021-04-11;37,00;9,25;46,25;52,42;15,42;7,00
2021-04-18;57,00;12,67;72,83;95,00;15,83;24,00
2021-04-25;34,00;3,09;49,45;68,00;6,18;7,00
2021-05-02;19,00;12,67;69,67;126,67;6,33;0,00
2021-05-09;50,00;0,00;78,13;178,13;15,63;12,00
2021-05-16;52,00;6,12;45,88;104,00;9,18;9,00
2021-05-23;46,00;3,07;70,53;88,93;12,27;17,00
2021-05-30;43,00;0,00;82,93;82,93;6,14;12,00
2021-06-06;40,00;3,08;46,15;98,46;3,08;14,00
2021-06-13;52,00;6,12;55,06;85,65;9,18;12,00
2021-06-20;40,00;3,08;43,08;86,15;12,31;9,00
2021-06-27;26,00;6,50;58,50;120,25;3,25;19,00
2021-07-04;49,00;9,19;52,06;110,25;15,31;22,00
2021-07-11;33,00;6,60;92,40;138,60;16,50;5,00
2021-07-18;48,00;6,40;80,00;137,60;22,40;11,00
2021-07-25;54,00;9,53;60,35;181,06;15,88;14,00
2021-08-01;60,00;0,00;104,21;195,79;18,95;5,00
2021-08-08;57,00;6,33;139,33;180,50;15,83;8,00
2021-08-15;56,00;0,00;74,67;118,22;18,67;20,00
2021-08-22;43,00;6,14;95,21;147,43;9,21;0,00
2021-08-29;41,00;9,46;85,15;167,15;34,69;0,00
2021-09-05;44,00;3,14;100,57;135,14;25,14;8,00
2021-09-12;51,00;3,19;121,13;165,75;22,31;8,00
2021-09-19;55,00;0,00;128,33;143,61;27,50;10,00
2021-09-26;51,00;3,19;153,00;162,56;22,31;15,00
2021-10-03;54,00;6,35;177,88;181,06;28,59;36,00
2021-10-10;67,00;6,38;165,90;197,81;35,10;24,00
2021-10-17;60,00;0,00;161,05;189,47;41,05;29,00
2021-10-24;59,00;12,42;189,42;152,16;31,05;23,00
2021-10-31;45,00;6,43;154,29;147,86;45,00;15,00
2021-11-07;63,00;9,45;151,20;135,45;22,05;13,00
2021-11-14;53,00;6,24;146,53;149,65;24,94;10,00
2021-11-21;46,00;6,13;95,07;134,93;33,73;7,00
2021-11-28;72,00;6,26;106,43;112,70;18,78;10,00
2021-12-05;50,00;6,25;106,25;93,75;25,00;10,00
2021-12-12;66,00;3,14;78,57;81,71;22,00;5,00
2021-12-19;42,00;0,00;145,38;164,77;29,08;6,00
2021-12-26;50,00;0,00;168,75;153,13;50,00;22,00
2022-01-02;82,00;9,46;135,62;132,46;56,77;16,00
2022-01-09;54,00;3,18;152,47;193,76;34,94;28,00
2022-01-16;51,00;3,19;162,56;172,13;9,56;23,00
2022-01-23;46,00;6,13;184,00;196,27;21,47;18,00
2022-01-30;74,00;3,08;188,08;197,33;27,75;5,00
2022-02-06;46,00;3,07;196,27;199,33;27,60;27,00
2022-02-13;54,00;3,18;177,88;177,88;44,47;24,00
2022-02-20;58,00;9,16;140,42;161,79;30,53;21,00
2022-02-27;37,00;3,08;138,75;148,00;18,50;21,00
2022-03-06;53,00;6,24;127,82;155,88;28,06;19,00
2022-03-13;51,00;6,38;156,19;146,63;41,44;7,00
