Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-05-03;29,00;7,25;43,50;94,25;3,63;21,00
2020-05-10;42,00;7,00;56,00;77,00;0,00;9,00
2020-05-17;28,00;7,00;56,00;105,00;3,50;14,00
2020-05-24;29,00;7,25;72,50;79,75;0,00;15,00
2020-05-31;39,00;3,25;52,00;84,50;0,00;13,00
2020-06-07;35,00;7,00;63,00;77,00;0,00;10,00
2020-06-14;40,00;6,67;46,67;66,67;0,00;10,00
2020-06-21;31,00;6,20;37,20;68,20;3,10;9,00
2020-06-28;34,00;6,80;54,40;88,40;0,00;6,00
2020-07-05;37,00;7,40;51,80;74,00;3,70;12,00
2020-07-12;34,00;6,80;47,60;54,40;3,40;14,00
2020-07-19;25,00;3,13;37,50;75,00;0,00;9,00
2020-07-26;28,00;3,50;49,00;77,00;3,50;8,00
2020-08-02;29,00;3,63;65,25;72,50;0,00;9,00
2020-08-09;41,00;3,42;95,67;88,83;0,00;12,00
2020-08-16;41,00;3,42;61,50;68,33;3,42;7,00
2020-08-23;43,00;3,58;43,00;71,67;3,58;9,00
2020-08-30;41,00;3,42;34,17;61,50;3,42;11,00
2020-09-06;60,00;3,33;26,67;73,33;3,33;9,00
2020-09-13;43,00;7,17;35,83;71,67;3,58;12,00
2020-09-20;39,00;6,50;32,50;84,50;0,00;10,00
2020-09-27;37,00;3,70;44,40;185,00;0,00;12,00
2020-10-04;27,00;3,38;33,75;94,50;0,00;22,00
2020-10-11;41,00;3,42;20,50;102,50;3,42;26,00
2020-10-18;24,00;6,00;18,00;90,00;3,00;17,00
2020-10-25;22,00;3,67;58,67;95,33;3,67;15,00
2020-11-01;15,00;3,75;45,00;90,00;0,00;10,00
2020-11-08;22,00;7,33;29,33;146,67;0,00;10,00
2020-11-15;18,00;6,00;24,00;90,00;3,00;11,00
2020-11-22;19,00;3,17;31,67;190,00;3,17;11,00
2020-11-29;18,00;3,00;30,00;78,00;3,00;8,00
2020-12-06;23,00;7,67;38,33;99,67;3,83;12,00
2020-12-13;58,00;3,63;43,50;79,75;0,00;11,00
2020-12-20;56,00;3,50;49,00;126,00;3,50;12,00
2020-12-27;50,00;3,57;78,57;714,29;3,57;22,00
2021-01-03;44,00;7,33;73,33;198,00;3,67;15,00
2021-01-10;35,00;7,00;56,00;175,00;3,50;12,00
2021-01-17;42,00;7,00;42,00;98,00;0,00;16,00
2021-01-24;39,00;6,50;45,50;84,50;3,25;12,00
2021-01-31;40,00;3,33;80,00;113,33;3,33;12,00
2021-02-07;61,00;6,78;54,22;203,33;3,39;7,00
2021-02-14;25,00;6,25;37,50;100,00;3,13;16,00
2021-02-21;21,00;7,00;49,00;77,00;3,50;10,00
2021-02-28;33,00;6,60;46,20;92,40;3,30;9,00
2021-03-07;25,00;6,25;43,75;93,75;3,13;9,00
2021-03-14;29,00;7,25;36,25;123,25;3,63;8,00
2021-03-21;22,00;3,67;29,33;102,67;3,67;9,00
2021-03-28;30,00;7,50;22,50;105,00;0,00;10,00
2021-04-04;21,00;7,00;42,00;133,00;3,50;15,00
2021-04-11;24,00;16,00;40,00;120,00;0,00;8,00
2021-04-18;24,00;3,00;30,00;108,00;3,00;12,00
2021-04-25;23,00;3,83;30,67;122,67;0,00;7,00
2021-05-02;25,00;3,13;50,00;131,25;3,13;13,00
2021-05-09;25,00;3,13;62,50;193,75;0,00;18,00
2021-05-16;24,00;3,00;42,00;132,00;3,00;20,00
2021-05-23;30,00;3,75;52,50;150,00;3,75;16,00
2021-05-30;36,00;3,60;72,00;158,40;3,60;17,00
2021-06-06;30,00;7,50;67,50;150,00;3,75;9,00
2021-06-13;33,00;6,60;59,40;105,60;0,00;12,00
2021-06-20;36,00;28,80;86,40;172,80;3,60;7,00
2021-06-27;31,00;6,20;86,80;167,40;0,00;11,00
2021-07-04;31,00;7,75;85,25;155,00;0,00;32,00
2021-07-11;36,00;3,60;79,20;151,20;3,60;12,00
2021-07-18;31,00;3,88;69,75;124,00;0,00;13,00
2021-07-25;32,00;3,20;70,40;121,60;0,00;14,00
2021-08-01;31,00;3,10;111,60;111,60;0,00;13,00
2021-08-08;34,00;3,40;88,40;142,80;3,40;12,00
2021-08-15;38,00;0,00;98,80;144,40;3,80;18,00
2021-08-22;39,00;6,50;91,00;130,00;0,00;8,00
2021-08-29;47,00;6,71;100,71;167,86;3,36;15,00
2021-09-05;38,00;3,80;106,40;167,20;0,00;13,00
2021-09-12;36,00;0,00;122,40;187,20;3,60;18,00
2021-09-19;61,00;3,39;135,56;155,89;0,00;18,00
2021-09-26;40,00;6,67;106,67;133,33;3,33;14,00
2021-10-03;41,00;13,67;143,50;157,17;0,00;16,00
2021-10-10;57,00;3,56;171,00;156,75;3,56;16,00
2021-10-17;45,00;3,75;165,00;157,50;0,00;20,00
2021-10-24;42,00;7,00;147,00;140,00;3,50;12,00
2021-10-31;48,00;6,86;178,29;157,71;0,00;16,00
2021-11-07;51,00;7,29;153,00;174,86;0,00;14,00
2021-11-14;40,00;6,67;113,33;133,33;3,33;12,00
2021-11-21;36,00;7,20;108,00;108,00;3,60;14,00
2021-11-28;33,00;6,60;85,80;99,00;3,30;8,00
2021-12-05;43,00;3,58;93,17;129,00;0,00;12,00
2021-12-12;37,00;7,40;133,20;155,40;0,00;14,00
2021-12-19;44,00;7,33;161,33;227,33;3,67;14,00
2021-12-26;50,00;7,14;221,43;292,86;0,00;17,00
2022-01-02;65,00;3,61;238,33;216,67;3,61;18,00
2022-01-09;57,00;7,13;256,50;213,75;3,56;11,00
2022-01-16;42,00;7,00;259,00;350,00;3,50;16,00
2022-01-23;39,00;6,50;201,50;175,50;3,25;19,00
2022-01-30;57,00;7,13;306,38;206,63;3,56;21,00
2022-02-06;57,00;7,13;249,38;199,50;0,00;22,00
2022-02-13;39,00;6,50;201,50;182,00;3,25;19,00
2022-02-20;41,00;6,83;218,67;164,00;0,00;15,00
2022-02-27;42,00;3,50;154,00;168,00;0,00;15,00
2022-03-06;38,00;6,33;145,67;145,67;3,17;14,00
2022-03-13;43,00;3,58;179,17;200,67;3,58;21,00
2022-03-20;47,00;6,71;147,71;167,86;3,36;20,00
2022-03-27;47,00;6,71;134,29;154,43;3,36;13,00
2022-04-03;45,00;6,43;186,43;154,29;3,21;26,00
2022-04-10;44,00;7,33;198,00;190,67;0,00;18,00
2022-04-17;85,00;7,08;354,17;255,00;3,54;24,00
2022-04-24;47,00;6,71;188,00;167,86;6,71;17,00
