Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-12-22;65,00;6,50;273,00;146,25;35,75;44,00
2019-12-29;75,00;0,00;264,13;189,13;39,13;37,00
2020-01-05;73,00;3,17;279,30;190,43;28,57;28,00
2020-01-12;58,00;3,22;254,56;222,33;25,78;32,00
2020-01-19;70,00;3,18;241,82;200,45;22,27;21,00
2020-01-26;66,00;9,43;260,86;144,57;22,00;49,00
2020-02-02;58,00;3,22;203,00;148,22;22,56;30,00
2020-02-09;54,00;12,71;260,47;168,35;22,24;26,00
2020-02-16;55,00;6,47;252,35;210,29;12,94;38,00
2020-02-23;22,00;9,43;172,86;154,00;15,71;11,00
2020-03-01;55,00;9,71;129,41;158,53;19,41;9,00
2020-03-08;52,00;3,25;204,75;143,00;9,75;26,00
2020-03-15;26,00;3,25;133,25;65,00;3,25;22,00
2020-03-22;33,00;9,90;92,40;59,40;3,30;17,00
2020-03-29;19,00;9,50;60,17;60,17;3,17;4,00
2020-04-05;53,00;12,47;59,24;68,59;3,12;9,00
2020-04-12;71,00;9,68;93,59;58,09;12,91;14,00
2020-04-19;41,00;6,31;72,54;53,62;0,00;15,00
2020-04-26;52,00;9,75;58,50;35,75;13,00;8,00
2020-05-03;46,00;36,14;52,57;46,00;9,86;11,00
2020-05-10;34,00;12,36;52,55;37,09;3,09;11,00
2020-05-17;23,00;19,71;75,57;62,43;9,86;7,00
2020-05-24;27,00;13,50;81,00;57,38;10,13;2,00
2020-05-31;51,00;6,38;70,13;57,38;12,75;13,00
2020-06-07;37,00;10,09;97,55;63,91;3,36;11,00
2020-06-14;42,00;3,23;80,77;48,46;3,23;11,00
2020-06-21;37,00;15,42;70,92;55,50;6,17;12,00
2020-06-28;46,00;6,57;92,00;46,00;3,29;11,00
2020-07-05;48,00;16,00;48,00;51,20;6,40;5,00
2020-07-12;35,00;12,73;60,45;66,82;6,36;12,00
2020-07-19;38,00;6,33;79,17;66,50;6,33;10,00
2020-07-26;28,00;6,22;80,89;56,00;3,11;13,00
2020-08-02;30,00;0,00;123,33;83,33;6,67;2,00
2020-08-09;43,00;3,31;201,77;72,77;0,00;7,00
2020-08-16;67,00;6,38;102,10;86,14;9,57;19,00
2020-08-23;32,00;3,20;73,60;67,20;6,40;10,00
2020-08-30;30,00;3,33;100,00;96,67;3,33;10,00
2020-09-06;58,00;3,22;80,56;77,33;3,22;15,00
2020-09-13;42,00;3,23;54,92;90,46;9,69;13,00
2020-09-20;27,00;10,13;54,00;60,75;3,38;17,00
2020-09-27;28,00;12,44;59,11;102,67;3,11;10,00
2020-10-04;51,00;0,00;51,00;137,06;6,38;10,00
2020-10-11;47,00;6,27;47,00;119,07;18,80;5,00
2020-10-18;24,00;3,00;36,00;120,00;9,00;5,00
2020-10-25;54,00;9,53;57,18;104,82;3,18;5,00
2020-11-01;22,00;0,00;31,43;116,29;3,14;7,00
2020-11-08;28,00;3,11;37,33;124,44;3,11;15,00
2020-11-15;31,00;0,00;52,70;99,20;21,70;13,00
2020-11-22;37,00;12,33;52,42;64,75;21,58;10,00
2020-11-29;42,00;3,23;54,92;80,77;22,62;10,00
2020-12-06;46,00;0,00;72,29;62,43;29,57;5,00
2020-12-13;41,00;22,08;50,46;94,62;15,77;5,00
2020-12-20;35,00;3,18;60,45;120,91;12,73;12,00
2020-12-27;43,00;3,07;70,64;150,50;12,29;12,00
2021-01-03;56,00;3,11;93,33;105,78;21,78;15,00
2021-01-10;82,00;6,31;53,62;104,08;12,62;0,00
2021-01-17;73,00;6,35;73,00;88,87;31,74;13,00
2021-01-24;71,00;3,23;77,45;74,23;19,36;5,00
2021-01-31;78,00;13,00;84,50;97,50;29,25;10,00
2021-02-07;40,00;6,67;80,00;173,33;26,67;8,00
2021-02-14;12,00;6,00;45,00;75,00;33,00;0,00
2021-02-21;44,00;6,29;78,57;91,14;75,43;0,00
2021-02-28;35,00;12,73;50,91;82,73;31,82;8,00
2021-03-07;46,00;12,27;64,40;64,40;73,60;15,00
2021-03-14;33,00;3,30;52,80;105,60;33,00;10,00
2021-03-21;21,00;3,00;51,00;93,00;45,00;20,00
2021-03-28;23,00;6,57;46,00;108,43;16,43;11,00
2021-04-04;32,00;6,40;57,60;92,80;6,40;0,00
2021-04-11;35,00;9,55;44,55;54,09;15,91;8,00
2021-04-18;58,00;12,89;74,11;93,44;16,11;26,00
2021-04-25;35,00;3,18;50,91;70,00;6,36;5,00
2021-05-02;17,00;13,60;71,40;136,00;6,80;0,00
2021-05-09;49,00;0,00;81,67;186,20;16,33;8,00
2021-05-16;49,00;6,53;49,00;111,07;9,80;8,00
2021-05-23;47,00;3,13;68,93;87,73;12,53;16,00
2021-05-30;36,00;0,00;85,09;91,64;6,55;13,00
2021-06-06;41,00;3,15;44,15;100,92;3,15;5,00
2021-06-13;54,00;6,35;57,18;88,94;9,53;11,00
2021-06-20;41,00;3,15;44,15;85,15;12,62;8,00
2021-06-27;24,00;3,00;54,00;111,00;3,00;16,00
2021-07-04;50,00;9,38;53,13;109,38;15,63;14,00
2021-07-11;34,00;6,80;95,20;142,80;17,00;6,00
2021-07-18;50,00;6,25;78,13;134,38;18,75;9,00
2021-07-25;53,00;9,35;59,24;177,71;12,47;9,00
2021-08-01;60,00;0,00;104,21;195,79;18,95;3,00
2021-08-08;56,00;6,59;141,65;187,76;16,47;9,00
2021-08-15;57,00;0,00;76,00;120,33;15,83;17,00
2021-08-22;44,00;6,29;97,43;150,86;9,43;0,00
2021-08-29;41,00;9,46;85,15;160,85;34,69;0,00
2021-09-05;45,00;3,21;102,86;138,21;25,71;9,00
2021-09-12;52,00;3,25;120,25;165,75;19,50;3,00
2021-09-19;54,00;0,00;130,24;149,29;25,41;11,00
2021-09-26;49,00;3,27;156,80;169,87;22,87;14,00
2021-10-03;55,00;6,47;177,94;181,18;29,12;26,00
2021-10-10;66,00;6,29;160,29;194,86;28,29;18,00
2021-10-17;61,00;0,00;163,74;192,63;41,74;29,00
2021-10-24;55,00;12,94;197,35;158,53;32,35;20,00
2021-10-31;44,00;6,29;147,71;147,71;40,86;17,00
2021-11-07;64,00;9,60;150,40;137,60;22,40;8,00
2021-11-14;53,00;6,24;146,53;146,53;24,94;6,00
2021-11-21;45,00;6,43;99,64;141,43;35,36;8,00
2021-11-28;67,00;6,38;108,48;114,86;19,14;11,00
2021-12-05;48,00;6,40;108,80;96,00;25,60;8,00
2021-12-12;68,00;3,24;80,95;84,19;19,43;3,00
2021-12-19;36,00;0,00;144,00;166,91;29,45;7,00
2021-12-26;48,00;0,00;169,60;153,60;51,20;24,00
2022-01-02;79,00;9,48;135,88;129,56;50,56;12,00
2022-01-09;50,00;3,13;150,00;187,50;34,38;23,00
2022-01-16;53,00;3,31;165,63;178,88;9,94;23,00
2022-01-23;48,00;6,40;192,00;198,40;22,40;14,00
2022-01-30;76,00;3,17;190,00;202,67;28,50;3,00
2022-02-06;45,00;3,21;202,50;208,93;28,93;15,00
2022-02-13;52,00;3,25;182,00;182,00;45,50;21,00
2022-02-20;57,00;9,50;145,67;171,00;28,50;20,00
2022-02-27;38,00;3,17;142,50;155,17;19,00;18,00
2022-03-06;54,00;6,35;130,24;158,82;28,59;12,00
2022-03-13;45,00;6,43;163,93;144,64;35,36;6,00
2022-03-20;49,00;6,53;163,33;173,13;19,60;9,00
2022-03-27;44,00;6,29;160,29;188,57;25,14;11,00
2022-04-03;75,00;3,13;178,13;121,88;28,13;20,00
2022-04-10;58,00;12,89;151,44;190,11;38,67;17,00
2022-04-17;69,00;9,41;175,64;175,64;31,36;30,00
2022-04-24;70,00;6,36;155,91;162,27;31,82;23,00
