Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2020-12-13;77,00;88,75;10,44;3,92;5,22;2,00
2020-12-20;62,00;69,75;7,75;2,58;2,58;1,00
2020-12-27;79,00;110,08;9,07;10,36;0,00;3,00
2021-01-03;91,00;122,65;7,91;6,59;2,64;3,00
2021-01-10;100,00;131,58;9,21;5,26;2,63;0,50
2021-01-17;83,00;119,31;5,19;7,78;1,30;1,00
2021-01-24;65,00;80,60;6,50;3,90;1,30;1,00
2021-01-31;50,00;84,62;6,41;1,28;1,28;0,00
2021-02-07;27,00;50,14;3,86;3,86;0,64;0,50
2021-02-14;39,00;50,70;1,30;5,20;1,30;0,50
2021-02-21;32,00;52,00;4,00;4,00;0,00;1,00
2021-02-28;31,00;45,21;3,88;1,29;1,29;1,00
2021-03-07;30,00;39,13;2,61;2,61;1,30;1,00
2021-03-14;33,00;47,52;1,32;2,64;0,00;0,00
2021-03-21;33,00;33,00;3,96;2,64;0,66;2,00
2021-03-28;29,00;34,27;2,64;0,66;0,66;2,00
2021-04-04;23,00;40,59;2,71;5,41;1,35;1,00
2021-04-11;32,00;40,96;6,40;3,84;2,56;3,00
2021-04-18;27,00;46,29;2,57;5,14;0,64;1,00
2021-04-25;27,00;43,71;3,86;3,86;1,29;4,00
2021-05-02;37,00;42,29;2,64;2,64;1,32;1,00
2021-05-09;37,00;50,21;2,64;3,96;1,32;1,00
2021-05-16;31,00;53,91;1,35;5,39;0,67;1,00
2021-05-23;34,00;51,00;2,62;3,92;1,31;0,50
2021-05-30;38,00;61,59;1,31;7,86;1,31;0,50
2021-06-06;36,00;56,57;7,71;3,86;0,64;1,00
2021-06-13;41,00;50,26;6,61;2,65;1,32;2,00
2021-06-20;42,00;59,06;5,25;5,25;1,31;0,50
2021-06-27;39,00;65,00;5,20;2,60;1,30;1,00
2021-07-04;51,00;52,31;3,92;3,92;0,65;0,50
2021-07-11;52,00;61,33;2,67;2,67;1,33;1,00
2021-07-18;52,00;57,20;3,90;5,20;1,30;1,00
2021-07-25;58,00;88,93;1,29;1,29;1,29;0,00
2021-08-01;45,00;86,14;5,14;5,14;0,64;2,00
2021-08-08;53,00;91,78;7,76;5,17;2,59;2,00
2021-08-15;40,00;56,00;2,67;6,67;2,67;1,00
2021-08-22;33,00;52,80;6,60;6,60;1,32;4,00
2021-08-29;32,00;50,67;5,33;5,33;1,33;1,00
2021-09-05;32,00;44,00;2,67;5,33;1,33;2,00
2021-09-12;24,00;37,33;5,33;5,33;0,67;1,00
2021-09-19;32,00;49,33;6,67;5,33;1,33;2,00
2021-09-26;31,00;46,50;3,88;6,46;2,58;2,00
2021-10-03;31,00;49,08;2,58;5,17;0,00;1,00
2021-10-10;40,00;41,33;2,67;9,33;2,67;5,00
2021-10-17;36,00;56,57;3,86;9,00;1,29;1,00
2021-10-24;39,00;59,17;4,03;5,38;1,34;4,00
2021-10-31;40,00;63,23;6,45;7,74;2,58;1,00
2021-11-07;44,00;72,47;6,47;10,35;1,29;2,00
2021-11-14;42,00;78,75;2,63;7,88;2,63;2,00
2021-11-21;47,00;117,50;2,61;11,75;1,31;3,00
2021-11-28;26,00;65,00;3,90;7,80;3,90;19,00
2021-12-05;28,00;50,67;5,33;5,33;1,33;1,00
2021-12-12;26,00;46,80;6,50;3,90;9,10;1,00
2021-12-19;48,00;58,38;3,89;6,49;5,19;2,00
2021-12-26;45,00;72,79;6,62;11,91;1,32;1,00
2022-01-02;43,00;79,48;10,42;11,73;1,30;2,00
2022-01-09;41,00;74,06;6,61;10,58;2,65;2,00
2022-01-16;44,00;60,82;7,76;11,65;1,29;4,00
2022-01-23;49,00;63,57;6,62;7,95;1,32;3,00
2022-01-30;60,00;73,33;9,33;12,00;1,33;3,00
