Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2020-10-25;11,00;3,00;6,00;19,00;41,00;113,67
2020-11-01;0,00;5,00;2,00;31,00;18,00;25,00
2020-11-08;6,00;8,00;5,00;29,00;23,00;96,00
2020-11-15;9,00;3,00;2,00;20,00;30,00;81,00
2020-11-22;3,00;2,00;5,00;26,00;31,00;123,00
2020-11-29;5,00;11,00;2,00;13,00;28,00;215,00
2020-12-06;5,00;2,00;3,00;28,00;27,00;170,00
2020-12-13;8,00;5,00;3,00;20,00;31,00;180,00
2020-12-20;4,00;11,00;5,00;34,00;41,00;196,00
2020-12-27;3,00;6,00;2,00;37,00;37,00;171,00
2021-01-03;2,00;22,00;3,00;28,00;31,00;160,00
2021-01-10;5,00;14,00;2,00;24,00;20,00;185,00
2021-01-17;5,00;8,00;3,00;26,00;14,00;165,00
2021-01-24;5,00;25,00;5,00;17,00;14,00;175,00
2021-01-31;0,00;23,00;2,00;23,00;20,00;39,00
2021-02-07;5,00;14,00;8,00;22,00;28,00;105,00
2021-02-14;3,00;10,00;0,00;28,00;21,00;90,00
2021-02-21;2,00;6,00;0,00;17,00;25,00;116,00
2021-02-28;2,00;5,00;3,00;27,00;22,00;112,00
2021-03-07;0,00;10,00;3,00;28,00;11,00;26,00
2021-03-14;8,00;11,00;5,00;20,00;22,00;108,00
2021-03-21;3,00;10,00;3,00;25,00;15,00;90,00
2021-03-28;2,00;2,00;0,00;32,00;16,00;50,00
2021-04-04;10,00;8,00;2,00;18,00;17,00;113,33
2021-04-11;7,00;3,00;5,00;21,00;17,00;91,00
2021-04-18;4,00;4,00;2,00;18,00;14,00;100,00
2021-04-25;2,00;5,00;3,00;12,00;26,00;62,00
2021-05-02;3,00;2,00;2,00;46,00;29,00;69,00
2021-05-09;5,00;2,00;7,00;35,00;24,00;57,50
2021-05-16;2,00;2,00;0,00;27,00;15,00;50,00
2021-05-23;2,00;5,00;2,00;25,00;12,00;48,00
2021-05-30;4,00;0,00;0,00;18,00;27,00;104,00
2021-06-06;3,00;5,00;0,00;16,00;12,00;63,00
2021-06-13;0,00;0,00;2,00;33,00;15,00;22,00
2021-06-20;0,00;12,00;2,00;36,00;26,00;53,00
2021-06-27;3,00;3,00;3,00;27,00;14,00;129,00
2021-07-04;0,00;5,00;2,00;38,00;21,00;39,00
2021-07-11;7,00;7,00;7,00;27,00;27,00;147,00
2021-07-18;5,00;5,00;2,00;27,00;18,00;122,50
2021-07-25;4,00;5,00;4,00;30,00;30,00;208,00
2021-08-01;5,00;2,00;9,00;39,00;34,00;160,00
2021-08-08;0,00;7,00;5,00;34,00;30,00;57,00
2021-08-15;2,00;4,00;5,00;42,00;25,00;110,00
2021-08-22;2,00;8,00;8,00;31,00;43,00;106,00
2021-08-29;0,00;2,00;4,00;30,00;39,00;59,00
2021-09-05;6,00;4,00;0,00;27,00;36,00;171,00
2021-09-12;6,00;7,00;7,00;41,00;28,00;174,00
2021-09-19;4,00;7,00;9,00;24,00;56,00;196,00
2021-09-26;0,00;7,00;0,00;33,00;34,00;45,00
2021-10-03;3,00;6,00;1,00;42,00;35,00;195,00
2021-10-10;3,00;9,00;3,00;29,00;44,00;165,00
2021-10-17;5,00;3,00;4,00;33,00;23,00;172,50
2021-10-24;1,00;17,00;3,00;32,00;23,00;120,00
2021-10-31;5,00;7,00;1,00;40,00;27,00;145,00
2021-11-07;0,00;4,00;4,00;35,00;27,00;60,00
2021-11-14;2,00;6,00;1,00;32,00;34,00;114,00
2021-11-21;7,00;13,00;2,00;21,00;28,00;171,50
2021-11-28;5,00;11,00;0,00;25,00;25,00;500,00
2021-12-05;3,00;5,00;3,00;28,00;21,00;132,00
2021-12-12;4,00;5,00;1,00;42,00;22,00;196,00
2021-12-19;5,00;3,00;0,00;34,00;25,00;230,00
2021-12-26;1,00;27,00;7,00;51,00;31,00;152,00
2022-01-02;1,00;21,00;7,00;65,00;45,00;174,00
2022-01-09;3,00;8,00;5,00;78,00;54,00;267,00
