Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2020-11-15;9,00;5,00;7,00;43,00;18,00;24,43
2020-11-22;5,00;4,00;4,00;36,00;27,00;20,00
2020-11-29;3,00;3,00;6,00;43,00;21,00;16,00
2020-12-06;4,00;7,00;8,00;55,00;23,00;18,67
2020-12-13;4,00;5,00;5,00;42,00;16,00;18,67
2020-12-20;5,00;3,00;12,00;50,00;19,00;20,00
2020-12-27;5,00;5,00;11,00;46,00;24,00;25,00
2021-01-03;6,00;5,00;9,00;56,00;32,00;31,50
2021-01-10;5,00;3,00;9,00;57,00;26,00;26,25
2021-01-17;2,00;3,00;5,00;55,00;23,00;21,00
2021-01-24;3,00;6,00;13,00;52,00;29,00;27,00
2021-01-31;3,00;4,00;11,00;47,00;22,00;19,00
2021-02-07;4,00;5,00;6,00;46,00;26,00;25,33
2021-02-14;4,00;4,00;10,00;77,00;35,00;24,00
2021-02-21;3,00;4,00;12,00;64,00;30,00;25,50
2021-02-28;6,00;5,00;8,00;69,00;33,00;27,00
2021-03-07;9,00;6,00;9,00;72,00;27,00;34,50
2021-03-14;7,00;7,00;13,00;86,00;33,00;32,20
2021-03-21;7,00;5,00;11,00;84,00;30,00;26,83
2021-03-28;6,00;4,00;14,00;70,00;33,00;36,00
2021-04-04;7,00;4,00;10,00;85,00;36,00;29,40
2021-04-11;5,00;8,00;14,00;80,00;30,00;30,00
2021-04-18;6,00;8,00;17,00;82,00;44,00;31,20
2021-04-25;5,00;6,00;12,00;72,00;29,00;38,33
2021-05-02;7,00;5,00;11,00;70,00;38,00;29,40
2021-05-09;7,00;7,00;15,00;80,00;41,00;33,60
2021-05-16;12,00;9,00;11,00;100,00;37,00;28,00
2021-05-23;5,00;4,00;17,00;82,00;43,00;33,75
2021-05-30;5,00;2,00;12,00;87,00;40,00;33,75
2021-06-06;6,00;4,00;16,00;85,00;40,00;34,80
2021-06-13;7,00;5,00;11,00;79,00;40,00;35,00
2021-06-20;6,00;7,00;11,00;86,00;39,00;33,60
2021-06-27;4,00;4,00;17,00;81,00;50,00;41,33
2021-07-04;7,00;8,00;11,00;73,00;37,00;36,17
2021-07-11;29,00;15,00;11,00;79,00;33,00;32,95
2021-07-18;10,00;6,00;15,00;72,00;46,00;37,14
2021-07-25;6,00;3,00;10,00;82,00;30,00;31,20
2021-08-01;8,00;7,00;10,00;68,00;26,00;34,67
2021-08-08;5,00;5,00;11,00;69,00;26,00;32,50
2021-08-15;6,00;9,00;10,00;78,00;26,00;36,00
2021-08-22;3,00;4,00;9,00;52,00;23,00;28,50
2021-08-29;5,00;5,00;12,00;65,00;19,00;35,00
2021-09-05;5,00;6,00;12,00;67,00;30,00;33,75
2021-09-12;6,00;5,00;9,00;59,00;23,00;33,00
2021-09-19;5,00;5,00;9,00;65,00;31,00;23,75
2021-09-26;5,00;8,00;10,00;64,00;22,00;26,25
2021-10-03;3,00;5,00;12,00;61,00;26,00;40,50
2021-10-10;5,00;5,00;12,00;61,00;25,00;50,00
2021-10-17;5,00;3,00;13,00;69,00;25,00;41,25
2021-10-24;6,00;5,00;13,00;58,00;21,00;39,00
2021-10-31;5,00;3,00;11,00;59,00;23,00;35,00
2021-11-07;5,00;4,00;11,00;71,00;21,00;35,00
2021-11-14;4,00;4,00;9,00;68,00;33,00;36,00
2021-11-21;5,00;10,00;8,00;60,00;50,00;50,00
2021-11-28;5,00;8,00;10,00;60,00;36,00;125,00
2021-12-05;4,00;6,00;9,00;59,00;29,00;38,67
2021-12-12;2,00;6,00;11,00;86,00;35,00;25,00
2021-12-19;5,00;5,00;13,00;69,00;28,00;28,75
2021-12-26;7,00;4,00;13,00;68,00;37,00;46,20
2022-01-02;3,00;6,00;13,00;69,00;32,00;35,00
2022-01-09;4,00;6,00;13,00;77,00;35,00;40,00
