Semaine;Polynesie (PF);Nouvelle Caledonie (NC);Fidji (FJ);Vanuatu (VU);Iles Cook (CK)
2020-11-15;46,00;5,00;7,00;2,00;0,00
2020-11-22;30,00;3,00;4,00;0,00;0,00
2020-11-29;35,00;4,00;7,00;0,00;0,00
2020-12-06;54,00;8,00;3,00;0,00;0,00
2020-12-13;45,00;6,00;5,00;0,00;2,00
2020-12-20;36,00;12,00;3,00;0,00;1,00
2020-12-27;59,00;10,00;2,00;0,00;0,00
2021-01-03;44,00;10,00;4,00;0,00;0,00
2021-01-10;43,00;6,00;3,00;0,00;0,00
2021-01-17;42,00;9,00;2,00;0,00;1,00
2021-01-24;48,00;8,00;3,00;1,00;1,00
2021-01-31;35,00;11,00;6,00;0,00;0,00
2021-02-07;36,00;8,00;2,00;0,00;1,00
2021-02-14;37,00;3,00;3,00;0,00;0,00
2021-02-21;48,00;7,00;6,00;1,00;0,00
2021-02-28;27,00;9,00;5,00;1,00;2,00
2021-03-07;38,00;9,00;7,00;0,00;1,00
2021-03-14;45,00;5,00;4,00;1,00;1,00
2021-03-21;39,00;2,00;2,00;0,00;0,00
2021-03-28;27,00;5,00;3,00;0,00;0,00
2021-04-04;44,00;8,00;4,00;1,00;0,00
2021-04-11;43,00;6,00;3,00;1,00;0,00
2021-04-18;44,00;5,00;2,00;1,00;3,00
2021-04-25;36,00;5,00;3,00;2,00;1,00
2021-05-02;36,00;4,00;4,00;0,00;0,00
2021-05-09;36,00;7,00;5,00;1,00;1,00
2021-05-16;45,00;5,00;0,00;0,00;0,00
2021-05-23;42,00;3,00;4,00;0,00;0,00
2021-05-30;46,00;6,00;1,00;1,00;1,00
2021-06-06;53,00;3,00;1,00;2,00;0,00
2021-06-13;45,00;5,00;2,00;2,00;1,00
2021-06-20;51,00;5,00;3,00;0,00;0,00
2021-06-27;43,00;3,00;3,00;0,00;0,00
2021-07-04;42,00;3,00;2,00;0,00;0,00
2021-07-11;61,00;0,00;4,00;1,00;1,00
2021-07-18;38,00;8,00;7,00;3,00;4,00
2021-07-25;90,00;9,00;9,00;0,00;1,00
2021-08-01;50,00;2,00;4,00;0,00;1,00
2021-08-08;73,00;4,00;3,00;2,00;1,00
2021-08-15;100,00;11,00;2,00;1,00;0,00
2021-08-22;59,00;3,00;2,00;0,00;1,00
2021-08-29;61,00;8,00;4,00;3,00;0,00
2021-09-05;47,00;4,00;1,00;0,00;4,00
2021-09-12;49,00;9,00;4,00;2,00;0,00
2021-09-19;54,00;8,00;2,00;0,00;1,00
2021-09-26;34,00;7,00;6,00;0,00;0,00
2021-10-03;44,00;2,00;4,00;1,00;0,00
2021-10-10;42,00;4,00;6,00;1,00;1,00
2021-10-17;33,00;4,00;2,00;0,00;1,00
2021-10-24;48,00;6,00;2,00;0,00;2,00
