Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-10-06;60,00;5,56;71,11;65,56;30,00;0,00
2019-10-13;24,00;12,57;30,86;42,29;0,00;6,00
2019-10-20;72,00;30,38;48,38;23,63;30,38;18,00
2019-10-27;75,00;0,00;94,32;25,00;31,82;0,00
2019-11-03;36,00;5,63;59,63;54,00;41,63;6,00
2019-11-10;30,00;0,00;76,67;17,78;30,00;12,00
2019-11-17;59,00;5,57;41,19;41,19;5,57;30,00
2019-11-24;23,00;5,75;81,65;52,90;23,00;6,00
2019-12-01;42,00;5,68;36,32;29,51;23,84;6,00
2019-12-08;41,00;11,39;70,61;35,31;5,69;6,00
2019-12-15;40,00;0,00;85,56;28,89;16,67;12,00
2019-12-22;45,00;0,00;12,38;38,25;25,88;13,00
2019-12-29;57,00;12,54;63,84;31,92;57,00;6,00
2020-01-05;62,00;5,64;112,73;33,82;33,82;6,00
2020-01-12;60,00;11,11;71,11;32,22;48,89;27,00
2020-01-19;68,00;5,57;95,87;16,72;22,30;11,00
2020-01-26;57,00;5,59;40,24;51,41;11,18;23,00
2020-02-02;57,00;5,70;57,00;22,80;39,90;17,00
2020-02-09;50,00;5,68;72,73;28,41;34,09;11,00
2020-02-16;56,00;11,20;67,20;33,60;33,60;28,00
2020-02-23;62,00;11,27;28,18;50,73;11,27;17,00
2020-03-01;66,00;11,19;27,97;22,37;11,19;11,00
2020-03-08;48,00;11,16;21,21;21,21;26,79;16,00
2020-03-15;54,00;0,00;27,00;15,75;11,25;5,00
2020-03-22;58,00;5,69;31,84;10,24;5,69;0,00
2020-03-29;41,00;5,54;31,03;31,03;0,00;5,00
2020-04-05;60,00;11,32;15,85;32,83;0,00;5,00
2020-04-12;52,00;5,65;26,00;21,48;5,65;0,00
2020-04-19;76,00;5,59;20,12;40,24;10,06;5,00
2020-04-26;25,00;0,00;25,00;4,55;4,55;10,00
2020-05-03;15,00;10,38;4,62;4,62;4,62;5,00
2020-05-10;40,00;20,57;40,00;10,29;4,57;0,00
2020-05-17;42,00;0,00;31,78;10,22;5,68;0,00
2020-05-24;36,00;15,75;25,88;20,25;0,00;10,00
2020-05-31;54,00;4,50;24,75;19,13;14,63;10,00
2020-06-07;58,00;18,96;18,96;18,96;10,04;5,00
2020-06-14;25,00;10,23;35,23;25,00;10,23;5,00
2020-06-21;42,00;20,43;36,32;20,43;5,68;5,00
2020-06-28;21,00;10,50;37,33;10,50;10,50;5,00
2020-07-05;43,00;11,03;20,95;5,51;11,03;5,00
2020-07-12;47,00;0,00;24,07;24,07;0,00;12,00
2020-07-19;37,00;5,61;37,00;17,94;0,00;12,00
2020-07-26;58,00;0,00;34,58;17,85;5,58;0,00
2020-08-02;51,00;0,00;85,00;0,00;5,67;0,00
2020-08-09;43,00;5,66;64,50;11,32;11,32;5,00
2020-08-16;60,00;5,66;15,85;11,32;21,51;0,00
2020-08-23;60,00;11,32;38,49;15,85;11,32;0,00
2020-08-30;43,00;11,32;43,00;27,16;5,66;5,00
2020-09-06;45,00;0,00;16,88;22,50;0,00;6,00
2020-09-13;61,00;5,65;22,59;11,30;0,00;22,00
2020-09-20;22,00;5,79;16,21;11,58;11,58;5,00
2020-09-27;22,00;5,79;16,21;27,79;5,79;5,00
2020-10-04;28,00;5,60;5,60;11,20;16,80;6,00
2020-10-11;63,00;11,25;34,88;0,00;0,00;0,00
2020-10-18;52,00;5,65;11,30;22,61;16,96;6,00
2020-10-25;60,00;16,67;11,11;5,56;5,56;11,00
2020-11-01;58,00;10,24;10,24;5,69;15,92;5,00
2020-11-08;33,00;0,00;17,07;17,07;17,07;11,00
2020-11-15;16,00;0,00;27,43;21,71;11,43;0,00
2020-11-22;38,00;5,59;11,18;0,00;15,65;11,00
2020-11-29;65,00;15,69;21,29;11,21;38,10;5,00
2020-12-06;60,00;11,11;21,11;11,11;16,67;16,00
2020-12-13;50,00;16,67;16,67;11,11;11,11;6,00
2020-12-20;54,00;12,38;29,25;5,63;29,25;0,00
2020-12-27;76,00;0,00;53,31;18,15;53,31;29,00
2021-01-03;33,00;5,69;33,00;33,00;0,00;5,00
2021-01-10;83,00;16,82;16,82;16,82;16,82;11,00
2021-01-17;43,00;11,32;21,50;54,32;21,50;11,00
2021-01-24;48,00;5,58;36,84;32,37;15,63;5,00
2021-01-31;66,00;5,69;21,62;38,69;5,69;5,00
2021-02-07;38,00;0,00;60,35;16,76;5,59;5,00
2021-02-14;17,00;5,67;28,33;28,33;17,00;6,00
2021-02-21;34,00;11,33;51,00;11,33;22,67;11,00
2021-02-28;34,00;5,67;28,33;22,67;11,33;0,00
2021-03-07;66,00;5,69;21,62;11,38;66,00;0,00
2021-03-14;16,00;0,00;21,71;37,71;16,00;0,00
2021-03-21;84,00;0,00;22,40;28,00;28,00;6,00
2021-03-28;54,00;0,00;12,38;18,00;41,63;6,00
2021-04-04;50,00;0,00;22,73;28,41;11,36;0,00
2021-04-11;22,00;5,50;49,50;11,00;5,50;0,00
2021-04-18;6,00;6,00;37,20;55,20;49,20;0,00
2021-04-25;33,00;0,00;33,00;22,00;11,00;17,00
2021-05-02;32,00;5,52;32,00;62,90;20,97;11,00
2021-05-09;57,00;17,10;34,20;45,60;22,80;11,00
2021-05-16;27,00;0,00;27,00;48,38;32,63;5,00
2021-05-23;23,00;0,00;34,50;69,00;17,25;6,00
2021-05-30;29,00;17,40;34,80;47,56;29,00;0,00
2021-06-06;34,00;0,00;52,13;40,80;22,67;6,00
2021-06-13;28,00;5,60;49,28;39,20;28,00;11,00
2021-06-20;28,00;0,00;22,40;33,60;28,00;11,00
2021-06-27;45,00;5,63;28,13;28,13;45,00;0,00
2021-07-04;71,00;12,40;0,00;18,03;29,30;0,00
2021-07-11;56,00;0,00;24,64;36,96;12,32;0,00
2021-07-18;21,00;7,00;29,17;21,00;29,17;0,00
2021-07-25;19,00;6,71;25,71;38,00;38,00;0,00
2021-08-01;51,00;6,80;38,53;57,80;6,80;25,00
2021-08-08;39,00;13,37;39,00;25,63;13,37;7,00
2021-08-15;38,00;6,91;50,67;64,48;38,00;19,00
2021-08-22;26,00;13,57;26,00;58,78;39,57;0,00
2021-08-29;65,00;6,72;39,22;32,50;39,22;6,00
2021-09-05;34,00;0,00;6,80;34,00;20,40;20,00
2021-09-12;53,00;6,77;46,23;59,77;13,53;40,00
2021-09-19;33,00;0,00;45,10;51,70;26,40;13,00
2021-09-26;26,00;6,78;45,22;52,00;13,57;13,00
2021-10-03;45,00;12,38;31,50;25,88;38,25;13,00
2021-10-10;20,00;0,00;55,29;34,12;55,29;13,00
2021-10-17;32,00;6,86;45,71;19,43;12,57;13,00
2021-10-24;52,00;0,00;39,57;26,00;26,00;13,00
