Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2020-04-12;6,00;6,00;2,00;21,00;3,00;18,00
2020-04-19;8,00;12,00;3,00;12,00;1,00;11,20
2020-04-26;3,00;9,00;4,00;17,00;2,00;15,00
2020-05-03;5,00;7,00;2,00;11,00;2,00;18,33
2020-05-10;6,00;14,00;3,00;19,00;1,00;16,50
2020-05-17;4,00;11,00;3,00;18,00;4,00;20,00
2020-05-24;5,00;13,00;2,00;18,00;2,00;18,33
2020-05-31;6,00;13,00;3,00;17,00;1,00;27,00
2020-06-07;5,00;13,00;2,00;19,00;2,00;20,00
2020-06-14;5,00;8,00;2,00;25,00;2,00;15,00
2020-06-21;7,00;7,00;2,00;11,00;2,00;21,00
2020-06-28;2,00;11,00;1,00;20,00;2,00;9,00
2020-07-05;5,00;14,00;2,00;18,00;2,00;13,33
2020-07-12;1,00;8,00;2,00;13,00;2,00;22,00
2020-07-19;3,00;9,00;1,00;22,00;1,00;15,00
2020-07-26;5,00;7,00;2,00;23,00;2,00;26,67
2020-08-02;3,00;6,00;3,00;24,00;2,00;15,00
2020-08-09;5,00;4,00;2,00;19,00;1,00;15,00
2020-08-16;5,00;12,00;2,00;17,00;2,00;20,00
2020-08-23;4,00;14,00;3,00;21,00;2,00;16,00
2020-08-30;3,00;13,00;1,00;16,00;2,00;13,50
2020-09-06;7,00;13,00;4,00;12,00;3,00;11,20
2020-09-13;7,00;13,00;3,00;13,00;3,00;25,20
2020-09-20;7,00;16,00;2,00;16,00;3,00;18,20
2020-09-27;4,00;13,00;1,00;19,00;4,00;17,33
2020-10-04;6,00;8,00;2,00;14,00;1,00;19,50
2020-10-11;7,00;8,00;1,00;20,00;4,00;26,25
2020-10-18;2,00;8,00;3,00;15,00;2,00;20,00
2020-10-25;5,00;11,00;2,00;14,00;1,00;20,00
2020-11-01;4,00;8,00;1,00;15,00;0,50;13,33
2020-11-08;3,00;6,00;2,00;15,00;4,00;19,50
2020-11-15;3,00;5,00;4,00;17,00;2,00;18,00
2020-11-22;8,00;10,00;2,00;17,00;5,00;11,20
2020-11-29;6,00;6,00;2,00;15,00;5,00;16,50
2020-12-06;6,00;11,00;3,00;15,00;2,00;15,00
2020-12-13;5,00;10,00;11,00;15,00;4,00;21,67
2020-12-20;7,00;16,00;4,00;19,00;4,00;29,75
2020-12-27;14,00;14,00;2,00;28,00;3,00;28,00
2021-01-03;13,00;13,00;2,00;32,00;6,00;22,75
2021-01-10;8,00;15,00;3,00;20,00;4,00;19,20
2021-01-17;6,00;17,00;2,00;25,00;2,00;25,50
2021-01-24;6,00;10,00;2,00;31,00;4,00;57,00
2021-01-31;9,00;15,00;6,00;25,00;5,00;18,00
2021-02-07;4,00;15,00;2,00;27,00;2,00;12,00
2021-02-14;3,00;11,00;1,00;19,00;3,00;19,50
2021-02-21;5,00;11,00;1,00;26,00;3,00;16,67
2021-02-28;3,00;11,00;2,00;28,00;2,00;13,50
2021-03-07;10,00;9,00;2,00;30,00;3,00;18,33
2021-03-14;6,00;10,00;1,00;21,00;2,00;15,00
2021-03-21;3,00;9,00;2,00;26,00;2,00;13,50
2021-03-28;2,00;4,00;1,00;20,00;2,00;12,00
2021-04-04;3,00;8,00;3,00;31,00;3,00;28,50
2021-04-11;5,00;13,00;2,00;24,00;2,00;25,00
2021-04-18;4,00;10,00;2,00;26,00;1,00;30,00
2021-04-25;6,00;8,00;2,00;41,00;4,00;15,00
2021-05-02;4,00;5,00;3,00;49,00;5,00;13,33
2021-05-09;5,00;10,00;2,00;55,00;2,00;18,33
2021-05-16;3,00;6,00;2,00;52,00;3,00;13,50
2021-05-23;8,00;9,00;2,00;67,00;1,00;24,00
2021-05-30;9,00;8,00;1,00;40,00;2,00;25,50
2021-06-06;8,00;12,00;4,00;39,00;3,00;22,40
2021-06-13;7,00;6,00;3,00;49,00;3,00;14,00
2021-06-20;9,00;8,00;3,00;42,00;6,00;24,00
2021-06-27;7,00;14,00;3,00;38,00;3,00;21,00
2021-07-04;7,00;13,00;2,00;51,00;5,00;24,50
2021-07-11;9,00;13,00;3,00;46,00;3,00;10,50
2021-07-18;4,00;16,00;3,00;51,00;2,00;14,67
2021-07-25;11,00;11,00;2,00;49,00;2,00;22,00
2021-08-01;8,00;14,00;2,00;57,00;4,00;27,20
2021-08-08;7,00;16,00;2,00;50,00;4,00;14,00
2021-08-15;8,00;12,00;2,00;49,00;2,00;27,20
2021-08-22;5,00;10,00;5,00;61,00;2,00;20,00
2021-08-29;5,00;11,00;4,00;59,00;4,00;38,33
2021-09-05;8,00;8,00;2,00;50,00;2,00;27,20
2021-09-12;8,00;14,00;2,00;56,00;2,00;32,00
2021-09-19;10,00;16,00;2,00;47,00;3,00;33,33
2021-09-26;9,00;12,00;2,00;59,00;1,00;19,50
2021-10-03;8,00;13,00;3,00;56,00;3,00;24,00
2021-10-10;18,00;21,00;6,00;73,00;11,00;36,00
2021-10-17;17,00;18,00;6,00;73,00;9,00;54,09
2021-10-24;9,00;20,00;6,00;57,00;2,00;33,00
2021-10-31;10,00;21,00;7,00;74,00;5,00;58,33
2021-11-07;9,00;14,00;4,00;55,00;7,00;45,00
2021-11-14;9,00;16,00;5,00;49,00;4,00;37,50
2021-11-21;9,00;29,00;5,00;41,00;5,00;37,50
2021-11-28;13,00;21,00;2,00;40,00;4,00;162,50
2021-12-05;12,00;12,00;5,00;50,00;3,00;46,50
2021-12-12;13,00;15,00;6,00;49,00;5,00;42,25
2021-12-19;10,00;13,00;7,00;63,00;7,00;40,00
2021-12-26;14,00;21,00;4,00;88,00;6,00;51,33
2022-01-02;15,00;29,00;9,00;78,00;8,00;53,33
2022-01-09;10,00;22,00;8,00;100,00;5,00;34,29
2022-01-16;10,00;12,00;2,00;70,00;4,00;64,29
2022-01-23;14,00;14,00;3,00;78,00;5,00;38,89
2022-01-30;12,00;18,00;14,00;80,00;9,00;36,00
2022-02-06;16,00;12,00;2,00;74,00;9,00;35,20
2022-02-13;14,00;16,00;5,00;77,00;6,00;31,11
2022-02-20;5,00;18,00;3,00;85,00;2,00;27,50
2022-02-27;17,00;15,00;1,00;51,00;4,00;55,64
2022-03-06;9,00;13,00;1,00;59,00;6,00;39,00
2022-03-13;11,00;18,00;2,00;71,00;3,00;23,57
2022-03-20;14,00;26,00;1,00;57,00;7,00;29,56
2022-03-27;14,00;12,00;6,00;51,00;7,00;26,44
2022-04-03;9,00;18,00;3,00;64,00;3,00;28,50
2022-04-10;12,00;20,00;4,00;51,00;8,00;25,50
