Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-06-21;33,00;3,30;39,60;72,60;3,30;9,00
2020-06-28;36,00;7,20;57,60;93,60;0,00;7,00
2020-07-05;41,00;6,83;54,67;68,33;3,42;14,00
2020-07-12;38,00;7,60;53,20;68,40;3,80;14,00
2020-07-19;26,00;3,25;39,00;78,00;0,00;11,00
2020-07-26;30,00;3,75;52,50;90,00;3,75;8,00
2020-08-02;31,00;3,88;69,75;77,50;0,00;10,00
2020-08-09;43,00;3,58;100,33;93,17;0,00;12,00
2020-08-16;42,00;3,50;63,00;77,00;3,50;9,00
2020-08-23;46,00;3,29;39,43;65,71;3,29;10,00
2020-08-30;40,00;3,33;33,33;60,00;3,33;11,00
2020-09-06;61,00;3,39;27,11;74,56;3,39;8,00
2020-09-13;46,00;6,57;32,86;72,29;3,29;12,00
2020-09-20;39,00;6,50;32,50;84,50;0,00;10,00
2020-09-27;40,00;3,33;40,00;166,67;0,00;11,00
2020-10-04;29,00;7,25;36,25;101,50;3,63;21,00
2020-10-11;40,00;3,33;26,67;100,00;3,33;26,00
2020-10-18;25,00;6,25;18,75;93,75;3,13;18,00
2020-10-25;22,00;3,67;58,67;95,33;3,67;14,00
2020-11-01;15,00;3,75;45,00;97,50;0,00;9,00
2020-11-08;23,00;7,67;30,67;153,33;0,00;10,00
2020-11-15;17,00;8,50;42,50;127,50;4,25;11,00
2020-11-22;19,00;3,17;31,67;190,00;3,17;11,00
2020-11-29;20,00;3,33;33,33;86,67;3,33;8,00
2020-12-06;22,00;7,33;29,33;95,33;3,67;13,00
2020-12-13;59,00;3,69;44,25;81,13;3,69;10,00
2020-12-20;56,00;3,50;49,00;126,00;3,50;14,00
2020-12-27;51,00;3,64;87,43;728,57;3,64;22,00
2021-01-03;46,00;13,14;59,14;177,43;3,29;16,00
2021-01-10;37,00;7,40;59,20;185,00;3,70;12,00
2021-01-17;45,00;7,50;45,00;105,00;3,75;16,00
2021-01-24;40,00;6,67;53,33;86,67;3,33;12,00
2021-01-31;42,00;3,50;84,00;126,00;3,50;13,00
2021-02-07;61,00;6,78;54,22;203,33;3,39;7,00
2021-02-14;25,00;6,25;37,50;100,00;3,13;13,00
2021-02-21;21,00;7,00;49,00;77,00;3,50;10,00
2021-02-28;34,00;6,80;47,60;95,20;3,40;9,00
2021-03-07;26,00;6,50;45,50;97,50;3,25;10,00
2021-03-14;30,00;7,50;37,50;135,00;3,75;9,00
2021-03-21;24,00;4,00;32,00;112,00;4,00;9,00
2021-03-28;32,00;6,40;19,20;89,60;3,20;9,00
2021-04-04;23,00;7,67;46,00;145,67;3,83;14,00
2021-04-11;24,00;16,00;40,00;112,00;0,00;8,00
2021-04-18;25,00;3,13;31,25;112,50;3,13;11,00
2021-04-25;25,00;3,13;25,00;106,25;3,13;7,00
2021-05-02;24,00;4,00;64,00;176,00;4,00;13,00
2021-05-09;26,00;3,25;65,00;195,00;0,00;18,00
2021-05-16;25,00;6,25;37,50;143,75;3,13;21,00
2021-05-23;30,00;3,75;45,00;150,00;3,75;17,00
2021-05-30;40,00;3,33;66,67;153,33;3,33;19,00
2021-06-06;28,00;7,00;63,00;140,00;3,50;9,00
2021-06-13;32,00;6,40;57,60;102,40;0,00;11,00
2021-06-20;38,00;30,40;91,20;190,00;3,80;8,00
2021-06-27;34,00;6,80;95,20;183,60;0,00;10,00
2021-07-04;33,00;13,20;72,60;138,60;0,00;32,00
2021-07-11;36,00;3,60;79,20;158,40;3,60;12,00
2021-07-18;33,00;3,30;59,40;105,60;0,00;14,00
2021-07-25;33,00;3,30;72,60;125,40;0,00;14,00
2021-08-01;33,00;3,30;118,80;118,80;3,30;14,00
2021-08-08;37,00;7,40;96,20;155,40;3,70;12,00
2021-08-15;38,00;0,00;98,80;152,00;3,80;20,00
2021-08-22;41,00;6,83;95,67;136,67;3,42;9,00
2021-08-29;49,00;7,00;105,00;182,00;3,50;16,00
2021-09-05;36,00;0,00;100,80;158,40;3,60;14,00
2021-09-12;35,00;0,00;119,00;182,00;3,50;17,00
2021-09-19;59,00;3,69;147,50;169,63;0,00;18,00
2021-09-26;43,00;7,17;114,67;143,33;3,58;14,00
2021-10-03;42,00;14,00;147,00;168,00;3,50;15,00
2021-10-10;59,00;3,69;177,00;169,63;3,69;16,00
2021-10-17;43,00;3,58;157,67;150,50;3,58;21,00
2021-10-24;45,00;7,50;157,50;150,00;3,75;12,00
2021-10-31;51,00;3,64;196,71;167,57;3,64;16,00
2021-11-07;56,00;7,00;147,00;161,00;0,00;13,00
2021-11-14;41,00;6,83;116,17;136,67;3,42;11,00
2021-11-21;37,00;7,40;118,40;111,00;3,70;14,00
2021-11-28;34,00;3,40;95,20;108,80;3,40;7,00
2021-12-05;43,00;3,58;93,17;136,17;3,58;12,00
2021-12-12;37,00;7,40;133,20;155,40;0,00;15,00
2021-12-19;45,00;7,50;157,50;225,00;3,75;14,00
2021-12-26;49,00;3,50;224,00;294,00;3,50;19,00
2022-01-02;66,00;7,33;242,00;220,00;3,67;18,00
2022-01-09;61,00;6,78;244,00;210,11;3,39;11,00
2022-01-16;44,00;7,33;271,33;374,00;3,67;18,00
2022-01-23;39,00;6,50;208,00;175,50;3,25;19,00
2022-01-30;63,00;7,00;301,00;210,00;3,50;21,00
2022-02-06;60,00;6,67;226,67;186,67;3,33;21,00
2022-02-13;39,00;6,50;201,50;182,00;3,25;19,00
2022-02-20;44,00;7,33;234,67;176,00;3,67;15,00
2022-02-27;41,00;3,42;150,33;170,83;0,00;15,00
2022-03-06;40,00;6,67;153,33;153,33;3,33;11,00
2022-03-13;43,00;3,58;172,00;193,50;3,58;21,00
2022-03-20;48,00;6,86;157,71;178,29;3,43;20,00
2022-03-27;46,00;6,57;131,43;151,14;3,29;13,00
2022-04-03;47,00;6,71;201,43;161,14;3,36;24,00
2022-04-10;44,00;7,33;198,00;183,33;0,00;18,00
