Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-10-20;67,00;36,55;155,32;115,73;6,09;39,00
2019-10-27;61,00;15,25;207,40;140,30;6,10;26,00
2019-11-03;80,00;5,93;207,41;154,07;14,81;14,00
2019-11-10;64,00;12,19;201,14;140,19;9,14;19,00
2019-11-17;64,00;30,48;173,71;137,14;18,29;28,00
2019-11-24;47,00;6,27;153,53;112,80;15,67;14,00
2019-12-01;44,00;6,29;207,43;113,14;6,29;24,00
2019-12-08;69,00;12,00;189,00;87,00;9,00;12,00
2019-12-15;63,00;6,00;174,00;102,00;15,00;39,00
2019-12-22;63,00;6,00;252,00;138,00;27,00;43,00
2019-12-29;70,00;0,00;240,43;170,43;30,43;34,00
2020-01-05;62,00;2,95;253,90;177,14;17,71;25,00
2020-01-12;56,00;5,89;232,84;203,37;17,68;20,00
2020-01-19;64,00;3,05;216,38;192,00;12,19;18,00
2020-01-26;62,00;6,20;254,20;145,70;18,60;50,00
2020-02-02;57,00;6,00;183,00;132,00;18,00;27,00
2020-02-09;48,00;12,00;234,00;159,00;21,00;25,00
2020-02-16;53,00;5,89;220,83;194,33;8,83;37,00
2020-02-23;22,00;9,43;169,71;150,86;6,29;11,00
2020-03-01;49,00;9,19;119,44;150,06;15,31;11,00
2020-03-08;53,00;2,94;185,50;132,50;8,83;25,00
2020-03-15;26,00;3,25;130,00;65,00;3,25;21,00
2020-03-22;28,00;6,22;90,22;59,11;3,11;14,00
2020-03-29;15,00;12,00;60,00;57,00;6,00;4,00
2020-04-05;51,00;9,00;54,00;63,00;6,00;9,00
2020-04-12;67,00;9,14;85,27;48,73;12,18;11,00
2020-04-19;40,00;6,15;70,77;46,15;0,00;13,00
2020-04-26;49,00;6,13;52,06;33,69;12,25;8,00
2020-05-03;45,00;30,00;48,00;42,00;6,00;11,00
2020-05-10;34,00;12,36;49,45;37,09;3,09;6,00
2020-05-17;23,00;16,43;78,86;59,14;3,29;7,00
2020-05-24;26,00;11,56;69,33;49,11;2,89;2,00
2020-05-31;49,00;6,13;70,44;55,13;9,19;11,00
2020-06-07;31,00;9,30;89,90;55,80;6,20;10,00
2020-06-14;41,00;2,93;76,14;43,93;2,93;9,00
2020-06-21;36,00;15,00;63,00;54,00;6,00;11,00
2020-06-28;43,00;6,14;82,93;43,00;3,07;11,00
2020-07-05;42,00;15,00;45,00;48,00;3,00;5,00
2020-07-12;34,00;9,27;55,64;64,91;6,18;12,00
2020-07-19;37,00;6,17;77,08;64,75;3,08;10,00
2020-07-26;28,00;6,22;77,78;59,11;3,11;13,00
2020-08-02;29,00;0,00;107,30;69,60;5,80;2,00
2020-08-09;42,00;6,00;177,00;66,00;0,00;7,00
2020-08-16;61,00;6,10;94,55;76,25;9,15;18,00
2020-08-23;31,00;3,10;71,30;62,00;6,20;13,00
2020-08-30;23,00;2,88;86,25;80,50;5,75;9,00
2020-09-06;57,00;3,00;75,00;72,00;3,00;16,00
2020-09-13;39,00;6,00;54,00;81,00;6,00;11,00
2020-09-20;28,00;6,22;49,78;52,89;3,11;17,00
2020-09-27;27,00;15,00;54,00;96,00;3,00;11,00
2020-10-04;49,00;0,00;49,00;131,69;6,13;14,00
2020-10-11;46,00;6,13;42,93;113,47;18,40;10,00
2020-10-18;23,00;5,75;34,50;117,88;8,63;9,00
2020-10-25;45,00;9,00;57,00;99,00;6,00;4,00
2020-11-01;22,00;0,00;28,29;119,43;3,14;4,00
2020-11-08;28,00;6,22;37,33;118,22;6,22;18,00
2020-11-15;35,00;0,00;44,55;101,82;22,27;14,00
2020-11-22;41,00;12,62;50,46;66,23;22,08;16,00
2020-11-29;41,00;6,31;53,62;75,69;25,23;9,00
2020-12-06;47,00;0,00;61,69;55,81;23,50;4,00
2020-12-13;40,00;21,54;52,31;92,31;15,38;14,00
2020-12-20;34,00;3,09;58,73;117,45;12,36;10,00
2020-12-27;44,00;2,93;64,53;143,73;14,67;10,00
2021-01-03;55,00;6,11;85,56;103,89;18,33;14,00
2021-01-10;77,00;5,92;50,35;97,73;14,81;4,00
2021-01-17;68,00;5,91;59,13;82,78;29,57;16,00
2021-01-24;61,00;3,05;73,20;73,20;18,30;9,00
2021-01-31;71,00;11,83;76,92;85,79;29,58;13,00
2021-02-07;36,00;6,00;60,00;153,00;24,00;7,00
2021-02-14;12,00;6,00;45,00;72,00;36,00;5,00
2021-02-21;38,00;6,33;82,33;91,83;82,33;0,00
2021-02-28;30,00;12,00;45,00;78,00;30,00;14,00
2021-03-07;45,00;12,00;63,00;60,00;75,00;16,00
2021-03-14;34,00;3,09;43,27;98,91;27,82;8,00
2021-03-21;18,00;3,00;51,00;93,00;45,00;23,00
2021-03-28;23,00;6,57;42,71;108,43;16,43;12,00
2021-04-04;32,00;5,82;49,45;87,27;5,82;0,00
2021-04-11;36,00;6,00;42,00;54,00;9,00;7,00
2021-04-18;56,00;8,84;64,84;88,42;14,74;21,00
2021-04-25;34,00;3,09;49,45;68,00;3,09;7,00
2021-05-02;18,00;12,00;60,00;114,00;6,00;0,00
2021-05-09;45,00;0,00;75,00;168,00;18,00;9,00
2021-05-16;52,00;6,12;48,94;100,94;6,12;9,00
2021-05-23;38,00;2,92;67,23;84,77;8,77;17,00
2021-05-30;42,00;0,00;78,00;84,00;6,00;12,00
2021-06-06;39,00;3,00;45,00;93,00;6,00;14,00
2021-06-13;47,00;5,88;52,88;82,25;8,81;9,00
2021-06-20;35,00;2,92;40,83;78,75;11,67;9,00
2021-06-27;23,00;5,75;46,00;103,50;2,88;19,00
2021-07-04;46,00;6,13;52,13;107,33;12,27;19,00
2021-07-11;32,00;5,82;81,45;119,27;11,64;2,00
2021-07-18;48,00;3,00;75,00;132,00;15,00;11,00
2021-07-25;54,00;6,00;54,00;174,00;15,00;11,00
2021-08-01;56,00;0,00;91,37;182,74;14,74;5,00
2021-08-08;54,00;6,00;126,00;174,00;15,00;8,00
2021-08-15;53,00;0,00;70,67;108,94;14,72;20,00
2021-08-22;37,00;6,17;95,58;148,00;12,33;0,00
2021-08-29;38,00;8,77;78,92;152,00;26,31;0,00
2021-09-05;39,00;0,00;96,00;126,00;27,00;5,00
2021-09-12;48,00;3,00;114,00;153,00;18,00;8,00
2021-09-19;55,00;0,00;119,17;140,56;21,39;10,00
2021-09-26;45,00;3,00;132,00;156,00;24,00;12,00
2021-10-03;51,00;9,00;162,00;171,00;27,00;33,00
2021-10-10;64,00;6,10;152,38;188,95;30,48;21,00
2021-10-17;57,00;0,00;147,00;183,00;30,00;26,00
2021-10-24;58,00;12,21;177,05;146,53;27,47;23,00
2021-10-31;45,00;6,00;141,00;138,00;39,00;12,00
2021-11-07;57,00;9,00;147,00;129,00;21,00;12,00
2021-11-14;47,00;5,88;135,13;138,06;23,50;10,00
2021-11-21;43,00;6,14;92,14;138,21;27,64;7,00
2021-11-28;60,00;6,00;96,00;111,00;15,00;9,00
2021-12-05;49,00;6,13;104,13;94,94;21,44;10,00
2021-12-12;58,00;3,05;79,37;79,37;21,37;5,00
2021-12-19;41,00;0,00;134,71;149,36;26,36;6,00
2021-12-26;49,00;0,00;165,38;140,88;42,88;21,00
2022-01-02;79,00;9,12;133,69;127,62;48,62;16,00
2022-01-09;51,00;0,00;135,00;177,00;30,00;25,00
2022-01-16;48,00;3,00;156,00;162,00;9,00;23,00
2022-01-23;41,00;5,86;166,93;181,57;20,50;18,00
2022-01-30;66,00;3,00;168,00;189,00;30,00;5,00
2022-02-06;38,00;2,92;184,15;192,92;26,31;27,00
2022-02-13;48,00;3,00;168,00;159,00;33,00;24,00
2022-02-20;55,00;9,17;140,56;158,89;30,56;21,00
2022-02-27;34,00;0,00;132,91;154,55;18,55;18,00
2022-03-06;53,00;5,89;114,83;144,28;26,50;18,00
2022-03-13;43,00;9,21;153,57;141,29;33,79;10,00
2022-03-20;50,00;5,88;150,00;155,88;14,71;13,00
2022-03-27;38,00;8,77;149,08;175,38;23,38;18,00
2022-04-03;78,00;3,00;174,00;120,00;27,00;19,00
2022-04-10;51,00;12,00;147,00;177,00;33,00;14,00
