Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;59,00;944,00;1017,75;206,50;560,50;668,67;9,83;413,00;137,67;180,47;97,18;149,24;180,47;141,60;436,60;82,60;11,80;285,17;452,33;24,58;118,00;23,97;94,03;51,63;59,00;19,24;34,63;41,04;23,09;6,00;6,00;4,00;11,00;32,00;0,50;4,00
2019-03-24;59,00;944,00;1003,00;206,50;575,25;708,00;9,83;413,00;137,67;180,47;121,47;145,76;190,88;153,40;424,80;82,60;23,60;270,42;422,83;19,67;127,83;16,59;90,34;53,47;53,47;20,52;33,35;44,89;17,96;9,00;7,00;2,00;11,00;21,00;2,00;3,00
2019-03-31;59,00;914,50;1017,75;206,50;545,75;708,00;9,83;432,67;137,67;194,35;107,59;142,29;225,59;153,40;413,00;94,40;23,60;314,67;422,83;29,50;113,08;20,28;86,66;57,16;59,00;26,93;35,91;48,74;15,39;10,00;7,00;7,00;8,00;22,00;3,00;5,00
2019-04-07;61,00;915,00;1067,50;213,50;533,75;691,33;10,17;427,00;122,00;183,00;96,88;154,29;215,29;132,17;376,17;71,17;20,33;258,08;380,08;18,77;112,62;22,18;83,18;59,15;62,85;18,17;25,96;42,83;20,77;10,00;6,00;1,00;11,00;16,00;2,00;3,00
2019-04-14;61,00;1525,00;1052,25;228,75;655,75;752,33;10,17;427,00;142,33;204,53;111,24;129,18;215,29;132,17;376,17;71,17;20,33;305,00;366,00;18,77;98,54;29,58;81,33;42,52;51,76;16,87;27,26;46,72;23,36;12,00;5,00;3,00;10,00;26,00;3,00;5,00
2019-04-21;55,00;825,00;935,00;178,75;522,50;660,00;9,17;385,00;110,00;178,75;113,44;123,75;202,81;143,00;407,00;88,00;22,00;315,00;360,00;20,00;100,00;22,00;89,83;55,00;58,67;20,95;28,81;40,60;15,71;9,00;5,00;2,00;14,00;21,00;2,00;4,00
2019-04-28;69,00;814,20;966,00;220,80;565,80;586,50;8,63;448,50;120,75;182,85;106,95;144,90;207,00;149,50;448,50;80,50;23,00;300,64;389,36;24,64;123,21;22,38;85,78;57,81;59,68;20,83;31,25;53,38;14,32;8,00;3,00;5,00;12,00;26,00;3,00;3,00
2019-05-05;69,00;883,20;979,80;193,20;579,60;603,75;8,63;1725,00;120,75;189,75;117,30;148,35;213,90;149,50;448,50;92,00;11,50;305,57;389,36;24,64;123,21;19,97;105,32;50,84;52,66;15,33;31,94;51,11;14,06;12,00;7,00;3,00;7,00;20,00;4,00;5,00
2019-05-12;66,00;897,60;990,00;198,00;554,40;676,50;8,25;627,00;132,00;211,89;142,42;156,32;204,95;165,00;440,00;88,00;22,00;311,14;433,71;23,57;132,00;29,33;89,83;51,33;58,67;23,29;34,94;47,88;24,59;10,00;6,00;6,00;15,00;25,00;4,00;7,00
2019-05-19;78,00;1060,80;1170,00;234,00;717,60;819,00;9,75;507,00;156,00;219,82;131,18;177,27;226,91;167,14;479,14;89,14;33,43;326,63;409,50;43,88;126,75;29,71;98,43;52,00;61,29;24,70;39,00;48,10;16,90;11,00;4,00;2,00;12,00;34,00;4,00;2,00
2019-05-26;74,00;1006,40;1124,80;207,20;666,00;740,00;9,25;499,50;148,00;243,14;165,62;155,05;246,67;211,43;454,57;105,71;31,71;355,20;439,07;34,53;133,20;27,75;125,80;77,70;74,00;20,41;39,55;53,59;33,17;9,00;11,00;5,00;9,00;38,00;1,00;4,00
2019-06-02;81,00;931,50;1053,00;216,00;607,50;599,40;8,10;421,20;129,60;243,00;130,30;176,09;186,65;185,14;844,71;92,57;23,14;319,24;405,00;23,82;133,41;29,45;106,77;66,27;49,70;21,86;37,29;54,00;20,57;10,00;5,00;5,00;7,00;20,00;0,50;5,00
2019-06-09;75,00;1035,00;1155,00;210,00;645,00;693,75;9,38;450,00;150,00;214,29;125,00;185,71;210,71;150,00;460,71;85,71;21,43;318,75;384,38;28,13;140,63;29,27;96,95;65,85;67,68;23,28;41,38;60,78;16,81;6,00;4,00;4,00;14,00;29,00;1,00;3,00
2019-06-16;72,00;1036,80;1195,20;216,00;720,00;648,00;9,00;450,00;126,00;241,20;126,00;158,40;244,80;154,29;442,29;92,57;20,57;345,60;422,40;24,00;139,20;31,38;101,54;68,31;75,69;20,57;42,43;54,00;19,29;9,00;4,00;5,00;10,00;39,00;3,00;4,00
2019-06-23;74,00;1169,20;1243,20;251,60;799,20;684,50;9,25;481,00;148,00;239,62;119,81;162,10;274,86;158,57;444,00;84,57;10,57;345,33;409,47;34,53;148,00;31,45;112,85;64,75;66,60;28,07;42,10;53,59;26,79;7,00;7,00;4,00;12,00;34,00;2,00;4,00
2019-06-30;69,00;938,40;1076,40;234,60;634,80;586,50;8,63;396,75;120,75;200,10;117,30;134,55;231,15;149,50;448,50;103,50;11,50;345,00;374,57;39,43;128,14;32,68;90,79;52,66;63,55;17,89;35,78;62,61;19,17;9,00;5,00;5,00;9,00;21,00;2,00;6,00
2019-07-07;71,00;994,00;1036,60;213,00;653,20;621,25;8,88;426,00;142,00;230,75;124,25;149,10;223,65;131,86;426,00;81,14;20,29;293,47;397,60;28,40;123,07;26,16;95,29;65,39;67,26;16,78;30,98;51,64;19,36;11,00;6,00;3,00;8,00;27,00;2,00;5,00
2019-07-14;64,00;1056,00;1184,00;224,00;720,00;544,00;8,00;384,00;112,00;213,33;120,89;160,00;231,11;138,67;437,33;96,00;21,33;320,00;418,46;19,69;137,85;24,47;94,12;50,82;62,12;19,59;35,27;62,69;24,82;8,00;7,00;6,00;12,00;27,00;4,00;7,00
2019-07-21;67,00;884,40;964,80;187,60;589,60;552,75;8,38;402,00;117,25;229,21;102,26;137,53;204,53;156,33;480,17;89,33;22,33;325,43;411,57;14,36;138,79;24,19;104,22;61,42;68,86;21,90;34,79;72,15;25,77;8,00;8,00;5,00;10,00;26,00;2,00;4,00
2019-07-28;56,00;854,00;1008,00;210,00;588,00;672,00;9,33;448,00;130,67;224,00;122,50;164,50;220,50;156,80;436,80;89,60;22,40;303,33;350,00;18,67;121,33;26,13;112,00;57,87;69,07;14,00;39,45;63,64;22,91;10,00;5,00;4,00;9,00;29,00;0,50;1,00
2019-08-04;61,00;899,75;1052,25;213,50;655,75;711,67;10,17;488,00;162,67;208,12;122,00;186,59;218,88;162,67;406,67;91,50;20,33;276,85;436,38;18,77;117,31;24,03;125,70;61,00;72,09;20,77;38,94;51,91;31,15;11,00;4,00;4,00;10,00;17,00;2,00;3,00
2019-08-11;66,00;778,80;884,40;184,80;528,00;561,00;8,25;363,00;99,00;204,95;125,05;177,16;225,79;143,00;385,00;77,00;22,00;301,71;419,57;18,86;132,00;22,00;110,00;60,50;64,17;24,59;29,76;55,65;24,59;7,00;8,00;3,00;10,00;19,00;3,00;4,00
2019-08-18;64,00;832,00;883,20;166,40;512,00;560,00;8,00;368,00;112,00;188,44;128,00;156,44;213,33;160,00;394,67;96,00;21,33;285,54;403,69;24,62;137,85;20,11;115,20;62,17;65,83;16,64;38,40;56,32;33,28;11,00;3,00;4,00;9,00;21,00;2,00;4,00
2019-08-25;56,00;854,00;910,00;196,00;532,00;597,33;9,33;429,33;130,67;189,00;133,00;157,50;220,50;156,80;425,60;89,60;22,40;266,00;350,00;14,00;116,67;24,27;112,00;57,87;54,13;16,93;24,74;39,07;29,95;12,00;9,00;5,00;11,00;23,00;4,00;2,00
2019-09-01;73,00;919,80;978,20;219,00;598,60;620,50;9,13;438,00;146,00;222,48;142,52;177,29;246,81;146,00;375,43;104,29;31,29;282,27;389,33;29,20;141,13;33,69;129,15;74,87;54,28;29,98;41,71;57,36;36,50;13,00;7,00;9,00;11,00;21,00;1,00;5,00
2019-09-08;62,00;976,50;1007,50;248,00;620,00;702,67;10,33;537,33;144,67;213,56;141,22;175,67;230,78;134,33;361,67;93,00;31,00;271,85;362,46;33,38;133,54;25,53;105,76;54,71;63,82;28,42;43,92;59,42;47,79;12,00;10,00;4,00;11,00;26,00;3,00;5,00
2019-09-15;74,00;976,80;1006,40;222,00;651,20;703,00;9,25;462,50;129,50;239,62;165,62;183,24;253,71;179,71;391,14;95,14;31,71;305,87;370,00;24,67;152,93;27,75;131,35;62,90;55,50;22,07;55,82;54,53;49,33;11,00;7,00;11,00;9,00;21,00;3,00;2,00
2019-09-22;66,00;897,60;897,60;198,00;567,60;577,50;8,25;429,00;132,00;222,32;163,26;166,74;239,68;165,00;396,00;99,00;22,00;273,43;391,29;23,57;132,00;27,50;144,83;69,67;64,17;23,29;49,18;44,00;51,76;15,00;10,00;4,00;5,00;26,00;5,00;3,00
2019-09-29;51,00;841,50;905,25;191,25;535,50;595,00;8,50;459,00;136,00;255,00;146,20;170,00;238,00;163,20;387,60;91,80;30,60;264,27;375,55;27,82;134,45;25,50;125,68;63,75;65,57;33,15;45,90;51,00;49,73;10,00;10,00;7,00;8,00;21,00;5,00;5,00
2019-10-06;54,00;810,00;891,00;202,50;526,50;576,00;9,00;414,00;126,00;237,60;154,80;154,80;327,60;140,40;367,20;97,20;32,40;245,45;378,00;29,45;132,55;29,79;106,14;67,03;57,72;21,86;46,29;46,29;52,71;14,00;10,00;9,00;5,00;22,00;3,00;3,00
2019-10-13;47,00;940,00;1018,33;219,33;861,67;470,00;7,83;360,33;109,67;216,92;126,54;162,69;242,23;152,75;387,75;117,50;23,50;244,40;361,90;28,20;117,50;23,50;112,08;56,04;50,62;22,86;40,65;45,73;44,46;13,00;14,00;8,00;8,00;17,00;3,00;3,00
2019-10-20;53,00;795,00;887,75;212,00;556,50;530,00;8,83;424,00;106,00;215,53;141,33;173,13;233,20;137,80;307,40;95,40;21,20;231,27;380,64;33,73;130,09;31,07;104,17;60,31;51,17;25,85;53,00;43,95;33,61;8,00;8,00;4,00;3,00;18,00;2,00;7,00
2019-10-27;46,00;828,00;935,33;214,67;536,67;383,33;7,67;306,67;107,33;180,46;141,54;152,15;222,92;138,00;299,00;92,00;34,50;202,40;294,40;27,60;115,00;25,76;93,84;55,20;44,16;25,56;48,56;42,17;37,06;13,00;10,00;9,00;10,00;22,00;4,00;5,00
2019-11-03;49,00;980,00;1110,67;228,67;588,00;506,33;8,17;375,67;98,00;203,00;143,50;157,50;217,00;127,40;264,60;88,20;29,40;210,70;352,80;29,40;137,20;27,22;105,26;58,07;49,00;19,34;54,16;43,84;46,42;12,00;8,00;9,00;6,00;17,00;2,00;4,00
2019-11-10;45,00;810,00;990,00;210,00;465,00;435,00;7,50;300,00;105,00;186,92;145,38;145,38;218,08;146,25;1125,00;90,00;33,75;220,00;350,00;20,00;140,00;19,80;99,00;59,40;48,60;18,00;43,71;43,71;42,43;8,00;10,00;8,00;5,00;20,00;3,00;5,00
2019-11-17;50,00;1016,67;1150,00;233,33;600,00;500,00;8,33;383,33;116,67;214,29;167,86;164,29;235,71;130,00;560,00;80,00;30,00;255,00;365,00;30,00;140,00;29,63;120,37;75,93;51,85;26,32;53,95;50,00;46,05;18,00;6,00;6,00;10,00;26,00;6,00;3,00
2019-11-24;72,00;792,00;1094,40;216,00;504,00;486,00;9,00;414,00;108,00;190,80;183,60;180,00;252,00;154,29;401,14;102,86;30,86;206,40;350,40;38,40;124,80;25,85;108,92;75,69;70,15;27,00;56,57;45,00;55,29;15,00;12,00;11,00;5,00;21,00;3,00;6,00
2019-12-01;55,00;838,75;990,00;206,25;440,00;550,00;18,33;385,00;128,33;185,63;154,69;168,44;216,56;154,00;352,00;99,00;44,00;215,00;365,00;35,00;145,00;27,50;108,17;67,83;64,17;20,47;57,56;37,09;43,49;14,00;9,00;12,00;5,00;19,00;4,00;5,00
2019-12-08;68,00;802,40;952,00;190,40;421,60;476,00;17,00;357,00;119,00;196,84;168,21;175,37;250,53;158,67;317,33;102,00;45,33;223,43;315,71;34,00;145,71;29,41;110,27;73,51;64,32;28,23;66,72;39,77;53,89;14,00;9,00;10,00;6,00;19,00;3,00;5,00
2019-12-15;81,00;837,00;985,50;243,00;513,00;607,50;20,25;486,00;162,00;221,87;176,09;193,70;285,26;185,14;347,14;138,86;46,29;223,94;362,12;33,35;157,24;33,14;134,39;75,48;73,64;36,58;78,39;35,27;65,32;24,00;14,00;14,00;7,00;18,00;5,00;5,00
2019-12-22;80,00;973,33;1133,33;293,33;560,00;740,00;20,00;520,00;200,00;257,39;205,22;233,04;323,48;217,14;457,14;148,57;57,14;244,71;423,53;42,35;136,47;42,79;139,53;104,19;100,47;34,84;74,84;52,90;74,84;24,00;13,00;14,00;12,00;25,00;6,00;4,00
2019-12-29;77,00;1155,00;1309,00;292,60;646,80;750,75;19,25;442,75;173,25;238,00;175,00;213,50;280,00;176,00;429,00;132,00;33,00;255,06;418,69;38,50;163,63;38,50;121,00;82,50;84,33;39,15;86,14;67,86;61,34;27,00;16,00;12,00;8,00;32,00;7,00;4,00
2020-01-05;88,00;1129,33;1349,33;308,00;689,33;739,20;17,60;510,40;176,00;246,40;211,20;246,40;306,24;209,00;462,00;143,00;44,00;298,22;469,33;44,00;185,78;49,50;137,50;95,33;108,17;40,12;90,59;58,24;75,06;28,00;15,00;18,00;10,00;32,00;5,00;9,00
2020-01-12;93,00;1076,14;1169,14;305,57;690,86;855,60;18,60;595,20;204,60;248,00;217,00;230,78;316,89;186,00;578,67;144,67;31,00;357,32;489,47;53,84;190,89;58,35;160,47;111,24;103,94;45,21;85,25;67,17;77,50;25,00;24,00;15,00;10,00;32,00;7,00;8,00
2020-01-19;94,00;1074,29;1181,71;322,29;711,71;864,80;18,80;545,20;225,60;268,07;229,78;250,67;348,15;208,89;501,33;146,22;41,78;356,21;470,00;59,37;168,21;55,29;173,25;116,12;105,06;48,93;96,58;64,38;97,86;27,00;15,00;15,00;13,00;27,00;8,00;7,00
2020-01-26;82,00;902,00;1025,00;259,67;587,67;705,20;16,40;393,60;164,00;224,61;199,65;228,17;328,00;164,00;410,00;112,75;41,00;284,59;400,35;38,59;135,06;49,20;131,20;92,93;85,64;34,59;78,16;51,25;73,03;23,00;15,00;12,00;9,00;20,00;7,00;6,00
2020-02-02;100,00;985,71;1100,00;285,71;600,00;666,67;16,67;483,33;150,00;239,29;200,00;232,14;346,43;188,89;444,44;122,22;33,33;300,00;390,48;42,86;161,90;37,04;146,30;101,85;90,74;36,36;89,61;63,64;75,32;25,00;20,00;13,00;11,00;27,00;6,00;7,00
2020-02-09;83,00;968,33;1106,67;262,83;622,50;664,00;16,60;415,00;149,40;224,79;200,58;238,63;290,50;166,00;415,00;124,50;31,13;312,47;473,59;43,94;151,35;49,80;145,71;103,29;83,00;33,72;77,81;54,47;84,30;23,00;16,00;15,00;12,00;27,00;6,00;8,00
2020-02-16;92,00;959,43;1090,86;249,71;604,57;791,20;18,40;515,20;184,00;244,15;194,62;258,31;290,15;207,00;506,00;138,00;46,00;285,68;445,47;48,42;159,79;44,16;143,52;104,88;88,32;40,17;79,04;55,72;71,27;22,00;16,00;17,00;12,00;31,00;6,00;7,00
2020-02-23;81,00;1039,50;972,00;243,00;621,00;680,40;16,20;502,20;145,80;228,91;250,04;267,65;274,70;173,57;567,00;127,29;57,86;309,71;438,35;61,94;147,71;62,59;184,09;95,73;86,52;41,14;78,43;47,57;78,43;20,00;23,00;11,00;12,00;27,00;6,00;4,00
2020-03-01;62,00;1116,00;1069,50;263,50;666,50;868,00;20,67;578,67;144,67;192,89;223,89;268,67;261,78;144,67;392,67;93,00;51,67;238,46;372,00;57,23;133,54;40,12;180,53;83,88;65,65;37,46;55,54;45,21;69,75;15,00;18,00;13,00;7,00;23,00;5,00;7,00
2020-03-08;63,00;1260,00;1228,50;299,25;661,50;645,75;15,75;472,50;110,25;203,00;234,50;255,50;283,50;126,00;367,50;84,00;42,00;222,92;421,62;48,46;164,77;42,62;159,35;101,91;85,24;32,14;74,57;48,86;78,43;18,00;18,00;9,00;4,00;14,00;4,00;6,00
2020-03-15;47,00;893,00;799,00;203,67;454,33;485,67;15,67;360,33;78,33;137,38;231,38;235,00;307,31;117,50;1116,25;94,00;47,00;183,30;267,90;47,00;122,20;47,00;154,16;86,48;65,80;37,86;50,92;30,03;74,42;17,00;19,00;10,00;6,00;23,00;4,00;3,00
2020-03-22;41,00;533,00;519,33;150,33;300,67;512,50;10,25;389,50;82,00;129,83;174,25;167,42;232,33;112,75;553,50;71,75;41,00;164,00;246,00;41,00;87,13;35,41;123,00;68,95;48,45;29,47;33,31;23,06;64,06;11,00;13,00;9,00;4,00;12,00;4,00;4,00
2020-03-29;36,00;408,00;384,00;96,00;228,00;342,00;9,00;270,00;54,00;136,80;147,60;144,00;180,00;96,00;396,00;72,00;36,00;154,29;205,71;25,71;72,00;27,00;93,60;68,40;45,00;28,29;37,29;19,29;52,71;10,00;10,00;8,00;4,00;16,00;4,00;2,00
2020-04-05;43,00;501,67;516,00;129,00;272,33;451,50;21,50;322,50;86,00;139,75;161,25;172,00;236,50;107,50;333,25;75,25;32,25;152,89;191,11;28,67;76,44;33,65;102,83;84,13;57,96;22,76;41,74;21,50;53,12;16,00;12,00;6,00;6,00;15,00;3,00;6,00
2020-04-12;40,00;413,33;453,33;120,00;240,00;400,00;10,00;320,00;80,00;127,27;141,82;181,82;218,18;90,00;300,00;50,00;20,00;155,00;210,00;25,00;70,00;25,45;81,82;76,36;61,82;28,39;36,13;21,94;47,74;11,00;8,00;6,00;6,00;16,00;3,00;4,00
2020-04-19;41,00;382,67;464,67;123,00;232,33;369,00;10,25;266,50;82,00;140,08;126,42;119,58;215,25;92,25;338,25;61,50;20,50;145,78;182,22;22,78;72,89;27,95;76,41;83,86;67,09;20,50;39,72;19,22;47,41;15,00;10,00;13,00;4,00;13,00;5,00;4,00
2020-04-26;41,00;341,67;410,00;95,67;205,00;328,00;10,25;246,00;61,50;119,58;116,17;105,92;194,75;82,00;246,00;51,25;20,50;132,11;173,11;18,22;63,78;18,64;59,64;68,95;42,86;17,94;34,59;19,22;35,88;13,00;7,00;5,00;4,00;19,00;3,00;4,00
2020-05-03;35,00;455,00;542,50;157,50;280,00;297,50;8,75;245,00;52,50;126,00;119,00;119,00;196,00;105,00;280,00;70,00;23,33;170,00;210,00;25,00;75,00;22,11;70,00;77,37;57,11;20,74;41,48;20,74;44,07;13,00;7,00;9,00;4,00;15,00;2,00;5,00
2020-05-10;36,00;336,00;396,00;108,00;192,00;306,00;9,00;234,00;72,00;140,40;133,20;118,80;216,00;108,00;276,00;72,00;36,00;174,86;216,00;20,57;92,57;21,60;72,00;75,60;77,40;18,00;38,57;19,29;51,43;14,00;9,00;9,00;7,00;14,00;4,00;7,00
2020-05-17;47,00;501,33;501,33;172,33;297,67;282,00;7,83;203,67;62,67;148,23;155,46;137,38;242,23;117,50;270,25;70,50;23,50;164,50;216,20;23,50;79,90;26,32;75,20;84,60;86,48;26,11;44,39;26,11;56,14;13,00;13,00;7,00;4,00;19,00;4,00;5,00
2020-05-24;44,00;410,67;484,00;132,00;249,33;374,00;11,00;286,00;88,00;128,33;135,67;128,33;212,67;99,00;198,00;66,00;22,00;156,44;185,78;24,44;78,22;29,33;69,67;71,50;73,33;19,41;42,71;23,29;46,59;14,00;11,00;8,00;3,00;18,00;3,00;1,00
2020-05-31;41,00;396,33;437,33;123,00;218,67;369,00;20,50;266,50;82,00;126,42;140,08;136,67;184,50;92,25;225,50;71,75;20,50;150,33;223,22;18,22;77,44;27,95;70,82;70,82;68,95;21,78;62,78;24,34;48,69;8,00;11,00;11,00;5,00;16,00;4,00;3,00
2020-06-07;58,00;449,50;536,50;159,50;261,00;406,00;9,67;270,67;96,67;155,88;152,25;170,38;242,88;139,20;243,60;92,80;34,80;174,00;232,00;38,67;91,83;28,06;84,19;80,45;71,10;21,91;56,71;34,80;52,84;13,00;13,00;8,00;7,00;20,00;4,00;2,00
2020-06-14;58,00;464,00;536,50;159,50;275,50;406,00;19,33;290,00;77,33;143,29;150,12;184,24;228,59;127,60;255,20;92,80;34,80;169,17;236,83;33,83;91,83;34,44;81,56;83,38;81,56;20,62;54,13;27,07;55,42;17,00;15,00;11,00;5,00;15,00;7,00;5,00
2020-06-21;54,00;445,50;472,50;162,00;270,00;396,00;18,00;252,00;72,00;154,80;165,60;190,80;234,00;108,00;237,60;64,80;32,40;147,27;220,91;34,36;93,27;31,66;85,66;85,66;70,76;20,57;50,14;28,29;61,71;19,00;17,00;12,00;6,00;15,00;2,00;5,00
2020-06-28;45,00;435,00;540,00;150,00;285,00;285,00;7,50;210,00;60,00;135,00;141,92;197,31;228,46;123,75;202,50;67,50;22,50;160,00;220,00;35,00;95,00;21,60;77,40;77,40;70,20;25,71;60,43;21,86;54,00;18,00;15,00;8,00;3,00;15,00;7,00;5,00
2020-07-05;44,00;454,67;542,67;132,00;264,00;462,00;11,00;330,00;88,00;168,67;139,33;165,00;242,00;110,00;220,00;77,00;22,00;151,56;220,00;24,44;78,22;27,50;84,33;69,67;69,67;20,71;51,76;24,59;54,35;16,00;16,00;10,00;9,00;17,00;4,00;3,00
2020-07-12;51,00;408,00;459,00;140,25;255,00;357,00;17,00;238,00;68,00;149,60;159,80;180,20;261,80;102,00;224,40;81,60;30,60;153,00;217,91;27,82;92,73;29,14;78,32;76,50;69,21;22,95;53,55;30,60;58,65;11,00;13,00;37,00;7,00;19,00;4,00;4,00
2020-07-19;57,00;498,75;598,50;213,75;313,50;494,00;19,00;266,00;76,00;178,13;192,38;220,88;274,31;136,80;250,80;91,20;34,20;180,50;251,75;38,00;99,75;31,26;101,13;99,29;73,55;23,32;60,89;25,91;77,73;23,00;18,00;40,00;8,00;16,00;4,00;5,00
2020-07-26;53,00;463,75;490,25;172,25;318,00;424,00;17,67;335,67;88,33;173,13;197,87;183,73;300,33;116,60;222,60;84,80;31,80;173,45;236,09;38,55;96,36;31,07;98,69;102,34;71,28;37,49;64,63;31,02;78,85;15,00;21,00;17,00;11,00;23,00;5,00;5,00
2020-08-02;52,00;455,00;468,00;169,00;247,00;398,67;17,33;277,33;69,33;162,93;162,93;187,20;263,47;114,40;249,60;72,80;41,60;165,45;217,45;37,82;94,55;35,29;100,29;89,14;74,29;26,00;66,30;27,30;58,50;19,00;20,00;11,00;8,00;19,00;6,00;6,00
2020-08-09;61,00;518,50;549,00;183,00;335,50;447,33;10,17;325,33;101,67;161,47;161,47;197,35;265,53;111,83;233,83;81,33;40,67;145,46;220,54;37,54;84,46;38,82;97,97;72,09;70,24;21,60;59,73;24,15;68,63;19,00;19,00;10,00;6,00;25,00;4,00;6,00
2020-08-16;53,00;450,50;463,75;159,00;251,75;388,67;8,83;229,67;70,67;151,93;148,40;197,87;261,47;95,40;212,00;74,20;31,80;154,18;226,45;38,55;81,91;35,96;83,29;81,39;71,93;21,98;49,12;25,85;59,46;17,00;14,00;14,00;7,00;20,00;5,00;3,00
2020-08-23;48,00;496,00;592,00;176,00;288,00;336,00;16,00;224,00;64,00;137,14;137,14;161,14;240,00;108,00;240,00;84,00;36,00;139,20;206,40;28,80;72,00;25,85;79,38;75,69;70,15;24,65;46,70;23,35;54,49;19,00;11,00;14,00;5,00;18,00;2,00;5,00
2020-08-30;48,00;464,00;560,00;160,00;288,00;336,00;8,00;224,00;64,00;140,57;137,14;164,57;236,57;108,00;252,00;84,00;24,00;148,80;206,40;28,80;72,00;27,69;64,62;81,23;79,38;22,05;53,19;25,95;53,19;13,00;11,00;7,00;5,00;20,00;5,00;5,00
2020-09-06;47,00;454,33;564,00;156,67;282,00;344,67;7,83;219,33;62,67;137,38;148,23;155,46;256,69;105,75;235,00;82,25;23,50;159,80;216,20;32,90;75,20;28,20;82,72;77,08;73,32;23,50;50,92;27,42;56,14;14,00;14,00;6,00;7,00;14,00;3,00;4,00
