Semaine;Polynesie (PF);Nouvelle Caledonie (NC);Fidji (FJ);Vanuatu (VU);Iles Cook (CK)
2019-11-24;46,00;7,00;7,00;0,50;1,00
2019-12-01;42,00;6,00;5,00;0,50;1,00
2019-12-08;89,00;5,00;8,00;1,00;1,00
2019-12-15;68,00;12,00;8,00;1,00;0,50
2019-12-22;77,00;14,00;7,00;1,00;1,00
2019-12-29;73,00;21,00;8,00;2,00;3,00
2020-01-05;62,00;14,00;8,00;0,50;2,00
2020-01-12;55,00;14,00;5,00;2,00;1,00
2020-01-19;58,00;11,00;6,00;1,00;1,00
2020-01-26;55,00;8,00;5,00;2,00;2,00
2020-02-02;64,00;11,00;5,00;1,00;2,00
2020-02-09;52,00;14,00;5,00;1,00;2,00
2020-02-16;62,00;8,00;16,00;0,50;2,00
2020-02-23;45,00;8,00;11,00;1,00;2,00
2020-03-01;44,00;6,00;6,00;1,00;1,00
2020-03-08;50,00;9,00;7,00;2,00;0,00
2020-03-15;43,00;9,00;13,00;2,00;1,00
2020-03-22;55,00;8,00;6,00;1,00;1,00
2020-03-29;43,00;10,00;9,00;1,00;8,00
2020-04-05;72,00;8,00;11,00;5,00;3,00
2020-04-12;52,00;12,00;7,00;2,00;0,50
2020-04-19;54,00;11,00;9,00;1,00;1,00
2020-04-26;55,00;8,00;8,00;1,00;1,00
2020-05-03;51,00;10,00;12,00;1,00;1,00
2020-05-10;47,00;9,00;5,00;1,00;0,50
2020-05-17;45,00;6,00;4,00;1,00;1,00
2020-05-24;48,00;10,00;6,00;1,00;1,00
2020-05-31;52,00;8,00;7,00;0,50;1,00
2020-06-07;51,00;6,00;3,00;0,50;2,00
2020-06-14;51,00;7,00;4,00;0,50;1,00
2020-06-21;65,00;6,00;4,00;1,00;0,50
2020-06-28;52,00;6,00;3,00;1,00;0,00
2020-07-05;56,00;7,00;4,00;0,50;1,00
2020-07-12;71,00;6,00;4,00;2,00;1,00
2020-07-19;59,00;6,00;4,00;1,00;0,50
2020-07-26;66,00;6,00;4,00;2,00;1,00
2020-08-02;73,00;8,00;3,00;1,00;0,50
2020-08-09;69,00;7,00;4,00;0,50;1,00
2020-08-16;67,00;8,00;3,00;1,00;0,50
2020-08-23;65,00;10,00;18,00;1,00;0,50
2020-08-30;57,00;6,00;9,00;0,50;0,50
2020-09-06;53,00;7,00;5,00;1,00;0,50
2020-09-13;55,00;6,00;12,00;0,50;0,00
2020-09-20;48,00;5,00;6,00;1,00;1,00
2020-09-27;51,00;6,00;7,00;1,00;1,00
2020-10-04;49,00;12,00;6,00;1,00;0,50
2020-10-11;49,00;6,00;6,00;1,00;0,50
2020-10-18;52,00;8,00;7,00;1,00;1,00
2020-10-25;45,00;4,00;6,00;0,50;1,00
2020-11-01;41,00;5,00;4,00;0,50;0,00
2020-11-08;57,00;5,00;14,00;1,00;0,50
2020-11-15;50,00;7,00;5,00;1,00;1,00
2020-11-22;50,00;6,00;6,00;0,50;0,50
2020-11-29;40,00;6,00;8,00;0,50;0,50
2020-12-06;57,00;7,00;5,00;1,00;1,00
2020-12-13;48,00;8,00;7,00;0,50;1,00
2020-12-20;60,00;9,00;5,00;1,00;0,50
2020-12-27;66,00;12,00;3,00;1,00;1,00
2021-01-03;53,00;11,00;3,00;0,50;0,50
2021-01-10;49,00;6,00;4,00;1,00;0,50
2021-01-17;58,00;7,00;4,00;1,00;1,00
2021-01-24;58,00;7,00;4,00;1,00;1,00
2021-01-31;48,00;8,00;5,00;1,00;1,00
2021-02-07;48,00;8,00;6,00;1,00;2,00
2021-02-14;40,00;8,00;2,00;1,00;0,50
2021-02-21;47,00;5,00;5,00;0,50;1,00
2021-02-28;46,00;10,00;4,00;1,00;1,00
2021-03-07;56,00;12,00;5,00;0,50;0,50
2021-03-14;51,00;3,00;3,00;0,50;1,00
2021-03-21;53,00;5,00;3,00;0,50;0,50
2021-03-28;47,00;7,00;4,00;1,00;1,00
2021-04-04;51,00;8,00;4,00;1,00;0,50
2021-04-11;53,00;8,00;3,00;1,00;0,50
2021-04-18;44,00;8,00;3,00;2,00;0,50
2021-04-25;49,00;6,00;4,00;2,00;1,00
2021-05-02;46,00;4,00;3,00;1,00;0,50
2021-05-09;49,00;5,00;5,00;2,00;0,00
2021-05-16;55,00;7,00;4,00;1,00;1,00
2021-05-23;46,00;5,00;3,00;1,00;0,50
2021-05-30;58,00;9,00;6,00;1,00;0,50
2021-06-06;58,00;8,00;5,00;0,00;1,00
2021-06-13;51,00;4,00;4,00;2,00;1,00
2021-06-20;60,00;6,00;3,00;1,00;1,00
2021-06-27;48,00;5,00;3,00;0,50;0,50
2021-07-04;57,00;5,00;7,00;1,00;1,00
2021-07-11;56,00;7,00;5,00;1,00;1,00
2021-07-18;65,00;8,00;5,00;2,00;2,00
2021-07-25;91,00;8,00;6,00;1,00;1,00
2021-08-01;68,00;6,00;3,00;1,00;1,00
2021-08-08;100,00;8,00;4,00;2,00;1,00
2021-08-15;99,00;7,00;4,00;2,00;2,00
2021-08-22;83,00;7,00;5,00;1,00;1,00
2021-08-29;73,00;5,00;2,00;0,50;0,00
2021-09-05;59,00;7,00;1,00;0,50;1,00
2021-09-12;47,00;5,00;2,00;2,00;1,00
2021-09-19;60,00;9,00;4,00;0,50;0,50
2021-09-26;44,00;6,00;7,00;1,00;2,00
2021-10-03;46,00;5,00;2,00;1,00;1,00
2021-10-10;46,00;7,00;3,00;1,00;0,50
2021-10-17;39,00;7,00;3,00;1,00;1,00
2021-10-24;50,00;7,00;4,00;1,00;1,00
2021-10-31;54,00;8,00;5,00;1,00;3,00
2021-11-07;57,00;6,00;5,00;0,00;1,00
2021-11-14;53,00;7,00;2,00;1,00;0,00
2021-11-21;49,00;9,00;3,00;2,00;1,00
2021-11-28;47,00;8,00;4,00;1,00;1,00
2021-12-05;51,00;10,00;4,00;2,00;1,00
2021-12-12;44,00;19,00;4,00;0,50;0,00
2021-12-19;53,00;8,00;1,00;0,50;1,00
2021-12-26;52,00;8,00;5,00;2,00;1,00
2022-01-02;55,00;8,00;3,00;0,50;1,00
2022-01-09;59,00;12,00;5,00;1,00;1,00
2022-01-16;51,00;9,00;4,00;2,00;1,00
2022-01-23;54,00;9,00;4,00;1,00;1,00
2022-01-30;50,00;8,00;6,00;1,00;1,00
2022-02-06;58,00;9,00;3,00;0,50;0,50
2022-02-13;51,00;9,00;5,00;0,50;1,00
