Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2019-09-01;45,00;62,07;4,66;9,31;3,10;5,00
2019-09-08;43,00;58,36;4,61;7,68;3,07;2,00
2019-09-15;43,00;55,29;4,61;9,21;3,07;3,00
2019-09-22;42,00;59,11;4,67;7,78;1,56;3,00
2019-09-29;45,00;55,50;4,50;7,50;1,50;2,00
2019-10-06;40,00;56,92;4,62;6,15;3,08;3,00
2019-10-13;42,00;57,00;4,50;7,50;3,00;3,00
2019-10-20;44,00;65,24;4,55;9,10;3,03;3,00
2019-10-27;48,00;69,68;4,65;9,29;1,55;3,00
2019-11-03;43,00;59,89;4,61;6,14;3,07;3,00
2019-11-10;44,00;63,72;4,55;7,59;3,03;3,00
2019-11-17;48,00;61,50;4,50;6,00;3,00;2,00
2019-11-24;49,00;59,72;6,13;7,66;3,06;2,00
2019-12-01;46,00;59,80;4,60;7,67;3,07;3,00
2019-12-08;49,00;64,31;6,13;7,66;12,25;2,00
2019-12-15;46,00;79,73;9,20;12,27;3,07;4,00
2019-12-22;51,00;78,00;6,00;10,50;4,50;4,00
2019-12-29;64,00;86,86;4,57;12,19;3,05;5,00
2020-01-05;65,00;88,21;6,19;12,38;3,10;3,00
2020-01-12;66,00;92,09;6,14;9,21;3,07;4,00
2020-01-19;56,00;80,22;6,05;9,08;3,03;3,00
2020-01-26;58,00;83,95;4,58;10,68;3,05;4,00
2020-02-02;56,00;80,22;3,03;9,08;3,03;3,00
2020-02-09;62,00;80,60;4,65;9,30;3,10;3,00
2020-02-16;54,00;86,40;4,63;13,89;3,09;4,00
2020-02-23;49,00;68,91;4,59;10,72;3,06;3,00
2020-03-01;45,00;69,83;4,66;7,76;3,10;4,00
2020-03-08;50,00;77,27;4,55;6,06;3,03;4,00
2020-03-15;35,00;60,87;3,04;4,57;1,52;3,00
2020-03-22;28,00;43,56;1,56;3,11;1,56;2,00
2020-03-29;21,00;37,50;1,50;3,00;1,50;2,00
2020-04-05;20,00;35,38;3,08;1,54;1,54;1,00
2020-04-12;18,00;39,00;3,00;3,00;1,50;2,00
2020-04-19;21,00;31,50;3,00;3,00;1,50;3,00
2020-04-26;21,00;34,50;3,00;3,00;3,00;2,00
2020-05-03;21,00;33,00;1,50;3,00;1,50;2,00
2020-05-10;26,00;38,24;4,59;1,53;1,53;2,00
2020-05-17;37,00;47,79;3,08;1,54;1,54;1,00
2020-05-24;28,00;46,67;3,11;1,56;1,56;1,00
2020-05-31;28,00;43,56;3,11;3,11;1,56;2,00
2020-06-07;26,00;42,82;3,06;3,06;1,53;2,00
2020-06-14;32,00;48,76;3,05;4,57;1,52;2,00
2020-06-21;30,00;46,50;4,50;3,00;1,50;2,00
2020-06-28;31,00;51,15;3,10;3,10;7,75;2,00
2020-07-05;30,00;48,00;3,00;3,00;3,00;3,00
2020-07-12;34,00;49,45;4,64;3,09;1,55;4,00
2020-07-19;31,00;49,60;4,65;3,10;1,55;3,00
2020-07-26;34,00;52,55;4,64;3,09;3,09;3,00
2020-08-02;33,00;49,50;4,50;4,50;3,00;3,00
2020-08-09;37,00;50,88;4,63;3,08;1,54;2,00
2020-08-16;37,00;53,96;4,63;4,63;1,54;3,00
2020-08-23;33,00;59,71;3,14;3,14;1,57;2,00
2020-08-30;34,00;51,00;3,09;3,09;1,55;3,00
2020-09-06;38,00;56,24;3,04;3,04;1,52;2,00
2020-09-13;33,00;56,57;4,71;3,14;1,57;7,00
2020-09-20;34,00;57,18;3,09;4,64;1,55;2,00
2020-09-27;30,00;48,00;3,00;3,00;1,50;2,00
2020-10-04;30,00;42,00;3,00;4,50;1,50;2,00
2020-10-11;39,00;53,04;4,68;4,68;3,12;2,00
2020-10-18;42,00;54,44;3,11;4,67;1,56;1,00
2020-10-25;34,00;51,00;3,09;3,09;0,77;3,00
2020-11-01;23,00;39,87;1,53;1,53;1,53;2,00
2020-11-08;25,00;43,75;3,13;6,25;1,56;2,00
2020-11-15;26,00;45,88;4,59;4,59;1,53;2,00
2020-11-22;36,00;57,91;3,13;6,26;3,13;6,00
2020-11-29;46,00;56,73;4,60;4,60;3,07;2,00
2020-12-06;70,00;77,61;7,61;6,09;6,09;2,00
2020-12-13;73,00;100,38;7,60;6,08;10,65;2,00
2020-12-20;58,00;93,11;9,16;7,63;3,05;3,00
2020-12-27;89,00;130,43;7,67;12,28;3,07;3,00
2021-01-03;98,00;148,53;9,19;12,25;1,53;3,00
2021-01-10;100,00;153,85;7,69;9,23;1,54;4,00
2021-01-17;85,00;142,68;6,07;7,59;1,52;5,00
2021-01-24;54,00;97,20;6,17;6,17;3,09;2,00
2021-01-31;42,00;102,00;6,00;3,00;1,50;2,00
2021-02-07;33,00;66,00;3,00;4,50;1,50;2,00
2021-02-14;40,00;66,15;4,62;3,08;1,54;2,00
2021-02-21;34,00;63,36;3,09;4,64;1,55;2,00
2021-02-28;35,00;53,26;4,57;3,04;1,52;2,00
2021-03-07;36,00;55,50;3,00;4,50;1,50;2,00
2021-03-14;39,00;48,00;4,50;3,00;1,50;2,00
2021-03-21;33,00;48,00;3,00;3,00;1,50;1,00
2021-03-28;27,00;42,88;3,18;1,59;1,59;1,00
2021-04-04;28,00;51,33;4,67;6,22;1,56;2,00
2021-04-11;31,00;51,15;3,10;4,65;3,10;4,00
2021-04-18;31,00;46,50;4,65;4,65;1,55;2,00
2021-04-25;31,00;52,70;3,10;4,65;1,55;4,00
2021-05-02;36,00;51,65;4,70;6,26;1,57;2,00
2021-05-09;35,00;50,22;4,57;4,57;1,52;2,00
2021-05-16;36,00;54,00;4,50;4,50;1,50;2,00
2021-05-23;36,00;58,50;4,50;6,00;1,50;2,00
2021-05-30;41,00;56,19;4,56;4,56;1,52;1,00
2021-06-06;46,00;61,33;9,20;6,13;1,53;2,00
2021-06-13;44,00;57,66;6,07;4,55;1,52;2,00
2021-06-20;49,00;65,84;4,59;6,13;1,53;4,00
2021-06-27;40,00;67,69;4,62;6,15;1,54;2,00
2021-07-04;45,00;64,50;4,50;6,00;1,50;2,00
2021-07-11;57,00;64,70;4,62;6,16;1,54;3,00
2021-07-18;52,00;74,94;6,12;6,12;1,53;3,00
2021-07-25;59,00;95,31;7,56;6,05;3,03;3,00
2021-08-01;46,00;108,87;6,13;7,67;3,07;5,00
2021-08-08;62,00;111,60;6,20;9,30;1,55;2,00
2021-08-15;38,00;65,36;6,08;6,08;3,04;3,00
2021-08-22;35,00;60,87;4,57;6,09;3,04;14,00
2021-08-29;29,00;51,89;4,58;9,16;1,53;3,00
2021-09-05;34,00;49,45;4,64;7,73;3,09;3,00
2021-09-12;30,00;54,00;3,00;7,50;1,50;3,00
2021-09-19;36,00;58,50;4,50;7,50;1,50;3,00
2021-09-26;43,00;58,36;4,61;7,68;1,54;2,00
2021-10-03;40,00;56,92;4,62;9,23;1,54;2,00
2021-10-10;49,00;68,91;4,59;10,72;1,53;5,00
2021-10-17;46,00;75,13;6,13;9,20;1,53;2,00
2021-10-24;48,00;77,42;6,19;9,29;1,55;5,00
2021-10-31;53,00;72,69;7,57;12,11;3,03;4,00
2021-11-07;59,00;74,13;6,05;10,59;3,03;3,00
2021-11-14;48,00;113,03;6,19;7,74;3,10;1,00
2021-11-21;53,00;149,91;7,57;9,09;3,03;4,00
2021-11-28;39,00;85,50;4,50;7,50;3,00;22,00
2021-12-05;32,00;64,00;4,57;7,62;3,05;4,00
2021-12-12;41,00;62,26;6,07;6,07;9,11;3,00
2021-12-19;46,00;73,60;4,60;7,67;3,07;3,00
2021-12-26;55,00;91,67;6,11;7,64;1,53;3,00
2022-01-02;66,00;107,44;7,67;12,28;3,07;4,00
2022-01-09;55,00;79,44;7,64;15,28;1,53;3,00
2022-01-16;53,00;87,83;10,60;15,14;1,51;3,00
2022-01-23;56,00;78,70;9,08;12,11;1,51;4,00
2022-01-30;65,00;80,12;7,56;12,09;1,51;4,00
2022-02-06;59,00;83,84;7,76;12,42;1,55;3,00
2022-02-13;61,00;77,78;7,63;13,73;3,05;3,00
