Semaine;Polynesie (PF);Nouvelle Caledonie (NC);Fidji (FJ);Vanuatu (VU);Iles Cook (CK)
2019-09-22;35,00;7,00;57,00;0,00;0,00
2019-09-29;14,00;0,00;43,00;7,00;0,00
2019-10-06;43,00;7,00;64,00;21,00;14,00
2019-10-13;14,00;7,00;63,00;7,00;0,00
2019-10-20;28,00;0,00;42,00;7,00;14,00
2019-10-27;41,00;14,00;20,00;0,00;7,00
2019-11-03;20,00;7,00;46,00;7,00;0,00
2019-11-10;20,00;0,00;34,00;7,00;0,00
2019-11-17;34,00;0,00;27,00;27,00;20,00
2019-11-24;7,00;13,00;34,00;0,00;7,00
2019-12-01;14,00;7,00;14,00;7,00;0,00
2019-12-08;40,00;7,00;61,00;7,00;7,00
2019-12-15;35,00;0,00;28,00;14,00;7,00
2019-12-22;16,00;8,00;32,00;8,00;0,00
2019-12-29;22,00;14,00;36,00;0,00;7,00
2020-01-05;52,00;13,00;33,00;20,00;13,00
2020-01-12;44,00;13,00;63,00;0,00;0,00
2020-01-19;32,00;0,00;58,00;0,00;0,00
2020-01-26;0,00;0,00;26,00;0,00;13,00
2020-02-02;32,00;6,00;13,00;6,00;13,00
2020-02-09;50,00;6,00;25,00;12,00;12,00
2020-02-16;26,00;6,00;39,00;0,00;0,00
2020-02-23;19,00;0,00;38,00;0,00;6,00
2020-03-01;25,00;0,00;57,00;0,00;6,00
2020-03-08;6,00;6,00;12,00;6,00;6,00
2020-03-15;12,00;0,00;12,00;0,00;0,00
2020-03-22;35,00;12,00;35,00;0,00;6,00
2020-03-29;29,00;12,00;35,00;0,00;12,00
2020-04-05;13,00;0,00;32,00;32,00;6,00
2020-04-12;18,00;6,00;31,00;6,00;19,00
2020-04-19;18,00;12,00;18,00;6,00;6,00
2020-04-26;23,00;23,00;53,00;0,00;0,00
2020-05-03;29,00;0,00;18,00;12,00;6,00
2020-05-10;18,00;0,00;35,00;6,00;6,00
2020-05-17;13,00;0,00;25,00;0,00;13,00
2020-05-24;18,00;0,00;12,00;0,00;0,00
2020-05-31;29,00;0,00;6,00;0,00;0,00
2020-06-07;53,00;0,00;35,00;6,00;0,00
2020-06-14;100,00;0,00;35,00;6,00;0,00
2020-06-21;37,00;12,00;25,00;6,00;6,00
2020-06-28;12,00;0,00;48,00;0,00;0,00
2020-07-05;44,00;25,00;38,00;6,00;0,00
2020-07-12;33,00;0,00;13,00;7,00;7,00
2020-07-19;20,00;0,00;34,00;0,00;0,00
2020-07-26;7,00;13,00;47,00;0,00;0,00
2020-08-02;46,00;0,00;13,00;0,00;7,00
2020-08-09;26,00;7,00;39,00;0,00;0,00
2020-08-16;33,00;20,00;20,00;0,00;13,00
2020-08-23;33,00;13,00;26,00;0,00;0,00
2020-08-30;26,00;6,00;26,00;6,00;6,00
2020-09-06;52,00;0,00;39,00;0,00;0,00
2020-09-13;26,00;7,00;13,00;7,00;13,00
2020-09-20;13,00;6,00;13,00;0,00;6,00
2020-09-27;39,00;6,00;13,00;0,00;0,00
2020-10-04;13,00;13,00;13,00;20,00;7,00
2020-10-11;33,00;7,00;20,00;0,00;7,00
2020-10-18;20,00;7,00;27,00;0,00;0,00
2020-10-25;19,00;0,00;19,00;0,00;0,00
2020-11-01;11,00;6,00;12,00;0,00;12,00
2020-11-08;46,00;13,00;26,00;0,00;0,00
2020-11-15;20,00;7,00;20,00;0,00;0,00
2020-11-22;32,00;6,00;32,00;6,00;0,00
2020-11-29;13,00;13,00;6,00;19,00;6,00
2020-12-06;13,00;0,00;6,00;6,00;13,00
2020-12-13;6,00;0,00;38,00;0,00;0,00
2020-12-20;29,00;7,00;22,00;0,00;0,00
2020-12-27;7,00;14,00;35,00;21,00;0,00
2021-01-03;25,00;0,00;13,00;0,00;0,00
2021-01-10;12,00;6,00;18,00;12,00;6,00
2021-01-17;36,00;0,00;6,00;0,00;0,00
2021-01-24;0,00;6,00;24,00;6,00;0,00
2021-01-31;18,00;6,00;25,00;6,00;0,00
2021-02-07;31,00;6,00;12,00;6,00;0,00
2021-02-14;31,00;0,00;32,00;6,00;6,00
2021-02-21;6,00;0,00;38,00;19,00;0,00
2021-02-28;6,00;6,00;12,00;12,00;6,00
2021-03-07;24,00;6,00;24,00;6,00;6,00
2021-03-14;6,00;0,00;12,00;6,00;6,00
2021-03-21;12,00;0,00;18,00;0,00;0,00
2021-03-28;27,00;0,00;21,00;7,00;7,00
2021-04-04;6,00;6,00;45,00;0,00;13,00
2021-04-11;49,00;6,00;12,00;12,00;0,00
2021-04-18;12,00;0,00;31,00;6,00;6,00
2021-04-25;12,00;12,00;19,00;12,00;0,00
2021-05-02;48,00;0,00;24,00;0,00;0,00
2021-05-09;12,00;0,00;25,00;6,00;0,00
2021-05-16;12,00;6,00;6,00;0,00;0,00
2021-05-23;31,00;0,00;19,00;0,00;0,00
2021-05-30;39,00;13,00;20,00;7,00;0,00
2021-06-06;45,00;6,00;19,00;0,00;6,00
2021-06-13;19,00;0,00;19,00;0,00;13,00
2021-06-20;32,00;0,00;13,00;0,00;0,00
2021-06-27;13,00;0,00;7,00;0,00;0,00
2021-07-04;72,00;0,00;26,00;0,00;0,00
2021-07-11;54,00;20,00;14,00;7,00;0,00
2021-07-18;43,00;0,00;29,00;22,00;0,00
2021-07-25;28,00;7,00;99,00;0,00;7,00
2021-08-01;7,00;7,00;7,00;0,00;0,00
2021-08-08;29,00;0,00;15,00;7,00;0,00
2021-08-15;78,00;0,00;28,00;0,00;14,00
2021-08-22;15,00;0,00;22,00;0,00;15,00
2021-08-29;22,00;15,00;0,00;7,00;0,00
2021-09-05;37,00;0,00;7,00;0,00;0,00
2021-09-12;22,00;7,00;22,00;0,00;0,00
2021-09-19;7,00;0,00;15,00;7,00;0,00
2021-09-26;14,00;0,00;14,00;7,00;0,00
2021-10-03;27,00;0,00;16,00;0,00;0,00
2021-10-10;20,00;0,00;45,00;10,00;0,00
2021-10-17;5,00;0,00;14,00;5,00;0,00
2021-10-24;39,00;5,00;24,00;0,00;5,00
2021-10-31;54,00;5,00;20,00;0,00;15,00
2021-11-07;48,00;5,00;10,00;0,00;10,00
2021-11-14;14,00;5,00;9,00;0,00;5,00
2021-11-21;36,00;0,00;32,00;0,00;5,00
2021-11-28;13,00;0,00;19,00;6,00;0,00
