Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2021-01-31;22,00;38,00;5,00;16,00;0,00;0,00
2021-02-07;13,00;26,00;0,00;13,00;0,00;0,00
2021-02-14;13,00;39,00;0,00;13,00;0,00;7,00
2021-02-21;17,00;11,00;0,00;0,00;0,00;0,00
2021-02-28;20,00;32,94;0,00;12,94;0,00;0,00
2021-03-07;19,00;102,60;0,00;19,00;0,00;13,00
2021-03-14;16,00;31,00;0,00;10,00;0,00;8,00
2021-03-21;19,00;19,00;0,00;0,00;0,00;0,00
2021-03-28;75,00;14,06;0,00;0,00;7,03;21,00
2021-04-04;32,00;22,00;0,00;44,00;10,00;0,00
2021-04-11;19,00;53,83;0,00;34,83;0,00;13,00
2021-04-18;20,00;0,00;0,00;36,67;0,00;0,00
2021-04-25;13,00;108,33;13,00;23,83;0,00;0,00
2021-05-02;0,00;22,00;0,00;11,00;0,00;0,00
2021-05-09;28,00;33,00;0,00;0,00;0,00;0,00
2021-05-16;22,00;27,00;5,00;5,00;0,00;6,95
2021-05-23;13,00;27,18;0,00;0,00;0,00;7,00
2021-05-30;46,00;37,79;9,86;27,93;0,00;0,00
2021-06-06;20,00;40,00;7,06;7,06;7,06;0,00
2021-06-13;13,00;5,91;5,91;0,00;0,00;0,00
2021-06-20;32,00;41,41;0,00;20,71;11,29;0,00
2021-06-27;52,00;63,14;11,14;0,00;11,14;0,00
2021-07-04;12,00;47,00;0,00;12,00;0,00;0,00
2021-07-11;18,00;43,00;0,00;18,00;0,00;7,00
2021-07-18;31,00;44,29;0,00;0,00;15,50;0,00
2021-07-25;25,00;31,00;13,00;19,00;0,00;11,67
2021-08-01;37,00;75,00;0,00;31,00;0,00;8,93
2021-08-08;59,00;59,00;9,32;9,32;9,32;0,00
2021-08-15;18,00;12,00;0,00;31,00;12,00;0,00
2021-08-22;6,00;6,00;0,00;0,00;0,00;7,00
2021-08-29;26,00;39,00;0,00;13,00;0,00;8,00
2021-09-05;20,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;30,00;46,15;16,15;0,00;0,00;0,00
2021-09-19;15,00;15,00;15,00;27,86;0,00;0,00
2021-09-26;37,00;88,23;0,00;0,00;17,08;0,00
2021-10-03;11,00;45,22;6,11;11,00;6,11;5,00
2021-10-10;21,00;34,00;0,00;21,00;0,00;7,00
2021-10-17;10,00;20,00;0,00;30,00;10,00;14,00
2021-10-24;17,00;17,00;0,00;17,00;0,00;18,21
2021-10-31;20,00;60,00;0,00;60,00;6,15;5,00
2021-11-07;17,00;34,00;4,00;25,00;0,00;34,00
2021-11-14;16,00;57,00;0,00;16,00;0,00;8,89
2021-11-21;9,00;87,75;0,00;27,00;0,00;5,00
2021-11-28;18,00;27,00;4,00;18,00;0,00;300,00
