Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-11-03;12,00;6,00;65,00;18,00;12,00;0,00
2019-11-10;92,00;15,33;69,00;15,33;15,33;17,00
2019-11-17;23,00;6,00;29,00;18,00;0,00;47,44
2019-11-24;23,00;6,00;57,00;6,00;23,00;0,00
2019-12-01;57,00;0,00;78,83;21,83;7,28;0,00
2019-12-08;65,00;0,00;73,48;24,02;24,02;0,00
2019-12-15;16,00;16,00;77,33;16,00;61,33;8,00
2019-12-22;60,00;9,73;40,54;19,46;19,46;17,00
2019-12-29;31,00;0,00;80,00;25,00;18,00;47,41
2020-01-05;54,00;6,48;108,00;18,36;18,36;8,00
2020-01-12;67,00;7,79;67,00;24,93;7,79;15,00
2020-01-19;54,00;0,00;54,00;18,00;18,00;0,00
2020-01-26;28,00;0,00;45,00;17,00;6,00;23,00
2020-02-02;39,00;13,76;114,71;78,00;25,24;16,00
2020-02-09;46,00;0,00;33,03;20,05;20,05;8,00
2020-02-16;23,00;0,00;34,50;23,00;5,23;8,00
2020-02-23;53,00;24,09;236,09;24,09;24,09;30,00
2020-03-01;45,00;0,00;55,23;32,73;22,50;0,00
2020-03-08;74,00;0,00;37,00;37,00;0,00;0,00
2020-03-15;82,00;19,52;124,95;62,48;0,00;15,00
2020-03-22;66,00;7,02;22,47;7,02;0,00;7,00
2020-03-29;57,00;38,00;79,80;0,00;0,00;0,00
2020-04-05;45,00;0,00;33,49;0,00;0,00;0,00
2020-04-12;58,00;0,00;185,60;58,00;58,00;7,00
2020-04-19;61,00;0,00;15,00;5,00;0,00;7,49
2020-04-26;55,00;0,00;28,45;18,97;9,48;14,00
2020-05-03;15,00;10,00;15,00;0,00;5,00;21,00
2020-05-10;42,00;0,00;56,00;14,00;0,00;0,00
2020-05-17;16,00;0,00;10,00;0,00;0,00;0,00
2020-05-24;42,00;5,12;20,49;10,24;0,00;14,00
2020-05-31;34,00;0,00;26,92;14,17;0,00;7,00
2020-06-07;46,00;0,00;16,95;12,11;12,11;0,00
2020-06-14;27,00;0,00;27,00;16,20;0,00;0,00
2020-06-21;22,00;13,75;42,63;6,88;6,88;14,00
2020-06-28;42,00;0,00;21,00;0,00;7,00;0,00
2020-07-05;45,00;7,03;60,47;0,00;0,00;7,00
2020-07-12;46,00;11,00;23,00;0,00;0,00;0,00
2020-07-19;93,00;11,63;23,25;34,88;0,00;8,00
2020-07-26;17,00;0,00;17,00;0,00;6,00;17,00
2020-08-02;47,00;0,00;39,77;0,00;0,00;16,00
2020-08-09;22,00;5,24;89,05;5,24;5,24;0,00
2020-08-16;81,00;0,00;123,43;42,43;42,43;0,00
2020-08-23;44,00;0,00;32,74;0,00;0,00;7,00
2020-08-30;48,00;5,00;11,00;5,00;5,00;0,00
2020-09-06;53,00;0,00;6,02;0,00;0,00;0,00
2020-09-13;15,00;0,00;30,00;15,00;0,00;0,00
2020-09-20;32,00;0,00;16,00;0,00;0,00;8,53
2020-09-27;52,00;0,00;27,24;0,00;0,00;7,00
2020-10-04;33,00;0,00;17,00;0,00;0,00;0,00
2020-10-11;92,00;6,00;34,00;6,00;0,00;10,08
2020-10-18;80,00;0,00;43,17;0,00;0,00;16,00
2020-10-25;100,00;14,47;6,58;0,00;6,58;0,00
2020-11-01;79,00;0,00;66,26;12,74;0,00;0,00
2020-11-08;31,00;0,00;25,26;0,00;5,74;0,00
2020-11-15;52,00;9,63;21,19;21,19;21,19;7,00
2020-11-22;75,00;0,00;44,44;0,00;30,56;7,00
2020-11-29;68,00;0,00;29,41;0,00;9,19;8,00
2020-12-06;31,00;0,00;9,69;0,00;0,00;8,00
2020-12-13;77,00;0,00;28,00;0,00;6,00;15,79
2020-12-20;50,00;0,00;50,00;13,04;26,09;0,00
2020-12-27;41,00;0,00;23,00;18,00;12,00;0,00
2021-01-03;23,00;0,00;23,00;11,50;23,00;8,00
2021-01-10;91,00;0,00;29,96;24,41;12,21;0,00
2021-01-17;75,00;0,00;68,08;12,69;0,00;0,00
2021-01-24;43,00;16,00;16,00;0,00;5,00;0,00
2021-01-31;33,00;0,00;27,00;11,00;0,00;0,00
2021-02-07;46,00;16,24;75,76;16,24;0,00;0,00
2021-02-14;39,00;0,00;11,00;0,00;6,00;9,75
2021-02-21;39,00;0,00;28,83;10,17;0,00;8,00
2021-02-28;86,00;0,00;70,64;18,43;18,43;24,00
2021-03-07;46,00;5,23;16,73;0,00;28,23;8,00
2021-03-14;67,00;0,00;21,00;10,00;16,00;0,00
2021-03-21;70,00;6,89;6,89;6,89;6,89;31,00
2021-03-28;25,00;6,52;18,48;6,52;0,00;16,00
2021-04-04;16,00;0,00;16,00;16,00;11,00;0,00
2021-04-11;47,00;7,23;40,97;7,23;13,26;16,00
2021-04-18;40,00;0,00;19,13;10,43;10,43;8,00
2021-04-25;44,00;0,00;11,00;17,00;0,00;0,00
2021-05-02;16,00;11,00;27,00;5,00;0,00;16,00
2021-05-09;55,00;11,79;98,21;98,21;21,61;0,00
2021-05-16;45,00;0,00;92,81;92,81;14,06;0,00
2021-05-23;47,00;0,00;28,54;10,07;18,46;0,00
2021-05-30;32,00;12,57;26,29;12,57;12,57;0,00
2021-06-06;55,00;0,00;27,50;17,79;9,71;16,00
2021-06-13;22,00;5,00;16,00;16,00;11,00;11,73
2021-06-20;56,00;0,00;28,00;17,00;6,00;16,29
2021-06-27;24,00;0,00;112,00;92,00;44,00;0,00
2021-07-04;33,00;33,00;165,00;132,00;99,00;25,00
2021-07-11;60,00;0,00;60,00;155,00;60,00;0,00
2021-07-18;94,00;24,37;69,63;48,74;24,37;9,00
2021-07-25;44,00;0,00;62,45;18,45;8,52;18,00
2021-08-01;35,00;16,80;51,80;8,40;16,80;35,00
2021-08-08;62,00;0,00;48,10;27,79;6,41;9,00
2021-08-15;25,00;16,67;43,06;16,67;0,00;17,00
2021-08-22;27,00;6,23;33,23;0,00;13,50;0,00
2021-08-29;64,00;64,00;226,46;34,46;0,00;9,00
2021-09-05;37,00;0,00;37,00;0,00;24,05;0,00
2021-09-12;39,00;0,00;79,00;33,00;0,00;13,00
2021-09-19;64,00;0,00;128,00;38,79;0,00;18,00
2021-09-26;53,00;0,00;106,00;53,00;36,26;18,00
2021-10-03;37,00;9,00;46,00;18,00;28,00;0,00
2021-10-10;41,00;19,29;72,35;31,35;60,29;6,00
2021-10-17;87,00;6,00;61,50;31,50;12,00;0,00
2021-10-24;81,00;6,61;61,16;19,84;47,94;17,00
2021-10-31;47,00;6,27;40,73;26,63;53,27;18,00
2021-11-07;59,00;6,21;71,42;20,18;20,18;0,00
2021-11-14;48,00;0,00;57,00;20,00;24,00;6,40
2021-11-21;55,00;4,00;43,00;31,00;16,00;11,79
2021-11-28;52,00;0,00;57,78;39,00;44,78;0,00
