Semaine;Polynesie (PF);Nouvelle Caledonie (NC);Fidji (FJ);Vanuatu (VU);Iles Cook (CK)
2020-02-09;53,00;13,00;5,00;0,50;2,00
2020-02-16;59,00;8,00;16,00;1,00;2,00
2020-02-23;45,00;8,00;11,00;1,00;2,00
2020-03-01;43,00;6,00;6,00;1,00;1,00
2020-03-08;48,00;9,00;7,00;2,00;0,00
2020-03-15;43,00;9,00;13,00;2,00;1,00
2020-03-22;55,00;8,00;6,00;0,50;1,00
2020-03-29;42,00;10,00;9,00;1,00;8,00
2020-04-05;71,00;9,00;11,00;4,00;3,00
2020-04-12;52,00;11,00;7,00;1,00;0,50
2020-04-19;54,00;12,00;8,00;1,00;1,00
2020-04-26;54,00;8,00;7,00;1,00;1,00
2020-05-03;49,00;10,00;13,00;1,00;1,00
2020-05-10;47,00;9,00;5,00;1,00;0,50
2020-05-17;44,00;6,00;4,00;1,00;1,00
2020-05-24;48,00;10,00;5,00;1,00;1,00
2020-05-31;52,00;8,00;7,00;0,50;1,00
2020-06-07;50,00;6,00;4,00;0,50;2,00
2020-06-14;49,00;7,00;4,00;0,50;1,00
2020-06-21;65,00;6,00;4,00;0,50;0,50
2020-06-28;53,00;6,00;3,00;0,50;0,00
2020-07-05;54,00;7,00;4,00;0,50;1,00
2020-07-12;70,00;6,00;4,00;2,00;1,00
2020-07-19;58,00;6,00;5,00;2,00;0,50
2020-07-26;65,00;6,00;4,00;2,00;1,00
2020-08-02;72,00;8,00;3,00;1,00;0,00
2020-08-09;70,00;7,00;4,00;1,00;1,00
2020-08-16;64,00;8,00;3,00;1,00;0,50
2020-08-23;66,00;9,00;18,00;1,00;0,50
2020-08-30;57,00;6,00;9,00;0,50;0,50
2020-09-06;53,00;6,00;5,00;1,00;0,50
2020-09-13;55,00;6,00;12,00;0,50;0,00
2020-09-20;46,00;5,00;6,00;1,00;1,00
2020-09-27;49,00;5,00;8,00;1,00;1,00
2020-10-04;50,00;12,00;6,00;1,00;0,50
2020-10-11;49,00;5,00;6,00;1,00;0,50
2020-10-18;52,00;8,00;6,00;1,00;0,50
2020-10-25;44,00;4,00;6,00;0,50;1,00
2020-11-01;41,00;5,00;4,00;0,50;0,00
2020-11-08;55,00;4,00;14,00;1,00;0,50
2020-11-15;49,00;7,00;5,00;1,00;1,00
2020-11-22;48,00;6,00;6,00;0,50;0,50
2020-11-29;38,00;6,00;8,00;0,50;0,50
2020-12-06;55,00;6,00;4,00;1,00;1,00
2020-12-13;46,00;8,00;7,00;0,50;1,00
2020-12-20;59,00;9,00;5,00;1,00;0,50
2020-12-27;64,00;11,00;3,00;1,00;1,00
2021-01-03;52,00;10,00;3,00;0,50;0,50
2021-01-10;49,00;6,00;4,00;1,00;0,50
2021-01-17;58,00;7,00;4,00;1,00;1,00
2021-01-24;57,00;7,00;4,00;1,00;0,50
2021-01-31;47,00;8,00;5,00;0,50;1,00
2021-02-07;47,00;8,00;5,00;1,00;2,00
2021-02-14;38,00;8,00;3,00;1,00;0,50
2021-02-21;45,00;5,00;5,00;0,50;0,50
2021-02-28;45,00;10,00;4,00;1,00;1,00
2021-03-07;57,00;12,00;5,00;1,00;1,00
2021-03-14;50,00;3,00;3,00;0,50;1,00
2021-03-21;52,00;4,00;3,00;0,50;0,50
2021-03-28;46,00;7,00;4,00;1,00;1,00
2021-04-04;50,00;8,00;4,00;1,00;0,50
2021-04-11;51,00;8,00;2,00;1,00;0,50
2021-04-18;43,00;7,00;4,00;2,00;0,50
2021-04-25;47,00;6,00;4,00;2,00;1,00
2021-05-02;46,00;4,00;3,00;1,00;0,50
2021-05-09;49,00;5,00;4,00;2,00;0,00
2021-05-16;55,00;7,00;4,00;1,00;1,00
2021-05-23;46,00;5,00;3,00;1,00;0,50
2021-05-30;58,00;8,00;5,00;1,00;0,50
2021-06-06;57,00;7,00;5,00;0,00;1,00
2021-06-13;50,00;4,00;4,00;2,00;1,00
2021-06-20;58,00;6,00;3,00;0,50;0,50
2021-06-27;48,00;5,00;3,00;0,50;0,50
2021-07-04;57,00;5,00;7,00;1,00;0,50
2021-07-11;57,00;6,00;5,00;1,00;1,00
2021-07-18;63,00;8,00;5,00;2,00;2,00
2021-07-25;90,00;8,00;5,00;1,00;1,00
2021-08-01;67,00;6,00;3,00;1,00;1,00
2021-08-08;100,00;8,00;4,00;2,00;1,00
2021-08-15;97,00;7,00;4,00;2,00;2,00
2021-08-22;82,00;6,00;5,00;1,00;1,00
2021-08-29;72,00;5,00;2,00;0,50;0,00
2021-09-05;59,00;6,00;1,00;0,50;1,00
2021-09-12;47,00;5,00;2,00;2,00;1,00
2021-09-19;59,00;9,00;5,00;0,50;0,50
2021-09-26;42,00;6,00;7,00;1,00;2,00
2021-10-03;45,00;5,00;2,00;1,00;1,00
2021-10-10;46,00;7,00;2,00;1,00;0,50
2021-10-17;39,00;6,00;3,00;1,00;1,00
2021-10-24;50,00;7,00;4,00;1,00;1,00
2021-10-31;53,00;8,00;5,00;1,00;3,00
2021-11-07;55,00;6,00;5,00;0,00;1,00
2021-11-14;53,00;8,00;2,00;1,00;0,00
2021-11-21;48,00;9,00;3,00;2,00;1,00
2021-11-28;43,00;8,00;4,00;1,00;1,00
2021-12-05;51,00;9,00;4,00;2,00;1,00
2021-12-12;44,00;18,00;3,00;0,50;0,00
2021-12-19;52,00;8,00;1,00;0,50;1,00
2021-12-26;50,00;8,00;4,00;2,00;1,00
2022-01-02;53,00;8,00;3,00;0,50;1,00
2022-01-09;58,00;11,00;5,00;1,00;1,00
2022-01-16;48,00;9,00;3,00;2,00;1,00
2022-01-23;52,00;9,00;4,00;1,00;1,00
2022-01-30;49,00;8,00;6,00;1,00;1,00
2022-02-06;57,00;7,00;3,00;0,50;0,50
2022-02-13;54,00;8,00;5,00;0,50;2,00
2022-02-20;53,00;7,00;3,00;1,00;0,00
2022-02-27;55,00;9,00;4,00;1,00;2,00
2022-03-06;45,00;7,00;5,00;1,00;1,00
2022-03-13;52,00;10,00;4,00;4,00;1,00
2022-03-20;50,00;8,00;4,00;2,00;2,00
2022-03-27;49,00;7,00;5,00;1,00;1,00
2022-04-03;50,00;9,00;3,00;0,00;2,00
2022-04-10;49,00;9,00;5,00;0,50;1,00
2022-04-17;45,00;8,00;6,00;1,00;1,00
2022-04-24;45,00;7,00;4,00;0,50;2,00
2022-05-01;54,00;5,00;6,00;1,00;1,00
2022-05-08;51,00;6,00;6,00;1,00;0,50
