Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-09-22;35,00;190,91;165,45;60,45;127,27;83,46;1,35;74,04;72,69;72,50;127,50;162,50;82,50;57,50;85,00;62,50;47,50;42,00;41,00;30,00;46,00;17,00;77,00;23,00;27,00;7,00;5,00;60,00;1,00;7,00;2,00;2,00;8,00;8,00;0,00
2019-09-29;42,00;203,54;161,54;84,00;148,62;82,65;2,71;92,13;84,00;64,24;103,76;224,82;66,71;58,33;84,00;79,33;32,67;36,00;37,00;33,00;48,00;16,00;66,00;18,00;17,00;9,00;4,00;66,00;2,00;7,00;2,00;4,00;6,00;2,00;1,00
2019-10-06;31,00;186,00;155,00;62,00;117,80;84,91;2,70;86,26;72,78;69,15;112,08;181,23;73,92;54,85;64,38;57,23;47,69;49,00;43,00;39,00;42,00;13,00;71,00;20,00;16,00;12,00;4,00;50,00;2,00;2,00;2,00;2,00;9,00;6,00;0,00
2019-10-13;22,00;188,57;147,71;62,86;147,71;75,63;2,75;67,38;68,75;70,89;105,11;200,44;70,89;56,22;83,11;56,22;41,56;31,00;45,00;33,00;53,00;12,00;52,00;22,00;12,00;11,00;5,00;56,00;2,00;2,00;3,00;2,00;2,00;5,00;0,00
2019-10-20;23,00;187,29;157,71;62,43;88,71;73,06;5,41;82,53;67,65;79,22;104,78;184,00;66,44;48,56;74,11;61,33;38,33;35,00;44,00;34,00;48,00;9,00;55,00;19,00;14,00;8,00;4,00;43,00;2,00;5,00;4,00;2,00;7,00;4,00;0,00
2019-10-27;15,00;159,00;132,00;54,00;72,00;72,27;1,36;64,09;61,36;60,00;105,00;172,50;47,50;52,50;57,50;65,00;37,50;36,00;32,00;25,00;53,00;10,00;31,00;20,00;6,00;8,00;7,00;47,00;2,00;3,00;4,00;3,00;4,00;6,00;1,00
2019-11-03;16,00;156,80;144,00;57,60;86,40;60,00;2,67;65,33;60,00;61,33;112,00;181,33;61,33;38,86;45,71;57,14;38,86;30,00;28,00;40,00;52,00;6,00;60,00;25,00;8,00;6,00;4,00;50,00;2,00;6,00;3,00;1,00;4,00;4,00;0,00
2019-11-10;20,00;156,67;243,33;63,33;93,33;58,57;1,43;77,14;60,00;60,00;100,00;142,50;52,50;50,00;250,00;60,00;47,50;43,00;28,00;33,00;44,00;7,00;59,00;22,00;14,00;9,00;6,00;62,00;2,00;3,00;4,00;1,00;2,00;4,00;2,00
2019-11-17;15,00;141,00;135,00;60,00;69,00;58,64;2,73;61,36;40,91;45,00;80,00;165,00;47,50;52,50;92,50;55,00;45,00;29,00;29,00;24,00;34,00;4,00;39,00;17,00;16,00;8,00;5,00;54,00;0,00;0,00;3,00;1,00;4,00;4,00;0,00
2019-11-24;15,00;141,00;120,00;42,00;63,00;57,27;4,09;58,64;49,09;47,50;90,00;165,00;37,50;50,00;57,50;47,50;55,00;24,00;30,00;26,00;40,00;8,00;46,00;12,00;9,00;6,00;3,00;40,00;2,00;4,00;2,00;1,00;4,00;3,00;0,00
2019-12-01;15,00;147,00;120,00;54,00;78,00;62,73;2,73;55,91;46,36;55,00;90,00;145,00;50,00;55,00;37,50;47,50;50,00;19,00;25,00;42,00;44,00;3,00;62,00;14,00;8,00;7,00;3,00;40,00;2,00;3,00;3,00;2,00;4,00;2,00;0,00
2019-12-08;14,00;120,40;103,60;39,20;61,60;58,55;5,09;63,64;42,00;56,00;70,00;133,00;53,67;35,00;32,67;51,33;46,67;18,00;18,00;29,00;34,00;8,00;46,00;16,00;11,00;8,00;6,00;47,00;3,00;6,00;1,00;1,00;2,00;2,00;0,00
2019-12-15;25,00;156,25;112,50;62,50;106,25;80,56;2,78;72,22;54,17;57,50;67,50;162,50;52,50;37,50;50,00;37,50;40,00;16,00;28,00;30,00;37,00;11,00;50,00;17,00;11,00;7,00;2,00;38,00;3,00;4,00;3,00;1,00;7,00;1,00;1,00
2019-12-22;24,00;177,00;132,00;66,00;108,00;68,00;4,00;77,33;81,33;67,20;100,80;184,80;57,60;57,60;72,00;62,40;38,40;27,00;27,00;30,00;35,00;13,00;56,00;23,00;13,00;9,00;3,00;69,00;5,00;3,00;2,00;3,00;7,00;3,00;0,00
2019-12-29;16,00;156,80;153,60;83,20;112,00;61,33;2,67;72,00;74,67;52,57;93,71;169,14;50,29;45,71;57,14;57,14;29,71;38,00;35,00;24,00;37,00;11,00;46,00;19,00;16,00;11,00;4,00;71,00;4,00;5,00;4,00;6,00;4,00;3,00;0,00
2020-01-05;17,00;166,60;146,20;61,20;102,00;70,83;5,67;83,58;72,25;43,71;89,86;145,71;63,14;48,57;53,43;51,00;29,14;27,00;47,00;30,00;45,00;8,00;44,00;25,00;17,00;13,00;5,00;62,00;4,00;4,00;3,00;1,00;5,00;5,00;0,00
2020-01-12;15,00;135,00;135,00;69,00;90,00;66,82;2,73;77,73;75,00;42,50;75,00;157,50;72,50;45,00;65,00;55,00;22,50;30,00;47,00;25,00;41,00;13,00;48,00;25,00;15,00;6,00;5,00;55,00;4,00;7,00;2,00;2,00;6,00;1,00;1,00
2020-01-19;28,00;136,89;121,33;80,89;96,44;68,00;2,67;65,33;50,67;56,00;81,45;168,00;58,55;46,67;32,67;51,33;23,33;33,00;33,00;25,00;34,00;6,00;49,00;20,00;18,00;7,00;3,00;64,00;3,00;6,00;2,00;3,00;6,00;3,00;2,00
2020-01-26;19,00;126,67;123,50;72,83;85,50;96,36;0,00;63,79;66,50;40,38;83,13;152,00;71,25;38,00;49,88;54,63;23,75;32,00;35,00;23,00;36,00;5,00;37,00;21,00;17,00;8,00;5,00;57,00;2,00;3,00;2,00;2,00;4,00;4,00;2,00
2020-02-02;29,00;128,89;132,11;61,22;96,67;68,55;2,64;94,91;60,64;70,08;79,75;125,67;89,42;58,00;50,75;48,33;21,75;40,00;41,00;22,00;46,00;13,00;35,00;24,00;12,00;10,00;4,00;56,00;6,00;3,00;3,00;1,00;2,00;4,00;0,00
2020-02-09;34,00;148,36;139,09;74,18;105,09;81,60;4,08;72,08;58,48;43,71;77,71;160,29;55,86;46,14;55,86;41,29;26,71;37,00;29,00;29,00;60,00;10,00;40,00;20,00;14,00;12,00;4,00;72,00;0,00;5,00;1,00;1,00;7,00;4,00;0,00
2020-02-16;25,00;159,38;143,75;59,38;100,00;80,26;2,63;69,74;67,11;60,00;87,50;180,00;60,00;52,27;52,27;50,00;25,00;34,00;37,00;24,00;38,00;11,00;52,00;15,00;17,00;15,00;5,00;61,00;2,00;6,00;3,00;4,00;5,00;6,00;2,00
2020-02-23;22,00;144,57;110,00;53,43;91,14;60,82;2,59;68,59;51,76;46,44;95,33;136,89;53,78;46,44;63,56;36,67;31,78;29,00;28,00;27,00;42,00;11,00;52,00;18,00;12,00;8,00;2,00;43,00;4,00;0,00;3,00;2,00;5,00;2,00;1,00
2020-03-01;21,00;120,00;93,00;39,00;69,00;70,00;4,20;56,00;60,20;37,33;72,33;93,33;53,67;37,33;46,67;30,33;25,67;23,00;29,00;21,00;43,00;10,00;44,00;14,00;9,00;11,00;4,00;38,00;2,00;3,00;3,00;1,00;5,00;3,00;1,00
2020-03-08;17,00;108,80;91,80;37,40;78,20;45,77;2,62;70,62;44,46;51,00;48,57;87,43;36,43;36,43;51,00;41,29;14,57;19,00;20,00;17,00;53,00;7,00;37,00;13,00;7,00;6,00;2,00;35,00;1,00;4,00;2,00;2,00;2,00;1,00;0,00
2020-03-15;11,00;95,33;62,33;25,67;36,67;35,75;0,69;52,25;27,50;11,00;38,50;46,75;27,50;13,20;85,80;15,40;6,60;6,00;17,00;11,00;35,00;5,00;20,00;5,00;3,00;5,00;2,00;19,00;1,00;1,00;0,00;2,00;1,00;1,00;0,00
2020-03-22;6,00;45,00;27,00;12,00;18,00;30,00;0,00;31,20;12,00;12,00;42,00;54,00;21,00;12,00;50,00;12,00;8,00;9,00;7,00;4,00;23,00;5,00;15,00;4,00;1,00;4,00;0,00;17,00;1,00;4,00;0,00;1,00;5,00;0,00;0,00
2020-03-29;3,00;39,00;33,00;12,00;15,00;25,50;0,75;28,50;21,00;15,00;30,00;27,00;18,00;9,00;42,00;6,00;3,00;7,00;9,00;5,00;21,00;1,00;12,00;7,00;2,00;4,00;1,00;12,00;1,00;1,00;1,00;1,00;2,00;1,00;0,00
2020-04-05;3,00;33,00;27,00;9,00;18,00;25,50;1,50;19,50;24,00;12,00;39,00;39,00;24,00;15,00;36,00;12,00;9,00;12,00;9,00;5,00;16,00;5,00;11,00;7,00;3,00;4,00;0,00;15,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-04-12;5,00;40,00;27,50;7,50;15,00;30,00;1,25;25,00;18,75;10,00;27,50;35,00;20,00;12,50;22,50;7,50;2,50;8,00;11,00;6,00;16,00;3,00;16,00;12,00;6,00;2,00;3,00;14,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00
2020-04-19;4,00;44,00;32,00;20,00;24,00;24,00;0,00;14,67;14,67;12,00;24,00;20,00;12,00;8,00;16,00;8,00;6,00;13,00;7,00;5,00;18,00;6,00;6,00;7,00;2,00;0,00;4,00;14,00;1,00;1,00;1,00;0,00;3,00;0,00;0,00
2020-04-26;6,00;33,00;27,00;12,00;18,00;24,00;0,00;12,00;13,20;8,00;28,00;22,00;16,00;6,00;14,00;8,00;4,00;11,00;10,00;6,00;15,00;4,00;12,00;10,00;3,00;5,00;1,00;16,00;2,00;1,00;1,00;0,00;1,00;1,00;0,00
2020-05-03;6,00;39,00;30,00;9,00;27,00;21,60;1,20;13,20;9,60;14,00;28,00;26,00;20,00;8,00;18,00;12,00;4,00;11,00;8,00;4,00;15,00;3,00;11,00;7,00;2,00;2,00;3,00;19,00;0,00;1,00;1,00;0,00;3,00;0,00;0,00
2020-05-10;8,00;32,00;26,67;10,67;21,33;26,67;1,33;20,00;25,33;13,33;29,33;37,33;16,00;13,33;24,00;18,67;5,33;16,00;5,00;5,00;15,00;5,00;11,00;7,00;4,00;3,00;2,00;20,00;2,00;0,00;4,00;1,00;2,00;1,00;0,00
2020-05-17;11,00;40,33;36,67;7,33;25,67;20,63;0,00;22,00;27,50;13,75;57,75;46,75;22,00;11,00;26,40;17,60;11,00;13,00;12,00;5,00;14,00;6,00;20,00;9,00;2,00;4,00;2,00;23,00;0,00;5,00;2,00;1,00;1,00;0,00;0,00
2020-05-24;11,00;47,67;36,67;18,33;25,67;27,50;1,38;27,50;31,63;19,25;49,50;49,50;19,25;13,75;27,50;19,25;11,00;13,00;10,00;6,00;16,00;7,00;19,00;9,00;3,00;7,00;0,00;19,00;1,00;2,00;1,00;1,00;5,00;1,00;0,00
2020-05-31;24,00;42,00;24,00;27,00;30,00;32,00;1,33;18,67;38,67;16,80;33,60;60,00;26,40;14,40;36,00;21,60;9,60;29,00;5,00;17,00;25,00;10,00;26,00;5,00;6,00;3,00;7,00;35,00;1,00;2,00;1,00;2,00;5,00;2,00;0,00
2020-06-07;21,00;54,00;36,00;27,00;33,00;32,81;1,31;27,56;39,38;21,00;37,33;56,00;18,67;16,33;46,67;23,33;16,33;18,00;9,00;21,00;19,00;20,00;26,00;6,00;7,00;10,00;4,00;43,00;1,00;4,00;3,00;2,00;2,00;3,00;1,00
2020-06-14;32,00;89,60;38,40;28,80;35,20;32,00;1,33;28,00;42,67;24,62;59,08;59,08;27,08;25,14;45,71;34,29;18,29;33,00;12,00;17,00;19,00;15,00;38,00;10,00;4,00;11,00;4,00;43,00;2,00;5,00;4,00;5,00;7,00;5,00;0,00
2020-06-21;46,00;64,40;27,60;33,73;33,73;35,18;1,35;24,35;43,29;14,53;48,42;60,53;21,79;24,21;55,68;29,05;14,53;23,00;13,00;20,00;26,00;23,00;24,00;10,00;9,00;7,00;3,00;32,00;0,00;7,00;5,00;5,00;8,00;2,00;0,00
2020-06-28;44,00;78,57;28,29;37,71;47,14;44,00;1,38;27,50;41,25;29,33;53,78;61,11;17,11;19,56;56,22;39,11;17,11;27,00;11,00;18,00;23,00;14,00;27,00;8,00;8,00;13,00;3,00;36,00;3,00;11,00;6,00;2,00;8,00;1,00;4,00
2020-07-05;75,00;87,50;28,13;34,38;56,25;36,16;2,68;25,45;41,52;24,19;60,48;82,26;31,45;21,77;65,32;36,29;26,61;27,00;11,00;25,00;24,00;20,00;26,00;8,00;5,00;13,00;3,00;36,00;1,00;15,00;3,00;4,00;15,00;2,00;2,00
2020-07-12;89,00;76,29;31,79;31,79;44,50;36,41;1,35;39,11;44,50;32,14;61,81;79,11;42,03;31,27;86,59;38,49;24,05;27,00;8,00;27,00;23,00;27,00;26,00;4,00;6,00;11,00;3,00;45,00;3,00;14,00;20,00;5,00;17,00;2,00;2,00
2020-07-19;100,00;87,50;37,50;34,38;56,25;55,41;2,70;35,14;43,24;29,27;68,29;104,88;43,90;26,19;104,76;35,71;23,81;25,00;10,00;30,00;24,00;38,00;36,00;1,00;11,00;10,00;5,00;49,00;3,00;10,00;13,00;5,00;17,00;5,00;2,00
2020-07-26;76,00;76,00;41,17;34,83;44,33;42,07;0,00;23,07;40,71;31,87;51,48;85,81;36,77;26,13;97,38;30,88;21,38;36,00;12,00;32,00;27,00;28,00;33,00;7,00;3,00;13,00;4,00;41,00;1,00;11,00;7,00;6,00;15,00;3,00;0,00
2020-08-02;71,00;77,17;49,39;24,70;24,70;57,60;1,34;25,45;38,85;29,38;51,41;93,03;36,72;21,30;87,57;33,13;23,67;31,00;8,00;24,00;45,00;29,00;32,00;7,00;7,00;10,00;4,00;37,00;3,00;10,00;3,00;1,00;16,00;4,00;2,00
2020-08-09;56,00;68,44;37,33;24,89;34,22;40,00;2,67;18,67;44,00;19,48;58,43;65,74;34,09;21,00;91,00;25,67;18,67;28,00;12,00;23,00;24,00;20,00;30,00;8,00;6,00;15,00;2,00;21,00;5,00;9,00;6,00;2,00;10,00;1,00;0,00
2020-08-16;32,00;76,80;41,60;28,80;35,20;44,00;2,67;18,67;48,00;27,08;44,31;78,77;36,92;27,08;86,15;22,15;17,23;24,00;7,00;25,00;24,00;8,00;28,00;4,00;8,00;10,00;5,00;26,00;3,00;3,00;3,00;1,00;8,00;3,00;0,00
2020-08-23;25,00;68,75;34,38;25,00;21,88;31,58;0,66;15,79;40,79;17,50;75,00;82,50;35,00;22,73;90,91;31,82;13,64;24,00;7,00;11,00;16,00;8,00;22,00;6,00;3,00;5,00;2,00;29,00;1,00;5,00;1,00;1,00;6,00;2,00;2,00
2020-08-30;28,00;62,22;31,11;21,78;18,67;46,67;2,67;21,33;37,33;33,09;58,55;84,00;38,18;21,00;91,00;23,33;21,00;22,00;7,00;18,00;23,00;6,00;32,00;5,00;7,00;9,00;2,00;35,00;1,00;1,00;1,00;2,00;6,00;1,00;0,00
2020-09-06;16,00;60,80;38,40;28,80;22,40;54,67;1,33;17,33;36,00;32,00;58,67;106,67;48,00;9,14;93,71;34,29;18,29;25,00;9,00;15,00;25,00;9,00;33,00;11,00;6,00;9,00;3,00;38,00;3,00;0,00;4,00;2,00;2,00;1,00;1,00
2020-09-13;11,00;69,67;33,00;29,33;29,33;70,13;1,38;28,88;34,38;22,00;68,75;85,25;52,25;11,00;123,75;19,25;19,25;32,00;11,00;17,00;18,00;18,00;29,00;9,00;7,00;1,00;3,00;29,00;1,00;4,00;3,00;0,00;6,00;2,00;1,00
2020-09-20;12,00;48,00;27,00;30,00;24,00;69,33;0,00;34,67;37,33;16,80;74,40;122,40;50,40;12,00;134,40;21,60;26,40;42,00;12,00;13,00;23,00;3,00;36,00;11,00;4,00;3,00;2,00;34,00;1,00;1,00;1,00;1,00;5,00;0,00;0,00
2020-09-27;8,00;42,67;34,67;10,67;18,67;74,67;2,67;26,67;18,67;16,00;88,00;117,33;53,33;10,00;160,00;14,00;16,00;30,00;8,00;18,00;35,00;3,00;32,00;6,00;3,00;2,00;1,00;36,00;1,00;0,00;2,00;0,00;2,00;1,00;1,00
