Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-07-07;77,00;444,23;41,46;11,85;35,54;26,00;42,00;16,00;27,00;11,00;8,00;13,00;12,00;8,00;18,00;4,00;61,00;8,80;9,90;90,20;6,60;92,40;4,74;2,37;2,37;57,00;17,00;39,00;2,00;45,50;42,00;38,50;15,17;9,00;13,00;11,00
2019-07-14;79,00;461,85;42,54;12,15;36,46;29,00;41,00;19,00;31,00;10,00;9,00;13,00;13,00;11,00;17,00;5,00;58,00;8,78;8,78;88,88;6,58;94,33;3,54;2,36;3,54;58,00;16,00;34,00;3,00;47,16;41,27;43,63;17,69;10,00;11,00;10,00
2019-07-21;84,00;480,00;48,00;18,00;36,00;28,00;40,00;22,00;32,00;12,00;11,00;14,00;15,00;10,00;17,00;4,00;63,00;9,95;11,05;92,84;6,63;97,01;4,73;3,55;2,37;63,00;18,00;40,00;2,00;47,83;43,17;43,17;16,33;10,00;10,00;13,00
2019-07-28;87,00;478,50;49,71;18,64;43,50;32,00;43,00;20,00;35,00;13,00;11,00;13,00;16,00;11,00;20,00;5,00;64,00;7,71;9,91;94,71;8,81;109,64;4,77;3,58;2,38;61,00;20,00;39,00;3,00;51,73;49,38;49,38;14,11;12,00;12,00;13,00
2019-08-04;95,00;519,33;57,00;19,00;44,33;32,00;42,00;20,00;39,00;13,00;10,00;14,00;13,00;13,00;19,00;5,00;68,00;8,84;12,15;93,90;7,73;112,81;4,75;3,56;2,38;64,00;21,00;42,00;3,00;54,63;55,81;51,06;14,25;15,00;13,00;13,00
2019-08-11;100,00;506,25;50,00;18,75;50,00;34,00;49,00;20,00;34,00;15,00;10,00;14,00;13,00;11,00;20,00;6,00;68,00;10,99;10,99;94,51;7,69;111,90;4,76;3,57;2,38;74,00;18,00;44,00;2,00;56,47;61,18;52,94;17,65;15,00;12,00;14,00
2019-08-18;86,00;454,57;49,14;18,43;36,86;28,00;43,00;19,00;33,00;13,00;10,00;13,00;14,00;10,00;19,00;4,00;83,00;8,94;11,17;88,23;26,81;105,11;3,58;3,58;2,39;65,00;19,00;39,00;2,00;54,19;48,30;41,23;12,96;12,00;11,00;12,00
2019-08-25;75,00;443,75;43,75;12,50;31,25;28,00;46,00;24,00;27,00;13,00;10,00;11,00;15,00;10,00;16,00;5,00;80,00;6,62;8,82;83,82;25,37;85,71;3,57;2,38;2,38;56,00;15,00;40,00;3,00;46,88;36,33;41,02;12,89;10,00;12,00;11,00
2019-09-01;77,00;414,62;47,38;11,85;23,69;30,00;44,00;18,00;27,00;12,00;9,00;13,00;15,00;10,00;18,00;5,00;67,00;7,70;11,00;82,50;6,60;78,18;3,55;2,37;1,18;55,00;15,00;37,00;2,00;45,50;36,17;38,50;10,50;9,00;10,00;9,00
2019-09-08;70,00;458,18;57,27;12,73;25,45;28,00;40,00;20,00;26,00;12,00;10,00;11,00;12,00;12,00;16,00;5,00;65,00;7,78;10,00;87,78;6,67;73,56;3,56;2,37;2,37;50,00;14,00;37,00;2,00;42,00;33,83;38,50;10,50;8,00;9,00;10,00
2019-09-15;67,00;432,45;48,73;12,18;24,36;30,00;39,00;23,00;26,00;14,00;9,00;12,00;14,00;12,00;16,00;5,00;67,00;6,70;12,28;89,33;5,58;75,38;3,59;2,39;2,39;55,00;15,00;37,00;2,00;47,02;32,91;38,79;10,58;8,00;8,00;9,00
2019-09-22;64,00;448,00;57,60;12,80;25,60;27,00;40,00;22,00;27,00;15,00;9,00;12,00;17,00;11,00;16,00;5,00;63,00;5,52;11,03;84,97;6,62;65,19;3,56;2,37;2,37;55,00;13,00;35,00;2,00;46,22;30,81;37,93;10,67;9,00;11,00;8,00
2019-09-29;60,00;438,00;60,00;12,00;24,00;27,00;39,00;20,00;24,00;14,00;10,00;11,00;14,00;13,00;15,00;4,00;69,00;6,67;12,22;83,33;5,56;74,40;4,80;2,40;2,40;50,00;13,00;36,00;2,00;41,18;35,29;36,47;8,24;6,00;8,00;9,00
2019-10-06;58,00;451,11;58,00;19,33;25,78;28,00;39,00;20,00;24,00;14,00;9,00;11,00;13,00;12,00;15,00;6,00;65,00;5,58;11,15;83,65;5,58;66,46;3,63;2,42;2,42;51,00;14,00;34,00;2,00;42,61;27,22;35,51;9,47;8,00;8,00;8,00
2019-10-13;61,00;445,30;61,00;12,20;36,60;29,00;42,00;19,00;24,00;16,00;9,00;11,00;12,00;12,00;17,00;6,00;71,00;6,65;9,98;93,16;6,65;69,37;3,59;2,39;2,39;53,00;15,00;36,00;2,00;48,10;29,33;38,71;9,38;7,00;10,00;9,00
2019-10-20;67,00;462,91;67,00;18,27;24,36;34,00;42,00;19,00;27,00;18,00;10,00;14,00;12,00;13,00;18,00;5,00;76,00;5,49;9,89;92,26;6,59;71,79;3,59;3,59;2,39;55,00;14,00;35,00;2,00;48,19;37,61;44,67;9,40;7,00;11,00;9,00
2019-10-27;59,00;460,20;53,10;17,70;23,60;28,00;41,00;18,00;24,00;17,00;9,00;12,00;12,00;13,00;15,00;6,00;64,00;5,57;10,02;84,60;6,68;102,35;3,61;2,41;3,61;54,00;15,00;36,00;2,00;43,66;31,86;42,48;9,44;7,00;11,00;7,00
2019-11-03;55,00;409,44;61,11;18,33;18,33;25,00;40,00;21,00;23,00;18,00;17,00;12,00;13,00;13,00;14,00;5,00;65,00;4,40;11,00;86,90;6,60;58,59;3,59;2,39;1,20;50,00;14,00;33,00;2,00;42,13;31,60;37,45;8,19;6,00;11,00;7,00
2019-11-10;51,00;408,00;102,00;12,75;44,63;26,00;37,00;17,00;23,00;15,00;11,00;9,00;12,00;12,00;18,00;5,00;65,00;4,43;9,98;88,70;5,54;59,30;3,56;2,37;2,37;46,00;13,00;35,00;2,00;41,51;28,47;35,58;7,12;5,00;11,00;8,00
2019-11-17;53,00;365,11;58,89;11,78;17,67;24,00;39,00;19,00;20,00;13,00;7,00;11,00;12,00;12,00;15,00;4,00;68,00;4,42;8,83;80,60;4,42;51,82;2,36;2,36;1,18;43,00;12,00;30,00;1,00;40,04;25,91;31,80;5,89;4,00;8,00;7,00
2019-11-24;50,00;375,00;68,75;12,50;18,75;21,00;36,00;21,00;19,00;14,00;8,00;10,00;12,00;14,00;12,00;4,00;97,00;3,26;7,61;100,00;4,35;55,95;3,57;2,38;1,19;42,00;11,00;32,00;1,00;38,37;26,74;33,72;6,98;5,00;8,00;6,00
2019-12-01;58,00;399,56;51,56;12,89;38,67;21,00;34,00;16,00;18,00;14,00;7,00;9,00;10,00;14,00;11,00;5,00;79,00;3,35;8,92;79,19;4,46;51,96;4,83;2,42;1,21;40,00;12,00;33,00;2,00;46,16;23,67;34,33;5,92;6,00;9,00;6,00
2019-12-08;54,00;384,00;42,00;12,00;24,00;22,00;41,00;16,00;16,00;12,00;8,00;10,00;12,00;11,00;11,00;5,00;72,00;4,41;7,71;76,04;4,41;56,40;3,60;2,40;2,40;46,00;14,00;33,00;2,00;41,09;32,87;34,04;7,04;5,00;9,00;7,00
2019-12-15;64,00;422,40;44,80;12,80;25,60;21,00;39,00;18,00;18,00;14,00;7,00;9,00;13,00;11,00;12,00;5,00;80,00;4,41;7,72;82,76;5,52;59,17;2,42;2,42;2,42;54,00;16,00;33,00;2,00;42,67;27,26;36,74;7,11;5,00;9,00;8,00
2019-12-22;61,00;451,40;54,90;18,30;24,40;28,00;38,00;18,00;25,00;16,00;8,00;12,00;15,00;15,00;15,00;6,00;67,00;4,36;9,80;90,41;6,54;63,35;4,69;3,52;2,35;47,00;18,00;33,00;2,00;42,23;28,15;37,54;9,38;7,00;10,00;8,00
2019-12-29;57,00;468,67;63,33;19,00;25,33;30,00;35,00;19,00;28,00;19,00;10,00;12,00;14,00;16,00;15,00;8,00;62,00;5,59;10,06;89,41;5,59;62,94;3,56;3,56;2,38;49,00;19,00;36,00;2,00;43,94;28,50;40,38;8,31;8,00;8,00;7,00
2020-01-05;53,00;359,22;53,00;17,67;23,56;28,00;37,00;18,00;27,00;13,00;8,00;11,00;18,00;14,00;17,00;6,00;53,00;6,63;9,94;90,54;6,63;70,67;2,36;3,53;2,36;50,00;15,00;34,00;2,00;48,29;27,09;40,04;7,07;5,00;9,00;7,00
2020-01-12;55,00;397,22;48,89;12,22;24,44;31,00;36,00;17,00;28,00;14,00;9,00;11,00;15,00;12,00;15,00;5,00;54,00;4,49;11,22;85,31;5,61;64,57;3,59;2,39;2,39;48,00;16,00;31,00;2,00;44,24;26,30;44,24;9,57;6,00;10,00;6,00
2020-01-19;52,00;416,00;58,50;19,50;26,00;26,00;39,00;19,00;27,00;14,00;8,00;9,00;14,00;12,00;17,00;5,00;54,00;6,64;9,96;85,19;5,53;64,09;2,42;2,42;1,21;48,00;15,00;32,00;2,00;48,45;28,36;42,55;7,09;6,00;9,00;7,00
2020-01-26;52,00;403,00;52,00;13,00;26,00;28,00;47,00;18,00;27,00;14,00;7,00;10,00;13,00;12,00;14,00;5,00;62,00;5,53;9,96;80,77;5,53;66,51;2,42;2,42;2,42;44,00;14,00;31,00;2,00;42,55;26,00;37,82;7,09;6,00;9,00;8,00
2020-02-02;53,00;371,00;47,11;17,67;23,56;32,00;38,00;22,00;29,00;14,00;9,00;12,00;18,00;14,00;17,00;5,00;64,00;7,73;11,04;86,13;5,52;68,66;2,41;1,20;2,41;48,00;16,00;36,00;2,00;55,36;30,62;41,22;8,24;5,00;9,00;8,00
2020-02-09;57,00;411,67;57,00;19,00;25,33;34,00;40,00;18,00;30,00;15,00;8,00;12,00;15,00;14,00;19,00;5,00;61,00;6,58;10,96;86,60;6,58;70,06;3,56;2,38;2,38;50,00;17,00;32,00;2,00;45,37;31,41;39,55;9,31;5,00;9,00;10,00
2020-02-16;60,00;414,00;54,00;18,00;24,00;36,00;42,00;21,00;33,00;15,00;8,00;14,00;16,00;14,00;21,00;6,00;59,00;6,55;9,82;109,09;6,55;75,29;3,53;2,35;2,35;51,00;18,00;36,00;2,00;47,06;32,94;44,71;9,41;6,00;11,00;8,00
2020-02-23;53,00;388,67;41,22;11,78;23,56;31,00;36,00;19,00;30,00;13,00;8,00;16,00;14,00;12,00;32,00;4,00;64,00;5,52;9,94;85,02;5,52;63,60;3,53;2,36;2,36;49,00;15,00;31,00;1,00;44,76;34,16;37,69;8,24;8,00;8,00;9,00
2020-03-01;48,00;336,00;36,00;12,00;18,00;19,00;33,00;16,00;22,00;10,00;7,00;6,00;10,00;10,00;13,00;3,00;55,00;4,36;7,64;69,82;4,36;56,20;2,34;1,17;1,17;44,00;13,00;35,00;2,00;33,95;26,93;32,78;7,02;6,00;8,00;8,00
2020-03-08;68,00;352,36;30,91;6,18;18,55;16,00;27,00;20,00;18,00;11,00;6,00;7,00;12,00;8,00;9,00;3,00;47,00;3,29;7,68;64,71;5,48;51,30;2,39;1,19;1,19;35,00;14,00;31,00;1,00;35,17;23,45;29,31;8,21;4,00;8,00;6,00
2020-03-15;36,00;180,00;18,00;6,00;6,00;9,00;14,00;10,00;9,00;3,00;4,00;4,00;5,00;3,00;10,00;1,00;29,00;2,25;3,38;33,75;3,38;25,20;1,20;1,20;0,60;17,00;12,00;18,00;1,00;21,60;13,20;15,60;3,60;3,00;6,00;3,00
2020-03-22;17,00;90,67;11,33;2,83;5,67;10,00;8,00;7,00;5,00;3,00;3,00;3,00;4,00;2,00;6,00;1,00;17,00;2,27;3,40;17,00;2,27;17,00;1,21;1,21;0,61;10,00;4,00;14,00;1,00;12,14;7,29;8,50;2,43;3,00;3,00;2,00
2020-03-29;15,00;112,50;15,00;3,75;7,50;10,00;8,00;7,00;5,00;2,00;3,00;3,00;5,00;2,00;4,00;1,00;19,00;1,07;3,21;16,07;1,07;16,15;1,15;1,15;0,58;10,00;3,00;14,00;1,00;10,38;6,92;8,08;3,46;2,00;4,00;2,00
2020-04-05;15,00;105,00;15,00;3,75;7,50;9,00;8,00;5,00;6,00;3,00;3,00;2,00;4,00;3,00;4,00;1,00;18,00;1,07;2,14;15,00;1,07;17,31;1,15;0,58;0,58;11,00;2,00;16,00;0,50;9,23;6,92;8,08;2,31;2,00;3,00;2,00
2020-04-12;14,00;91,00;14,00;3,50;7,00;7,00;7,00;5,00;5,00;3,00;3,00;2,00;4,00;2,00;4,00;1,00;16,00;2,15;2,15;16,15;1,08;16,33;1,17;1,17;0,58;10,00;3,00;16,00;1,00;9,33;8,17;8,17;3,50;2,00;4,00;2,00
2020-04-19;14,00;91,00;14,00;3,50;7,00;8,00;9,00;4,00;5,00;3,00;3,00;2,00;4,00;2,00;5,00;1,00;18,00;1,08;2,15;14,00;1,08;17,50;1,17;1,17;0,58;10,00;3,00;16,00;0,50;9,33;8,17;8,17;2,33;2,00;4,00;2,00
2020-04-26;15,00;112,50;15,00;3,75;7,50;6,00;9,00;5,00;4,00;3,00;3,00;2,00;4,00;2,00;4,00;1,00;19,00;1,07;2,14;17,14;1,07;17,31;1,15;1,15;0,58;11,00;3,00;17,00;0,50;11,54;8,08;8,08;2,31;2,00;4,00;2,00
2020-05-03;18,00;96,00;12,00;3,00;6,00;8,00;11,00;5,00;5,00;2,00;3,00;2,00;4,00;2,00;4,00;1,00;21,00;1,13;2,25;20,25;1,13;19,20;1,20;1,20;0,60;13,00;4,00;16,00;0,50;12,00;10,80;10,80;3,60;3,00;5,00;3,00
2020-05-10;23,00;109,25;11,50;2,88;5,75;8,00;13,00;5,00;4,00;3,00;2,00;3,00;3,00;2,00;4,00;1,00;32,00;2,19;2,19;29,57;1,10;31,47;1,21;0,61;0,61;17,00;5,00;23,00;0,50;14,95;13,80;12,65;4,60;3,00;7,00;4,00
2020-05-17;24,00;132,00;12,00;3,00;6,00;7,00;17,00;5,00;6,00;3,00;3,00;3,00;4,00;2,00;4,00;1,00;33,00;2,18;2,18;33,82;1,09;34,29;1,14;1,14;0,57;20,00;4,00;24,00;1,00;18,29;16,00;13,71;4,57;3,00;8,00;4,00
2020-05-24;30,00;156,00;12,00;3,00;6,00;7,00;19,00;5,00;7,00;3,00;2,00;3,00;4,00;2,00;4,00;1,00;35,00;3,33;2,22;38,89;1,11;40,80;1,20;1,20;0,60;22,00;5,00;24,00;1,00;20,77;16,15;17,31;5,77;4,00;7,00;5,00
2020-05-31;39,00;214,50;13,00;6,50;6,50;10,00;23,00;6,00;10,00;3,00;3,00;5,00;5,00;3,00;9,00;2,00;41,00;3,34;2,23;50,14;1,11;52,41;2,44;1,22;0,61;29,00;7,00;29,00;1,00;24,82;23,64;21,27;8,27;4,00;8,00;8,00
2020-06-07;41,00;199,14;11,71;5,86;5,86;11,00;24,00;6,00;11,00;3,00;3,00;6,00;5,00;3,00;6,00;1,00;43,00;3,32;2,22;54,30;2,22;55,06;1,17;1,17;0,59;34,00;8,00;29,00;1,00;29,29;24,60;22,26;7,03;6,00;7,00;8,00
2020-06-14;50,00;250,00;12,50;6,25;12,50;12,00;28,00;9,00;16,00;4,00;5,00;5,00;5,00;3,00;8,00;2,00;46,00;5,56;3,33;58,89;2,22;66,67;1,19;1,19;0,60;35,00;8,00;32,00;1,00;32,14;29,76;28,57;9,52;7,00;14,00;8,00
2020-06-21;52,00;292,50;13,00;6,50;13,00;11,00;32,00;10,00;19,00;4,00;5,00;5,00;6,00;4,00;6,00;2,00;50,00;4,43;3,32;64,17;3,32;73,27;1,18;1,18;0,59;42,00;11,00;37,00;1,00;35,45;33,09;27,18;9,45;7,00;10,00;9,00
2020-06-28;58,00;309,33;12,89;6,44;19,33;13,00;34,00;9,00;14,00;4,00;4,00;6,00;7,00;5,00;8,00;2,00;61,00;5,47;3,28;77,70;3,28;87,59;2,37;1,18;1,18;47,00;11,00;37,00;1,00;38,28;38,28;30,16;10,44;8,00;9,00;10,00
2020-07-05;68,00;315,27;18,55;12,36;18,55;12,00;38,00;9,00;14,00;5,00;5,00;6,00;7,00;4,00;8,00;2,00;56,00;5,57;3,34;78,03;2,23;93,05;1,19;1,19;1,19;53,00;10,00;37,00;1,00;44,55;44,55;32,83;12,90;9,00;9,00;13,00
2020-07-12;71,00;307,67;17,75;11,83;17,75;12,00;35,00;11,00;13,00;4,00;5,00;7,00;7,00;5,00;9,00;2,00;52,00;6,66;3,33;77,66;3,33;95,85;1,18;1,18;1,18;53,00;11,00;38,00;2,00;41,42;46,15;118,33;13,02;12,00;12,00;11,00
2020-07-19;69,00;301,09;18,82;12,55;12,55;11,00;33,00;7,00;15,00;4,00;5,00;6,00;7,00;4,00;8,00;2,00;53,00;6,57;3,29;76,67;3,29;90,41;2,38;1,19;0,59;51,00;13,00;37,00;1,00;39,76;44,44;61,98;12,86;11,00;11,00;12,00
2020-07-26;71,00;301,75;17,75;11,83;11,83;12,00;32,00;8,00;13,00;4,00;4,00;6,00;6,00;4,00;11,00;3,00;53,00;6,55;3,28;76,46;3,28;93,48;2,37;1,18;1,18;52,00;13,00;36,00;2,00;39,57;46,56;46,56;13,97;13,00;11,00;12,00
2020-08-02;86,00;331,71;18,43;12,29;12,29;14,00;34,00;10,00;16,00;5,00;4,00;7,00;8,00;6,00;11,00;3,00;53,00;7,72;3,31;82,69;4,41;108,38;2,36;1,18;1,18;60,00;13,00;40,00;1,00;45,95;56,55;32,99;16,49;14,00;12,00;14,00
2020-08-09;88,00;339,43;18,86;12,57;12,57;14,00;35,00;9,00;19,00;5,00;5,00;6,00;7,00;6,00;12,00;2,00;52,00;7,80;4,46;83,54;3,34;108,22;2,38;1,19;0,59;61,00;15,00;40,00;1,00;45,76;58,67;35,20;15,25;15,00;10,00;15,00
2020-08-16;75,00;300,00;12,50;12,50;12,50;12,00;33,00;8,00;17,00;4,00;5,00;7,00;7,00;5,00;10,00;2,00;54,00;5,51;3,31;71,69;2,21;94,05;2,38;1,19;1,19;55,00;13,00;36,00;1,00;41,02;50,39;33,98;14,06;13,00;12,00;12,00
2020-08-23;69,00;263,45;12,55;6,27;12,55;12,00;33,00;8,00;15,00;4,00;5,00;6,00;7,00;5,00;7,00;3,00;61,00;6,57;3,29;66,81;3,29;67,81;2,38;1,19;1,19;44,00;12,00;35,00;1,00;36,25;40,93;30,41;10,53;10,00;10,00;11,00
2020-08-30;55,00;256,67;12,22;6,11;12,22;11,00;34,00;7,00;12,00;6,00;4,00;5,00;7,00;4,00;7,00;2,00;61,00;5,50;4,40;63,80;2,20;58,59;1,20;1,20;1,20;45,00;9,00;33,00;1,00;33,94;33,94;26,91;9,36;7,00;10,00;9,00
2020-09-06;47,00;246,75;17,63;5,88;11,75;13,00;31,00;7,00;11,00;5,00;4,00;6,00;7,00;3,00;9,00;1,00;51,00;4,48;3,36;70,50;2,24;51,82;1,21;1,21;0,60;51,00;9,00;31,00;1,00;28,20;30,55;25,85;8,23;7,00;10,00;9,00
