Semaine;London (GB);Paris (FR);Amsterdam (NL);Barcelona (ES);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);stanbul (TR);Budapest (HU);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-11-29;20,00;17,14;2,86;2,86;0,50;5,00;2,00;8,00;5,00;3,00;2,00;2,00;1,00;3,00;1,00;0,50;2,00;1,00;3,00;3,00;3,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,50;0,50
2020-12-06;22,00;22,00;2,75;2,75;0,50;4,00;2,00;5,00;4,00;5,00;2,00;2,00;3,00;2,00;1,00;0,50;2,00;1,00;3,00;4,00;2,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,00;2,00;0,50;0,00
2020-12-13;27,00;13,50;2,70;2,70;0,50;4,00;2,00;3,00;5,00;3,00;2,00;2,00;2,00;3,00;2,00;0,50;2,00;1,00;2,00;3,00;2,00;0,50;0,50;0,50;1,00;0,50;0,00;0,50;0,50;2,00;0,00;0,00
2020-12-20;46,00;16,24;2,71;2,71;0,50;4,00;2,00;4,00;6,00;3,00;3,00;2,00;2,00;2,00;2,00;0,50;2,00;1,00;3,00;4,00;2,00;0,50;1,00;0,50;1,00;0,50;0,00;0,50;0,00;4,00;0,50;0,00
2020-12-27;25,00;19,44;5,56;2,78;0,50;5,00;2,00;4,00;7,00;5,00;5,00;3,00;2,00;2,00;2,00;1,00;2,00;1,00;3,00;3,00;3,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;3,00;0,00;0,00
2021-01-03;24,00;21,33;5,33;5,33;0,50;11,00;2,00;4,00;5,00;5,00;3,00;1,00;2,00;3,00;2,00;1,00;2,00;1,00;2,00;3,00;3,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;2,00;0,50;0,00
2021-01-10;19,00;16,29;2,71;5,43;0,50;16,00;2,00;4,00;6,00;4,00;2,00;2,00;1,00;3,00;3,00;1,00;2,00;1,00;2,00;2,00;2,00;0,50;0,50;0,50;1,00;0,50;0,50;0,50;0,50;2,00;0,00;0,50
2021-01-17;17,00;17,00;2,43;2,43;0,50;11,00;2,00;3,00;5,00;4,00;2,00;1,00;1,00;3,00;2,00;0,50;3,00;0,50;3,00;2,00;1,00;0,50;0,50;0,50;1,00;0,50;0,50;0,50;0,00;2,00;0,50;0,50
2021-01-24;18,00;15,43;2,57;2,57;0,50;5,00;2,00;3,00;6,00;3,00;2,00;2,00;1,00;3,00;1,00;0,50;2,00;0,50;3,00;3,00;3,00;0,50;0,50;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,50;0,00
2021-01-31;16,00;16,00;2,67;2,67;0,50;4,00;1,00;3,00;5,00;4,00;3,00;1,00;1,00;3,00;2,00;0,50;2,00;1,00;2,00;3,00;3,00;0,50;0,50;0,50;1,00;0,50;0,00;0,50;0,50;1,00;0,50;0,00
2021-02-07;17,00;14,57;2,43;2,43;0,50;5,00;1,00;3,00;7,00;5,00;2,00;1,00;0,50;3,00;2,00;0,50;2,00;1,00;3,00;2,00;3,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,50;0,50
2021-02-14;16,00;16,00;2,67;5,33;0,00;5,00;2,00;3,00;6,00;4,00;3,00;2,00;1,00;4,00;2,00;0,50;2,00;1,00;2,00;2,00;2,00;0,50;0,50;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2021-02-21;18,00;12,86;2,57;5,14;0,50;6,00;1,00;2,00;5,00;3,00;3,00;1,00;1,00;3,00;2,00;0,50;2,00;1,00;3,00;2,00;9,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;2,00;0,00;0,50
2021-02-28;17,00;12,14;2,43;4,86;0,50;5,00;2,00;2,00;6,00;4,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;2,00;2,00;3,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,00;1,00;0,00;0,00
2021-03-07;18,00;15,43;2,57;2,57;0,00;5,00;2,00;2,00;5,00;3,00;3,00;1,00;3,00;3,00;2,00;0,50;2,00;0,50;2,00;2,00;2,00;0,50;0,50;0,50;1,00;0,50;0,50;0,00;0,00;1,00;0,50;0,00
2021-03-14;19,00;16,29;2,71;5,43;0,50;7,00;2,00;2,00;5,00;5,00;2,00;1,00;1,00;4,00;2,00;1,00;2,00;1,00;3,00;3,00;2,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2021-03-21;19,00;13,57;2,71;5,43;0,00;6,00;2,00;3,00;6,00;4,00;3,00;2,00;1,00;4,00;1,00;0,50;2,00;1,00;3,00;3,00;2,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;1,00;0,50;0,00
2021-03-28;19,00;16,29;2,71;5,43;0,50;6,00;2,00;3,00;5,00;4,00;3,00;2,00;1,00;4,00;2,00;0,50;2,00;1,00;2,00;3,00;3,00;0,50;1,00;0,50;1,00;0,50;0,00;0,50;0,00;1,00;0,00;0,50
2021-04-04;20,00;12,50;2,50;5,00;0,50;6,00;2,00;3,00;5,00;3,00;3,00;2,00;1,00;4,00;2,00;0,50;2,00;1,00;4,00;2,00;3,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;2,00;0,50;0,00
2021-04-11;26,00;15,60;2,60;5,20;0,50;7,00;2,00;3,00;5,00;4,00;3,00;2,00;0,50;3,00;3,00;0,50;2,00;1,00;3,00;2,00;2,00;0,50;0,50;0,50;1,00;0,50;0,50;0,50;0,50;3,00;0,50;0,50
2021-04-18;20,00;15,00;2,50;5,00;0,50;5,00;3,00;3,00;5,00;4,00;2,00;1,00;0,50;4,00;3,00;1,00;2,00;1,00;3,00;2,00;2,00;0,50;0,50;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,00
2021-04-25;17,00;17,00;2,83;5,67;0,50;8,00;2,00;3,00;5,00;4,00;4,00;2,00;1,00;3,00;2,00;0,50;2,00;1,00;6,00;2,00;3,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;2,00;0,50;0,50
2021-05-02;21,00;15,75;2,63;5,25;0,50;13,00;2,00;3,00;5,00;3,00;2,00;1,00;1,00;4,00;2,00;0,50;2,00;1,00;3,00;2,00;3,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;2,00;0,50;0,50
2021-05-09;19,00;19,00;5,43;8,14;0,50;7,00;3,00;3,00;6,00;3,00;4,00;1,00;1,00;5,00;2,00;1,00;2,00;1,00;3,00;2,00;3,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,00;2,00;0,00;0,50
2021-05-16;19,00;19,00;5,43;8,14;0,00;7,00;4,00;3,00;7,00;4,00;5,00;2,00;1,00;6,00;2,00;33,00;2,00;1,00;4,00;2,00;3,00;0,50;26,00;0,50;1,00;0,50;0,50;0,50;0,50;4,00;0,00;0,50
2021-05-23;20,00;20,00;5,00;10,00;0,50;7,00;4,00;4,00;6,00;4,00;4,00;3,00;1,00;7,00;2,00;3,00;2,00;1,00;4,00;2,00;2,00;0,50;2,00;0,50;1,00;0,50;0,50;1,00;0,50;4,00;0,00;0,50
2021-05-30;22,00;24,75;5,50;11,00;0,50;8,00;4,00;4,00;7,00;4,00;3,00;4,00;1,00;6,00;2,00;1,00;2,00;1,00;5,00;3,00;4,00;1,00;1,00;0,50;2,00;0,50;0,50;0,50;0,50;2,00;0,00;0,50
2021-06-06;16,00;24,00;5,33;10,67;0,50;7,00;5,00;3,00;7,00;5,00;4,00;4,00;1,00;8,00;3,00;1,00;2,00;2,00;4,00;3,00;4,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2021-06-13;28,00;28,00;5,60;14,00;0,50;9,00;6,00;5,00;7,00;5,00;5,00;3,00;1,00;7,00;4,00;1,00;3,00;2,00;6,00;2,00;5,00;0,50;1,00;0,50;2,00;0,50;0,50;0,50;0,50;2,00;0,00;0,50
2021-06-20;22,00;24,75;8,25;11,00;0,50;9,00;5,00;5,00;7,00;5,00;8,00;3,00;2,00;8,00;3,00;1,00;3,00;2,00;6,00;2,00;5,00;1,00;1,00;1,00;2,00;0,50;0,00;0,50;0,50;2,00;0,50;0,00
2021-06-27;21,00;23,63;7,88;13,13;0,50;9,00;7,00;5,00;7,00;6,00;7,00;5,00;1,00;7,00;3,00;1,00;3,00;2,00;10,00;2,00;5,00;1,00;1,00;0,50;2,00;1,00;0,50;0,50;0,50;2,00;0,50;0,50
2021-07-04;24,00;26,67;8,00;13,33;0,50;9,00;5,00;5,00;9,00;5,00;6,00;5,00;1,00;8,00;3,00;1,00;3,00;2,00;6,00;3,00;6,00;0,50;1,00;1,00;2,00;1,00;0,50;1,00;0,50;3,00;0,50;0,50
2021-07-11;32,00;26,67;5,33;10,67;0,50;9,00;5,00;6,00;10,00;5,00;5,00;4,00;1,00;6,00;3,00;1,00;3,00;2,00;6,00;3,00;4,00;1,00;1,00;0,50;2,00;1,00;0,50;0,50;0,50;3,00;0,50;0,50
2021-07-18;19,00;24,43;8,14;10,86;0,50;10,00;4,00;5,00;8,00;6,00;6,00;4,00;1,00;6,00;3,00;1,00;4,00;2,00;6,00;3,00;5,00;1,00;1,00;0,50;2,00;1,00;0,50;0,50;0,50;2,00;0,50;0,50
2021-07-25;20,00;22,50;7,50;10,00;0,50;8,00;4,00;7,00;9,00;5,00;6,00;5,00;0,50;6,00;4,00;1,00;4,00;2,00;7,00;3,00;4,00;1,00;2,00;0,50;2,00;1,00;0,50;1,00;0,50;2,00;0,50;0,50
2021-08-01;17,00;25,50;8,50;11,33;0,50;8,00;5,00;7,00;10,00;6,00;7,00;5,00;1,00;9,00;4,00;1,00;4,00;2,00;6,00;3,00;4,00;0,50;2,00;1,00;2,00;1,00;0,50;1,00;0,50;3,00;0,50;0,50
2021-08-08;20,00;35,00;10,00;12,50;0,50;9,00;6,00;7,00;12,00;5,00;7,00;6,00;2,00;8,00;5,00;1,00;4,00;3,00;8,00;3,00;6,00;1,00;2,00;0,50;2,00;1,00;0,50;1,00;0,50;3,00;0,50;0,50
2021-08-15;21,00;34,13;13,13;10,50;0,50;9,00;6,00;7,00;10,00;6,00;8,00;6,00;2,00;7,00;5,00;1,00;5,00;2,00;7,00;4,00;7,00;1,00;2,00;1,00;2,00;0,50;0,50;1,00;0,50;3,00;0,50;0,50
2021-08-22;22,00;31,78;12,22;9,78;0,50;10,00;6,00;8,00;9,00;5,00;9,00;6,00;2,00;7,00;5,00;2,00;4,00;3,00;8,00;4,00;6,00;1,00;1,00;1,00;2,00;1,00;0,50;0,50;0,50;3,00;0,50;0,50
2021-08-29;22,00;38,50;13,75;11,00;0,50;12,00;7,00;9,00;12,00;4,00;9,00;6,00;1,00;5,00;4,00;1,00;4,00;2,00;7,00;5,00;5,00;1,00;2,00;0,50;1,00;1,00;0,50;0,50;0,50;4,00;0,50;0,50
2021-09-05;23,00;40,89;12,78;10,22;0,50;10,00;7,00;8,00;12,00;5,00;10,00;5,00;2,00;4,00;4,00;1,00;3,00;2,00;8,00;5,00;6,00;1,00;1,00;0,50;2,00;1,00;0,50;0,50;0,50;2,00;0,50;0,50
2021-09-12;25,00;40,00;12,50;10,00;0,50;14,00;6,00;9,00;11,00;5,00;16,00;5,00;2,00;5,00;5,00;1,00;4,00;1,00;6,00;5,00;6,00;1,00;1,00;0,50;2,00;1,00;0,50;0,50;0,50;2,00;0,50;0,50
2021-09-19;28,00;45,82;12,73;12,73;0,50;12,00;5,00;9,00;11,00;5,00;11,00;5,00;1,00;4,00;5,00;1,00;4,00;1,00;7,00;3,00;4,00;1,00;2,00;0,50;1,00;1,00;0,50;0,50;0,00;2,00;0,50;0,50
2021-09-26;24,00;53,33;13,33;13,33;0,50;13,00;7,00;10,00;13,00;6,00;12,00;8,00;1,00;6,00;5,00;1,00;3,00;2,00;8,00;5,00;6,00;1,00;2,00;0,50;2,00;0,50;0,50;0,50;0,50;2,00;0,50;0,50
2021-10-03;27,00;54,00;13,50;13,50;0,50;12,00;6,00;12,00;11,00;7,00;13,00;7,00;1,00;5,00;5,00;1,00;4,00;2,00;9,00;4,00;8,00;1,00;2,00;0,50;2,00;1,00;0,50;0,50;0,50;2,00;0,50;0,50
2021-10-10;29,00;50,09;15,82;10,55;0,50;14,00;8,00;11,00;14,00;6,00;15,00;9,00;2,00;5,00;6,00;2,00;5,00;1,00;7,00;4,00;8,00;0,50;1,00;0,50;3,00;0,50;0,50;0,50;0,50;2,00;0,00;0,50
2021-10-17;29,00;58,00;15,82;13,18;0,50;14,00;9,00;10,00;13,00;4,00;14,00;8,00;2,00;5,00;6,00;1,00;4,00;2,00;8,00;4,00;6,00;1,00;1,00;1,00;2,00;1,00;0,50;0,50;0,50;2,00;0,00;0,00
2021-10-24;27,00;59,40;16,20;13,50;0,50;15,00;8,00;11,00;12,00;6,00;15,00;12,00;2,00;4,00;5,00;1,00;5,00;2,00;10,00;3,00;8,00;1,00;1,00;0,50;2,00;0,50;0,50;0,50;0,50;2,00;0,50;0,50
2021-10-31;28,00;175,64;17,82;12,73;0,50;16,00;7,00;13,00;12,00;6,00;18,00;11,00;2,00;4,00;6,00;1,00;4,00;2,00;8,00;6,00;8,00;1,00;2,00;0,50;2,00;1,00;0,50;1,00;0,50;2,00;0,50;0,00
2021-11-07;29,00;73,82;15,82;13,18;0,50;12,00;7,00;15,00;12,00;5,00;17,00;8,00;2,00;4,00;5,00;1,00;4,00;2,00;6,00;65,00;8,00;0,50;1,00;0,50;2,00;0,50;0,50;0,50;0,50;2,00;0,50;0,00
2021-11-14;26,00;57,20;13,00;10,40;0,50;14,00;6,00;14,00;11,00;4,00;18,00;7,00;2,00;4,00;6,00;2,00;4,00;1,00;7,00;5,00;7,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;2,00;0,50;0,50
2021-11-21;28,00;48,36;7,64;7,64;0,50;14,00;5,00;11,00;10,00;5,00;15,00;5,00;2,00;4,00;5,00;1,00;3,00;2,00;4,00;3,00;7,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;3,00;0,50;0,50
2021-11-28;25,00;47,22;8,33;11,11;0,50;12,00;6,00;9,00;9,00;6,00;14,00;3,00;2,00;4,00;4,00;1,00;3,00;2,00;4,00;4,00;6,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;2,00;0,50;0,00
2021-12-05;23,00;51,11;7,67;10,22;0,50;12,00;5,00;9,00;8,00;5,00;13,00;4,00;3,00;3,00;4,00;2,00;3,00;1,00;4,00;4,00;6,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;2,00;0,50;0,50
2021-12-12;21,00;65,63;7,88;10,50;0,50;12,00;5,00;8,00;8,00;5,00;13,00;4,00;2,00;5,00;3,00;1,00;3,00;1,00;4,00;4,00;5,00;0,50;1,00;0,50;1,00;0,50;0,00;0,50;0,50;2,00;0,00;0,50
2021-12-19;23,00;51,11;7,67;10,22;0,50;11,00;5,00;8,00;7,00;5,00;12,00;4,00;1,00;3,00;4,00;1,00;4,00;1,00;4,00;4,00;5,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;2,00;0,50;0,00
2021-12-26;22,00;57,75;8,25;11,00;0,50;12,00;6,00;9,00;9,00;7,00;13,00;6,00;1,00;4,00;3,00;1,00;4,00;1,00;5,00;4,00;4,00;0,50;1,00;0,50;2,00;0,50;0,50;0,50;0,00;3,00;0,00;0,00
2022-01-02;24,00;50,67;8,00;10,67;0,50;11,00;6,00;8,00;8,00;5,00;10,00;4,00;1,00;4,00;3,00;1,00;3,00;1,00;5,00;2,00;5,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;2,00;0,50;0,50
2022-01-09;24,00;40,00;8,00;8,00;0,50;10,00;5,00;5,00;7,00;4,00;9,00;4,00;1,00;4,00;3,00;1,00;3,00;1,00;4,00;2,00;4,00;0,50;1,00;0,50;2,00;0,50;0,50;0,50;0,50;2,00;0,50;0,50
2022-01-16;24,00;42,67;8,00;10,67;0,50;11,00;5,00;5,00;7,00;5,00;8,00;3,00;2,00;4,00;3,00;1,00;3,00;1,00;4,00;3,00;4,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;2,00;0,00;0,50
2022-01-23;26,00;46,80;10,40;7,80;0,00;9,00;7,00;7,00;9,00;7,00;11,00;4,00;1,00;8,00;4,00;1,00;2,00;1,00;5,00;3,00;5,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;2,00;0,50;0,50
2022-01-30;27,00;51,30;10,80;13,50;0,50;12,00;7,00;8,00;11,00;6,00;9,00;4,00;1,00;5,00;5,00;1,00;3,00;1,00;5,00;4,00;5,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;2,00;0,00;0,50
2022-02-06;30,00;65,45;13,64;16,36;0,50;15,00;9,00;10,00;12,00;6,00;13,00;6,00;2,00;6,00;6,00;1,00;3,00;1,00;5,00;4,00;7,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;2,00;0,50;0,00
2022-02-13;37,00;74,00;15,86;18,50;0,50;18,00;11,00;12,00;13,00;8,00;13,00;5,00;2,00;8,00;7,00;1,00;3,00;3,00;6,00;4,00;7,00;1,00;2,00;0,50;2,00;1,00;0,50;0,50;0,50;2,00;0,00;0,50
2022-02-20;37,00;63,43;15,86;18,50;0,50;18,00;10,00;9,00;12,00;6,00;14,00;6,00;2,00;7,00;6,00;1,00;4,00;2,00;5,00;4,00;6,00;1,00;1,00;0,50;2,00;1,00;0,50;1,00;0,50;2,00;0,50;0,50
2022-02-27;33,00;58,38;12,69;15,23;0,50;16,00;9,00;11,00;12,00;9,00;11,00;5,00;1,00;7,00;6,00;1,00;4,00;2,00;5,00;3,00;6,00;1,00;2,00;0,50;1,00;0,50;0,50;0,50;0,50;2,00;0,50;0,50
2022-03-06;34,00;70,62;15,69;18,31;0,50;18,00;10,00;7,00;12,00;8,00;10,00;5,00;1,00;7,00;7,00;2,00;4,00;2,00;6,00;4,00;6,00;1,00;1,00;1,00;2,00;1,00;0,50;1,00;0,50;2,00;0,50;0,50
2022-03-13;32,00;80,00;13,33;18,67;0,50;16,00;10,00;8,00;14,00;8,00;10,00;6,00;1,00;8,00;8,00;2,00;4,00;2,00;6,00;5,00;7,00;1,00;1,00;1,00;2,00;1,00;0,50;0,50;0,50;2,00;0,50;0,50
2022-03-20;37,00;68,71;15,86;21,14;0,50;17,00;11,00;10,00;14,00;8,00;11,00;6,00;1,00;8,00;7,00;1,00;3,00;3,00;7,00;4,00;6,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;3,00;0,50;0,50
2022-03-27;40,00;74,67;16,00;21,33;0,50;17,00;11,00;9,00;13,00;11,00;12,00;6,00;2,00;10,00;9,00;1,00;4,00;3,00;7,00;4,00;8,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;2,00;0,50;0,50
2022-04-03;39,00;70,20;15,60;20,80;0,50;17,00;13,00;11,00;14,00;9,00;11,00;6,00;2,00;11,00;7,00;2,00;4,00;3,00;7,00;4,00;6,00;1,00;2,00;0,50;2,00;1,00;0,50;1,00;0,50;4,00;0,50;0,50
2022-04-10;38,00;70,93;15,20;22,80;0,50;18,00;11,00;10,00;13,00;10,00;12,00;7,00;2,00;10,00;8,00;2,00;6,00;4,00;8,00;4,00;7,00;1,00;2,00;0,50;3,00;1,00;1,00;1,00;0,50;4,00;0,50;0,50
2022-04-17;44,00;75,06;15,53;25,88;0,50;20,00;13,00;11,00;14,00;10,00;13,00;8,00;2,00;11,00;9,00;2,00;4,00;3,00;9,00;5,00;7,00;1,00;2,00;1,00;2,00;1,00;0,50;1,00;0,50;4,00;0,50;0,50
2022-04-24;42,00;76,13;15,75;23,63;0,50;18,00;14,00;10,00;14,00;11,00;11,00;7,00;3,00;12,00;8,00;2,00;5,00;3,00;12,00;5,00;7,00;1,00;2,00;1,00;2,00;1,00;0,50;1,00;0,50;4,00;0,50;0,50
2022-05-01;42,00;68,25;15,75;23,63;0,50;29,00;12,00;9,00;12,00;10,00;17,00;7,00;2,00;12,00;7,00;2,00;4,00;3,00;8,00;5,00;7,00;1,00;2,00;1,00;2,00;1,00;0,50;1,00;0,50;3,00;0,50;0,50
2022-05-08;38,00;67,86;16,29;24,43;0,50;18,00;11,00;9,00;13,00;10,00;13,00;6,00;2,00;12,00;7,00;2,00;5,00;3,00;8,00;5,00;8,00;1,00;2,00;1,00;2,00;1,00;0,50;1,00;0,50;2,00;0,50;0,50
2022-05-15;33,00;63,25;13,75;27,50;0,50;16,00;11,00;9,00;12,00;10,00;10,00;6,00;1,00;11,00;6,00;7,00;9,00;3,00;8,00;4,00;7,00;2,00;7,00;1,00;3,00;1,00;0,50;1,00;0,50;2,00;0,50;0,50
2022-05-22;36,00;66,86;12,86;23,14;0,50;20,00;10,00;9,00;13,00;11,00;11,00;6,00;1,00;13,00;7,00;2,00;4,00;3,00;9,00;4,00;7,00;1,00;1,00;0,50;2,00;1,00;0,50;1,00;0,50;8,00;0,00;0,50
2022-05-29;40,00;74,67;13,33;24,00;0,50;20,00;11,00;11,00;12,00;12,00;11,00;8,00;2,00;12,00;8,00;2,00;5,00;4,00;12,00;6,00;8,00;1,00;2,00;1,00;3,00;1,00;0,50;1,00;0,50;10,00;0,50;0,50
2022-06-05;39,00;59,80;13,00;20,80;0,50;15,00;11,00;9,00;18,00;10,00;10,00;7,00;2,00;11,00;7,00;1,00;5,00;4,00;9,00;4,00;7,00;1,00;2,00;1,00;2,00;1,00;0,50;1,00;0,50;2,00;0,50;1,00
2022-06-12;39,00;54,60;10,40;20,80;0,50;14,00;11,00;9,00;14,00;12,00;12,00;7,00;2,00;12,00;7,00;2,00;5,00;3,00;8,00;5,00;6,00;1,00;2,00;1,00;3,00;1,00;0,50;1,00;0,50;2,00;0,50;0,50
2022-06-19;42,00;60,38;15,75;23,63;0,50;13,00;11,00;9,00;14,00;9,00;19,00;8,00;2,00;12,00;9,00;2,00;7,00;3,00;10,00;5,00;8,00;1,00;2,00;1,00;3,00;1,00;0,50;1,00;0,50;2,00;0,50;0,50
2022-06-26;39,00;59,80;13,00;23,40;0,50;15,00;11,00;9,00;14,00;10,00;16,00;9,00;2,00;11,00;10,00;2,00;7,00;4,00;10,00;7,00;9,00;2,00;2,00;1,00;3,00;1,00;0,50;1,00;0,50;2,00;0,50;0,50
2022-07-03;38,00;58,27;12,67;22,80;0,50;14,00;11,00;11,00;13,00;10,00;13,00;9,00;2,00;12,00;10,00;2,00;7,00;3,00;9,00;6,00;16,00;1,00;2,00;1,00;3,00;1,00;1,00;1,00;0,50;2,00;0,50;0,50
2022-07-10;41,00;58,94;17,94;23,06;0,50;13,00;12,00;11,00;15,00;9,00;13,00;11,00;2,00;10,00;8,00;3,00;6,00;3,00;10,00;7,00;8,00;2,00;2,00;0,50;3,00;1,00;0,50;1,00;0,50;3,00;0,50;0,50
