Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-11-17;68,00;15,11;196,44;226,67;3,78;36,00
2019-11-24;61,00;6,78;155,89;155,89;3,39;20,00
2019-12-01;56,00;3,50;168,00;161,00;3,50;25,00
2019-12-08;52,00;7,43;163,43;163,43;3,71;21,00
2019-12-15;50,00;3,57;157,14;235,71;3,57;23,00
2019-12-22;82,00;3,73;260,91;260,91;3,73;43,00
2019-12-29;74,00;3,70;347,80;281,20;3,70;33,00
2020-01-05;70,00;3,50;294,00;287,00;3,50;32,00
2020-01-12;71,00;3,55;241,40;269,80;3,55;35,00
2020-01-19;100,00;7,14;257,14;264,29;3,57;32,00
2020-01-26;56,00;21,00;280,00;224,00;3,50;29,00
2020-02-02;54,00;7,71;277,71;246,86;3,86;27,00
2020-02-09;57,00;3,56;206,63;256,50;3,56;24,00
2020-02-16;68,00;3,78;226,67;385,33;3,78;24,00
2020-02-23;50,00;7,14;171,43;250,00;3,57;21,00
2020-03-01;54,00;15,43;162,00;262,29;3,86;24,00
2020-03-08;58,00;7,25;145,00;210,25;0,00;18,00
2020-03-15;26,00;6,50;78,00;123,50;3,25;14,00
2020-03-22;30,00;7,50;52,50;112,50;3,75;17,00
2020-03-29;25,00;6,25;37,50;81,25;0,00;15,00
2020-04-05;30,00;7,50;45,00;82,50;0,00;14,00
2020-04-12;38,00;7,60;45,60;91,20;3,80;14,00
2020-04-19;23,00;7,67;46,00;61,33;0,00;22,00
2020-04-26;19,00;6,33;31,67;69,67;3,17;13,00
2020-05-03;32,00;8,00;48,00;104,00;4,00;21,00
2020-05-10;44,00;7,33;58,67;73,33;0,00;10,00
2020-05-17;29,00;7,25;65,25;108,75;3,63;15,00
2020-05-24;32,00;8,00;80,00;88,00;0,00;16,00
2020-05-31;42,00;7,00;56,00;91,00;0,00;15,00
2020-06-07;35,00;7,00;56,00;84,00;0,00;11,00
2020-06-14;43,00;7,17;50,17;71,67;0,00;10,00
2020-06-21;35,00;7,00;42,00;77,00;3,50;9,00
2020-06-28;36,00;7,20;57,60;93,60;0,00;7,00
2020-07-05;40,00;6,67;46,67;66,67;3,33;14,00
2020-07-12;37,00;7,40;51,80;66,60;3,70;15,00
2020-07-19;25,00;4,17;50,00;100,00;0,00;10,00
2020-07-26;30,00;3,75;52,50;82,50;3,75;9,00
2020-08-02;30,00;3,75;67,50;75,00;0,00;10,00
2020-08-09;44,00;3,67;110,00;95,33;0,00;11,00
2020-08-16;45,00;3,75;67,50;82,50;3,75;10,00
2020-08-23;46,00;3,83;46,00;76,67;3,83;8,00
2020-08-30;43,00;3,58;35,83;64,50;3,58;12,00
2020-09-06;61,00;3,81;30,50;83,88;3,81;10,00
2020-09-13;45,00;7,50;37,50;75,00;3,75;13,00
2020-09-20;40,00;6,67;33,33;86,67;0,00;9,00
2020-09-27;41,00;3,42;41,00;164,00;0,00;12,00
2020-10-04;31,00;7,75;38,75;108,50;3,88;24,00
2020-10-11;43,00;3,58;28,67;107,50;3,58;29,00
2020-10-18;25,00;8,33;25,00;125,00;4,17;18,00
2020-10-25;23,00;3,83;61,33;99,67;3,83;15,00
2020-11-01;15,00;0,00;45,00;90,00;0,00;10,00
2020-11-08;22,00;7,33;36,67;146,67;0,00;10,00
2020-11-15;20,00;3,33;33,33;100,00;3,33;11,00
2020-11-22;20,00;3,33;33,33;200,00;3,33;11,00
2020-11-29;19,00;3,17;31,67;76,00;3,17;9,00
2020-12-06;24,00;4,00;40,00;112,00;4,00;12,00
2020-12-13;60,00;3,75;45,00;82,50;0,00;11,00
2020-12-20;58,00;3,63;50,75;130,50;3,63;14,00
2020-12-27;52,00;3,71;89,14;742,86;0,00;23,00
2021-01-03;48,00;6,86;68,57;192,00;3,43;15,00
2021-01-10;36,00;7,20;57,60;180,00;3,60;13,00
2021-01-17;45,00;7,50;45,00;105,00;0,00;16,00
2021-01-24;40,00;6,67;53,33;86,67;3,33;13,00
2021-01-31;42,00;3,50;84,00;126,00;3,50;12,00
2021-02-07;61,00;7,63;61,00;236,38;3,81;8,00
2021-02-14;27,00;6,75;40,50;108,00;0,00;16,00
2021-02-21;21,00;7,00;49,00;77,00;3,50;10,00
2021-02-28;35,00;7,00;56,00;98,00;0,00;10,00
2021-03-07;25,00;6,25;43,75;93,75;3,13;9,00
2021-03-14;31,00;3,88;38,75;131,75;3,88;8,00
2021-03-21;25,00;4,17;33,33;116,67;0,00;9,00
2021-03-28;32,00;4,00;24,00;112,00;4,00;11,00
2021-04-04;22,00;7,33;44,00;139,33;3,67;16,00
2021-04-11;25,00;16,67;41,67;125,00;0,00;9,00
2021-04-18;25,00;3,13;31,25;112,50;0,00;13,00
2021-04-25;23,00;3,83;30,67;130,33;0,00;7,00
2021-05-02;25,00;3,13;43,75;131,25;3,13;14,00
2021-05-09;26,00;3,25;65,00;201,50;0,00;18,00
2021-05-16;25,00;4,17;58,33;191,67;4,17;23,00
2021-05-23;32,00;4,00;56,00;160,00;4,00;17,00
2021-05-30;39,00;3,90;78,00;171,60;3,90;19,00
2021-06-06;30,00;7,50;67,50;150,00;3,75;9,00
2021-06-13;34,00;6,80;61,20;108,80;0,00;12,00
2021-06-20;38,00;30,40;91,20;182,40;3,80;9,00
2021-06-27;33,00;6,60;85,80;178,20;0,00;11,00
2021-07-04;33,00;6,60;72,60;132,00;0,00;33,00
2021-07-11;37,00;3,70;81,40;155,40;0,00;12,00
2021-07-18;33,00;3,30;59,40;99,00;0,00;13,00
2021-07-25;35,00;0,00;77,00;126,00;0,00;15,00
2021-08-01;34,00;3,40;122,40;122,40;3,40;13,00
2021-08-08;38,00;3,80;98,80;159,60;3,80;13,00
2021-08-15;39,00;0,00;101,40;156,00;3,90;18,00
2021-08-22;40,00;6,67;93,33;133,33;0,00;9,00
2021-08-29;49,00;7,00;98,00;168,00;3,50;15,00
2021-09-05;39,00;3,90;109,20;171,60;3,90;14,00
2021-09-12;37,00;0,00;125,80;192,40;3,70;18,00
2021-09-19;63,00;3,50;140,00;161,00;0,00;19,00
2021-09-26;42,00;7,00;112,00;140,00;3,50;15,00
2021-10-03;44,00;14,67;154,00;168,67;0,00;17,00
2021-10-10;61,00;3,81;183,00;175,38;3,81;17,00
2021-10-17;47,00;3,36;147,71;141,00;3,36;20,00
2021-10-24;45,00;7,50;157,50;150,00;3,75;13,00
2021-10-31;51,00;3,64;196,71;167,57;3,64;17,00
2021-11-07;55,00;6,88;144,38;165,00;0,00;15,00
2021-11-14;42,00;7,00;112,00;140,00;0,00;12,00
2021-11-21;39,00;7,80;117,00;117,00;3,90;14,00
2021-11-28;34,00;3,40;88,40;108,80;3,40;8,00
2021-12-05;43,00;3,58;93,17;129,00;3,58;12,00
2021-12-12;39,00;7,80;140,40;156,00;0,00;15,00
2021-12-19;48,00;6,86;150,86;212,57;0,00;14,00
2021-12-26;52,00;7,43;230,29;304,57;3,71;18,00
2022-01-02;66,00;7,33;242,00;212,67;3,67;19,00
2022-01-09;62,00;6,89;248,00;206,67;3,44;11,00
2022-01-16;45,00;3,75;277,50;375,00;3,75;17,00
2022-01-23;39,00;3,90;241,80;210,60;3,90;20,00
2022-01-30;64,00;3,56;312,89;213,33;3,56;22,00
2022-02-06;60,00;7,50;262,50;210,00;3,75;24,00
2022-02-13;38,00;7,60;228,00;212,80;0,00;19,00
2022-02-20;43,00;7,17;229,33;179,17;3,58;15,00
2022-02-27;44,00;0,00;161,33;176,00;0,00;16,00
2022-03-06;40,00;3,33;153,33;153,33;3,33;14,00
2022-03-13;46,00;3,83;191,67;214,67;3,83;21,00
2022-03-20;49,00;7,00;161,00;182,00;3,50;22,00
2022-03-27;49,00;7,00;140,00;161,00;3,50;14,00
2022-04-03;49,00;7,00;203,00;168,00;3,50;27,00
2022-04-10;46,00;7,67;207,00;199,33;0,00;19,00
2022-04-17;90,00;3,46;346,15;249,23;3,46;25,00
2022-04-24;46,00;3,83;222,33;176,33;3,83;17,00
2022-05-01;50,00;7,14;164,29;157,14;0,00;15,00
2022-05-08;47,00;3,36;141,00;147,71;0,00;13,00
2022-05-15;42,00;7,00;168,00;154,00;0,00;12,00
2022-05-22;44,00;3,67;161,33;190,67;3,67;12,00
2022-05-29;45,00;3,75;172,50;180,00;0,00;19,00
2022-06-05;39,00;7,80;210,60;171,60;3,90;34,00
2022-06-12;50,00;0,00;150,00;185,71;3,57;20,00
