Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-11-24;37,00;37,00;18,50;18,50;481,00;9,25;9,25;277,50;9,25;7,40;3,70;236,80;125,80;120,25;4,63;4,63;240,50;8,22;8,22;94,56;0,00;0,00;3,08;58,58;15,42;0,00;2,00;2,00;0,00;3,36;10,09;158,09;0,00;75,95;0,00;50,63;5,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;28,00;28,00;14,00;14,00;392,00;14,00;14,00;644,00;14,00;7,00;3,50;231,00;119,00;224,00;9,33;18,67;280,00;4,00;0,00;128,00;4,00;0,00;0,00;84,00;18,67;0,00;0,00;7,00;7,00;7,00;0,00;161,00;0,00;76,00;0,00;56,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-12-08;40,00;40,00;20,00;20,00;560,00;20,00;10,00;500,00;10,00;8,00;16,00;288,00;152,00;260,00;0,00;10,00;320,00;8,89;8,89;155,56;13,33;3,08;3,08;101,54;24,62;0,00;7,00;2,00;7,00;20,00;3,33;183,33;3,33;68,00;0,00;48,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;38,00;38,00;19,00;19,00;494,00;9,50;9,50;570,00;19,00;7,60;7,60;258,40;167,20;237,50;4,75;28,50;361,00;4,22;8,44;223,78;8,44;0,00;15,83;123,50;28,50;2,00;7,00;5,00;10,00;51,82;3,45;217,64;0,00;106,00;14,00;80,00;0,00;19,00;2,00;2,00;0,00;0,00;2,00
2019-12-22;71,00;35,50;17,75;17,75;674,50;11,83;11,83;1088,67;23,67;15,78;7,89;512,78;268,22;557,86;10,14;30,43;679,57;4,44;17,75;190,81;4,44;0,00;9,26;169,78;21,61;5,00;0,00;6,00;17,00;6,76;3,38;321,19;0,00;197,22;7,89;159,75;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;62,00;15,50;15,50;15,50;527,00;10,33;10,33;764,67;20,67;15,50;15,50;511,50;263,50;444,33;0,00;31,00;599,33;8,86;4,43;234,71;4,43;0,00;21,70;176,70;21,70;0,00;13,00;0,00;16,00;13,78;6,89;337,56;0,00;172,00;0,00;152,00;3,00;13,00;0,00;0,00;3,00;0,00;3,00
2020-01-05;41,00;41,00;20,50;20,50;615,00;20,50;10,25;820,00;10,25;8,20;8,20;393,60;196,80;440,75;0,00;30,75;615,00;9,11;9,11;164,00;4,56;0,00;6,31;164,00;28,38;0,00;2,00;2,00;9,00;3,42;3,42;215,25;0,00;126,90;0,00;117,14;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;48,00;48,00;24,00;24,00;720,00;24,00;12,00;912,00;24,00;16,00;16,00;280,00;192,00;393,60;4,80;28,80;499,20;8,73;8,73;209,45;4,36;3,20;6,40;147,20;19,20;0,00;2,00;0,00;7,00;6,86;3,43;229,71;0,00;142,00;0,00;78,00;35,00;13,00;2,00;0,00;0,00;0,00;0,00
2020-01-19;52,00;52,00;26,00;52,00;676,00;26,00;13,00;910,00;26,00;14,86;14,86;304,57;156,00;343,20;5,20;20,80;488,80;8,67;13,00;238,33;0,00;0,00;3,06;152,94;18,35;0,00;2,00;0,00;9,00;17,33;0,00;325,87;0,00;130,00;0,00;104,00;7,00;9,00;2,00;0,00;0,00;0,00;0,00
2020-01-26;45,00;45,00;22,50;22,50;630,00;22,50;11,25;810,00;11,25;7,50;15,00;247,50;150,00;371,25;5,63;33,75;495,00;4,50;9,00;130,50;9,00;0,00;3,21;160,71;25,71;2,00;0,00;2,00;9,00;10,38;3,46;242,31;0,00;149,32;2,05;137,05;2,00;2,00;0,00;0,00;2,00;0,00;0,00
2020-02-02;89,00;44,50;22,25;22,25;667,50;11,13;11,13;778,75;22,25;7,42;7,42;356,00;163,17;346,11;0,00;29,67;464,78;8,90;4,45;191,35;4,45;0,00;9,54;117,61;28,61;0,00;2,00;0,00;7,00;13,69;6,85;260,15;0,00;112,73;0,00;130,53;4,00;16,00;2,00;0,00;0,00;0,00;0,00
2020-02-09;85,00;21,25;21,25;42,50;510,00;14,17;28,33;1105,00;14,17;15,45;7,73;278,18;162,27;308,13;10,63;21,25;393,13;8,95;4,47;152,11;4,47;3,15;9,44;113,33;18,89;4,00;2,00;4,00;4,00;10,20;0,00;159,80;3,40;110,70;3,95;77,09;0,00;13,00;4,00;2,00;0,00;0,00;0,00
2020-02-16;61,00;15,25;15,25;15,25;305,00;10,17;10,17;508,33;20,33;7,63;7,63;259,25;160,13;264,33;0,00;30,50;396,50;4,36;13,07;143,79;0,00;3,05;9,15;128,10;27,45;2,00;2,00;0,00;9,00;6,78;3,39;166,06;0,00;120,03;0,00;62,97;5,00;14,00;0,00;2,00;0,00;0,00;2,00
2020-02-23;28,00;28,00;14,00;14,00;252,00;28,00;14,00;840,00;14,00;14,00;7,00;217,00;147,00;252,00;4,67;28,00;336,00;4,00;4,00;128,00;4,00;0,00;12,44;90,22;31,11;0,00;2,00;0,00;2,00;10,50;7,00;199,50;0,00;108,00;0,00;74,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;22,00;22,00;11,00;22,00;308,00;22,00;11,00;594,00;22,00;7,33;7,33;271,33;183,33;286,00;5,50;11,00;517,00;4,40;8,80;154,00;4,40;3,14;9,43;91,14;31,43;0,00;4,00;2,00;16,00;3,67;0,00;172,33;3,67;94,00;0,00;60,00;2,00;11,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;47,00;47,00;47,00;47,00;4700,00;23,50;23,50;987,00;23,50;7,83;15,67;783,33;266,33;300,80;4,70;28,20;817,80;8,55;4,27;209,36;4,27;3,13;3,13;119,07;81,47;4,00;6,00;2,00;32,00;3,36;3,36;194,71;3,36;107,71;0,00;68,54;2,00;8,00;2,00;0,00;0,00;2,00;0,00
2020-03-15;12,00;12,00;12,00;12,00;984,00;6,00;6,00;108,00;6,00;3,00;6,00;150,00;84,00;216,00;6,00;12,00;372,00;2,00;4,00;48,00;0,00;0,00;0,00;42,00;3,00;0,00;0,00;0,00;8,00;6,00;3,00;45,00;3,00;30,00;2,00;18,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;10,00;10,00;10,00;10,00;560,00;0,00;10,00;80,00;10,00;0,00;0,00;70,00;80,00;60,00;5,00;10,00;200,00;0,00;0,00;60,00;0,00;0,00;0,00;20,00;3,33;0,00;0,00;0,00;2,00;3,33;0,00;13,33;0,00;12,00;0,00;16,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;12,00;12,00;12,00;12,00;480,00;12,00;0,00;96,00;0,00;6,00;0,00;48,00;54,00;72,00;0,00;12,00;96,00;4,00;0,00;68,00;0,00;0,00;0,00;15,00;0,00;0,00;2,00;0,00;0,00;3,00;3,00;33,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2020-04-05;13,00;13,00;13,00;13,00;364,00;0,00;0,00;39,00;0,00;3,25;3,25;32,50;45,50;52,00;0,00;6,50;91,00;0,00;0,00;95,33;0,00;0,00;3,25;13,00;3,25;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;11,14;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;11,00;11,00;11,00;11,00;176,00;11,00;11,00;66,00;11,00;11,00;0,00;55,00;99,00;22,00;5,50;5,50;66,00;2,75;0,00;77,00;0,00;0,00;0,00;18,33;0,00;0,00;0,00;0,00;2,00;3,67;0,00;25,67;0,00;8,80;0,00;4,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;12,00;0,00;12,00;0,00;168,00;6,00;0,00;36,00;6,00;0,00;0,00;18,00;42,00;48,00;0,00;12,00;72,00;0,00;0,00;60,00;0,00;3,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;18,00;0,00;16,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;14,00;0,00;14,00;0,00;112,00;7,00;7,00;42,00;0,00;3,50;0,00;21,00;77,00;56,00;7,00;7,00;70,00;0,00;4,67;60,67;2,33;0,00;3,50;17,50;3,50;0,00;0,00;0,00;2,00;0,00;3,50;14,00;0,00;14,00;0,00;18,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;12,00;12,00;12,00;12,00;96,00;6,00;6,00;60,00;6,00;0,00;0,00;24,00;48,00;36,00;0,00;12,00;96,00;4,00;0,00;56,00;0,00;0,00;3,00;24,00;0,00;0,00;0,00;0,00;2,00;3,00;0,00;24,00;0,00;14,00;0,00;4,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00
2020-05-10;20,00;10,00;10,00;0,00;120,00;10,00;10,00;100,00;10,00;6,67;0,00;26,67;60,00;60,00;5,00;10,00;100,00;0,00;0,00;52,00;0,00;0,00;0,00;20,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;50,00;0,00;18,00;0,00;16,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;24,00;12,00;12,00;12,00;72,00;12,00;0,00;120,00;0,00;0,00;4,00;40,00;64,00;48,00;0,00;12,00;192,00;4,80;0,00;67,20;0,00;0,00;0,00;45,00;3,00;0,00;0,00;0,00;2,00;3,43;0,00;41,14;0,00;20,00;0,00;16,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;17,00;17,00;17,00;0,00;102,00;0,00;0,00;102,00;8,50;0,00;0,00;59,50;51,00;42,50;0,00;8,50;85,00;2,13;0,00;85,00;0,00;0,00;0,00;40,80;3,40;0,00;0,00;0,00;0,00;0,00;0,00;51,00;3,40;22,67;0,00;7,56;2,00;6,00;2,00;0,00;0,00;0,00;0,00
