Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2019-11-24;49,00;59,72;6,13;7,66;3,06;2,00
2019-12-01;46,00;59,80;4,60;7,67;3,07;3,00
2019-12-08;49,00;64,31;6,13;7,66;12,25;3,00
2019-12-15;46,00;78,20;9,20;12,27;3,07;4,00
2019-12-22;52,00;79,53;6,12;10,71;4,59;4,00
2019-12-29;63,00;87,59;4,61;12,29;3,07;5,00
2020-01-05;65,00;86,67;6,19;12,38;3,10;3,00
2020-01-12;67,00;95,05;4,67;9,35;3,12;4,00
2020-01-19;57,00;80,11;6,16;9,24;3,08;3,00
2020-01-26;58,00;83,95;4,58;10,68;3,05;4,00
2020-02-02;57,00;81,65;3,08;9,24;3,08;3,00
2020-02-09;61,00;79,30;4,58;9,15;3,05;3,00
2020-02-16;54,00;86,40;4,63;13,89;3,09;4,00
2020-02-23;49,00;68,91;4,59;10,72;4,59;3,00
2020-03-01;45,00;69,83;4,66;7,76;3,10;4,00
2020-03-08;51,00;77,27;4,64;6,18;3,09;3,00
2020-03-15;35,00;60,87;3,04;4,57;1,52;2,00
2020-03-22;27,00;42,00;1,50;3,00;1,50;2,00
2020-03-29;21,00;37,50;1,50;3,00;1,50;2,00
2020-04-05;20,00;33,85;3,08;1,54;1,54;1,00
2020-04-12;18,00;37,50;3,00;3,00;1,50;2,00
2020-04-19;21,00;33,00;3,00;3,00;1,50;3,00
2020-04-26;21,00;34,50;3,00;3,00;3,00;2,00
2020-05-03;21,00;33,00;1,50;3,00;1,50;2,00
2020-05-10;25,00;39,06;4,69;1,56;1,56;2,00
2020-05-17;36,00;46,50;3,00;1,50;1,50;1,00
2020-05-24;28,00;46,67;3,11;1,56;1,56;1,00
2020-05-31;28,00;43,56;3,11;3,11;1,56;2,00
2020-06-07;26,00;42,82;3,06;3,06;1,53;2,00
2020-06-14;32,00;48,76;3,05;4,57;1,52;2,00
2020-06-21;30,00;45,00;4,50;3,00;1,50;2,00
2020-06-28;31,00;51,15;3,10;3,10;7,75;2,00
2020-07-05;30,00;48,00;3,00;3,00;3,00;3,00
2020-07-12;34,00;49,45;3,09;3,09;1,55;4,00
2020-07-19;32,00;48,76;4,57;3,05;1,52;3,00
2020-07-26;34,00;52,55;4,64;3,09;3,09;3,00
2020-08-02;33,00;51,86;4,71;4,71;3,14;3,00
2020-08-09;36,00;51,00;4,50;3,00;1,50;2,00
2020-08-16;37,00;53,96;4,63;4,63;1,54;2,00
2020-08-23;33,00;59,71;3,14;3,14;1,57;2,00
2020-08-30;33,00;51,86;3,14;3,14;1,57;3,00
2020-09-06;38,00;56,24;3,04;3,04;1,52;2,00
2020-09-13;33,00;56,57;4,71;3,14;1,57;7,00
2020-09-20;34,00;57,18;3,09;4,64;1,55;2,00
2020-09-27;31,00;49,60;3,10;3,10;1,55;2,00
2020-10-04;30,00;42,00;3,00;4,50;1,50;2,00
2020-10-11;38,00;51,68;4,56;4,56;3,04;2,00
2020-10-18;41,00;53,15;3,04;4,56;1,52;1,00
2020-10-25;34,00;51,00;3,09;3,09;1,55;3,00
2020-11-01;23,00;39,87;1,53;3,07;1,53;2,00
2020-11-08;25,00;43,75;3,13;6,25;1,56;2,00
2020-11-15;26,00;45,88;4,59;4,59;1,53;2,00
2020-11-22;36,00;57,91;3,13;6,26;3,13;6,00
2020-11-29;46,00;56,73;4,60;4,60;3,07;2,00
2020-12-06;70,00;77,61;7,61;6,09;6,09;2,00
2020-12-13;74,00;101,75;7,71;6,17;10,79;2,00
2020-12-20;59,00;94,71;9,32;7,76;3,11;3,00
2020-12-27;89,00;130,43;7,67;10,74;3,07;3,00
2021-01-03;97,00;149,35;9,24;12,32;1,54;2,00
2021-01-10;100,00;153,85;7,69;9,23;1,54;4,00
2021-01-17;84,00;143,56;6,11;7,64;3,05;5,00
2021-01-24;53,00;95,40;6,06;6,06;1,51;2,00
2021-01-31;42,00;100,50;6,00;3,00;1,50;2,00
2021-02-07;33,00;66,00;3,00;4,50;1,50;2,00
2021-02-14;40,00;66,15;4,62;3,08;1,54;2,00
2021-02-21;34,00;63,36;3,09;3,09;1,55;2,00
2021-02-28;35,00;53,26;4,57;3,04;1,52;2,00
2021-03-07;36,00;55,50;3,00;4,50;1,50;2,00
2021-03-14;40,00;49,23;4,62;3,08;1,54;2,00
2021-03-21;33,00;48,00;3,00;3,00;1,50;1,00
2021-03-28;26,00;41,29;3,06;1,53;1,53;1,00
2021-04-04;28,00;51,33;4,67;6,22;1,56;2,00
2021-04-11;31,00;51,15;3,10;3,10;1,55;4,00
2021-04-18;31,00;46,50;4,65;4,65;1,55;2,00
2021-04-25;31,00;52,70;3,10;4,65;1,55;4,00
2021-05-02;35,00;48,70;3,04;6,09;1,52;2,00
2021-05-09;35,00;50,22;4,57;4,57;1,52;2,00
2021-05-16;36,00;54,78;4,70;3,13;1,57;2,00
2021-05-23;36,00;61,04;4,70;6,26;1,57;2,00
2021-05-30;41,00;56,19;4,56;4,56;1,52;1,00
2021-06-06;46,00;61,33;9,20;6,13;1,53;2,00
2021-06-13;44,00;57,66;6,07;4,55;1,52;2,00
2021-06-20;48,00;66,58;4,65;6,19;1,55;4,00
2021-06-27;40,00;67,69;4,62;6,15;1,54;2,00
2021-07-04;45,00;66,72;4,66;6,21;1,55;2,00
2021-07-11;57,00;66,24;4,62;6,16;1,54;3,00
2021-07-18;52,00;74,94;6,12;6,12;3,06;3,00
2021-07-25;59,00;95,31;7,56;7,56;3,03;3,00
2021-08-01;46,00;108,87;6,13;7,67;3,07;5,00
2021-08-08;62,00;111,60;6,20;9,30;1,55;2,00
2021-08-15;38,00;65,36;6,08;6,08;3,04;3,00
2021-08-22;36,00;62,61;4,70;6,26;3,13;14,00
2021-08-29;28,00;52,89;4,67;9,33;1,56;3,00
2021-09-05;34,00;49,45;4,64;7,73;3,09;3,00
2021-09-12;29,00;54,95;3,05;7,63;1,53;3,00
2021-09-19;35,00;59,35;4,57;7,61;1,52;3,00
2021-09-26;42,00;59,11;4,67;7,78;1,56;2,00
2021-10-03;40,00;56,92;4,62;9,23;1,54;2,00
2021-10-10;49,00;68,91;4,59;10,72;1,53;5,00
2021-10-17;46,00;73,60;6,13;9,20;1,53;2,00
2021-10-24;48,00;77,42;6,19;9,29;1,55;5,00
2021-10-31;53,00;74,82;7,79;10,91;3,12;4,00
2021-11-07;60,00;75,38;6,15;10,77;3,08;3,00
2021-11-14;48,00;113,03;6,19;7,74;3,10;2,00
2021-11-21;53,00;154,32;7,79;9,35;3,12;4,00
2021-11-28;39,00;87,36;4,68;7,80;3,12;22,00
2021-12-05;32,00;62,48;4,57;7,62;3,05;4,00
2021-12-12;41,00;62,26;4,56;6,07;9,11;3,00
2021-12-19;45,00;72,00;4,50;7,50;3,00;2,00
2021-12-26;55,00;90,14;6,11;7,64;1,53;3,00
2022-01-02;66,00;107,44;7,67;12,28;3,07;4,00
2022-01-09;55,00;80,97;7,64;15,28;1,53;3,00
2022-01-16;54,00;87,94;10,80;15,43;1,54;3,00
2022-01-23;56,00;80,89;7,78;12,44;1,56;4,00
2022-01-30;67,00;84,14;7,79;12,47;1,56;4,00
2022-02-06;59,00;83,84;7,76;12,42;1,55;2,00
2022-02-13;61,00;79,77;7,82;14,08;1,56;4,00
2022-02-20;54,00;77,14;7,71;10,80;1,54;4,00
2022-02-27;55,00;74,86;6,11;9,17;1,53;3,00
2022-03-06;53,00;68,14;4,54;9,09;1,51;3,00
2022-03-13;53,00;75,71;6,06;7,57;1,51;3,00
2022-03-20;47,00;77,32;6,06;7,58;1,52;3,00
2022-03-27;53,00;74,82;4,68;12,47;1,56;2,00
2022-04-03;51,00;71,09;4,64;7,73;1,55;2,00
2022-04-10;50,00;76,56;6,25;7,81;1,56;2,00
2022-04-17;51,00;74,18;6,18;10,82;3,09;4,00
2022-04-24;50,00;85,94;7,81;9,38;3,13;4,00
2022-05-01;46,00;67,47;4,60;9,20;3,07;3,00
2022-05-08;39,00;54,00;4,50;7,50;1,50;1,00
2022-05-15;38,00;60,80;4,56;4,56;1,52;2,00
2022-05-22;38,00;50,16;4,56;6,08;3,04;2,00
2022-05-29;34,00;52,55;4,64;6,18;3,09;3,00
2022-06-05;40,00;58,46;4,62;7,69;3,08;2,00
2022-06-12;41,00;58,35;3,15;6,31;1,58;4,00
