Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2021-03-28;59,00;2,23;27,83;34,51;18,92;2,00
2021-04-04;32,00;9,93;34,21;32,00;25,38;5,00
2021-04-11;58,00;3,05;24,42;36,63;21,37;3,00
2021-04-18;32,00;9,93;35,31;26,48;23,17;5,00
2021-04-25;43,00;4,41;49,62;24,26;19,85;3,00
2021-05-02;41,00;6,31;16,82;71,49;10,51;8,00
2021-05-09;45,00;13,93;25,71;73,93;20,36;7,00
2021-05-16;33,00;9,90;29,70;61,60;22,00;10,00
2021-05-23;52,00;6,37;30,78;62,61;27,59;12,00
2021-05-30;55,00;3,30;31,90;56,10;25,30;10,00
2021-06-06;45,00;0,00;41,79;35,36;21,43;10,00
2021-06-13;50,00;7,29;27,08;38,54;19,79;8,00
2021-06-20;31,00;10,00;31,00;22,00;22,00;5,00
2021-06-27;47,00;3,20;34,18;27,77;22,43;7,00
2021-07-04;58,00;12,27;36,81;44,62;24,54;7,00
2021-07-11;60,00;5,36;22,50;42,86;19,29;2,00
2021-07-18;44,00;8,80;37,40;46,20;29,70;11,00
2021-07-25;56,00;3,23;40,92;25,85;29,08;2,00
2021-08-01;48,00;30,55;73,09;43,64;31,64;6,00
2021-08-08;68,00;18,35;59,37;64,76;49,65;16,00
2021-08-15;48,00;3,60;63,60;58,80;57,60;6,00
2021-08-22;58,00;7,81;50,19;54,65;44,62;4,00
2021-08-29;52,00;5,31;40,33;29,71;32,90;8,00
2021-09-05;56,00;10,29;67,43;48,00;30,86;10,00
2021-09-12;57,00;11,83;64,53;49,47;36,57;16,00
2021-09-19;64,00;5,08;66,03;60,95;23,37;14,00
2021-09-26;51,00;3,33;55,43;55,43;23,28;4,00
2021-10-03;72,00;19,43;62,86;35,43;27,43;19,00
2021-10-10;64,00;2,03;65,02;44,70;17,27;10,00
2021-10-17;64,00;0,00;64,00;26,03;20,61;6,00
2021-10-24;70,00;7,42;54,09;40,30;28,64;10,00
2021-10-31;88,00;5,79;67,16;53,26;45,16;12,00
2021-11-07;69,00;15,58;53,42;57,87;44,52;8,00
2021-11-14;77,00;3,25;74,83;19,52;24,94;6,00
2021-11-21;56,00;5,71;72,00;35,43;61,71;18,00
2021-11-28;55,00;9,57;89,67;50,22;47,83;9,00
2021-12-05;62,00;7,48;54,52;21,38;13,90;6,00
2021-12-12;63,00;5,43;57,57;29,33;31,50;6,00
2021-12-19;67,00;12,97;48,63;64,84;33,50;0,00
2021-12-26;77,00;4,16;77,00;47,86;52,03;11,00
2022-01-02;67,00;10,05;81,52;59,18;71,47;8,00
2022-01-09;78,00;4,39;76,90;59,32;31,86;8,00
2022-01-16;87,00;2,20;105,72;51,76;58,37;4,00
2022-01-23;76,00;11,77;71,72;47,10;37,46;8,00
2022-01-30;83,00;5,53;92,96;53,12;44,27;10,00
2022-02-06;75,00;12,31;104,10;42,54;29,10;9,00
2022-02-13;50,00;7,45;71,28;37,23;54,26;12,00
2022-02-20;61,00;5,55;74,31;38,82;61,00;2,00
2022-02-27;49,00;0,00;64,17;49,00;53,67;4,00
2022-03-06;75,00;4,69;99,61;31,64;38,67;9,00
2022-03-13;67,00;4,19;51,30;48,16;38,73;10,00
2022-03-20;44,00;2,10;49,24;37,71;52,38;9,00
2022-03-27;72,00;0,00;85,97;42,99;42,99;8,00
2022-04-03;72,00;4,43;100,80;35,45;38,77;14,00
2022-04-10;66,00;17,31;81,15;47,61;19,48;11,00
2022-04-17;71,00;13,98;61,32;48,41;48,41;9,00
2022-04-24;76,00;21,11;68,61;34,83;29,56;10,00
2022-05-01;61,00;13,31;66,55;47,69;27,73;14,00
2022-05-08;53,00;2,12;60,42;34,98;37,10;13,00
2022-05-15;56,00;5,60;54,88;56,00;21,28;12,00
2022-05-22;55,00;6,60;94,60;55,00;28,60;8,00
2022-05-29;57,00;2,24;53,65;35,76;33,53;10,00
2022-06-05;40,00;4,44;57,78;24,44;32,22;10,00
2022-06-12;48,00;4,36;52,36;38,18;33,82;3,00
