Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2021-01-31;63,00;14,89;34,36;21,76;11,45;12,00
2021-02-07;53,00;6,91;24,20;14,98;14,98;7,00
2021-02-14;51,00;10,43;44,05;32,45;17,39;3,00
2021-02-21;62,00;17,22;33,30;16,07;19,52;5,00
2021-02-28;46,00;6,90;24,15;17,25;4,60;10,00
2021-03-07;51,00;9,27;15,07;28,98;69,55;7,00
2021-03-14;68,00;5,86;32,83;25,79;22,28;9,00
2021-03-21;64,00;1,16;20,95;18,62;18,62;7,00
2021-03-28;59,00;2,31;27,76;32,39;19,67;4,00
2021-04-04;30,00;10,38;32,31;33,46;26,54;7,00
2021-04-11;63,00;3,50;24,50;40,83;24,50;3,00
2021-04-18;33,00;10,61;36,54;30,64;24,75;5,00
2021-04-25;42,00;4,54;47,68;24,97;20,43;5,00
2021-05-02;44,00;6,95;18,53;72,95;12,74;8,00
2021-05-09;49,00;14,81;26,21;70,65;20,51;7,00
2021-05-16;34,00;9,07;26,07;60,07;20,40;10,00
2021-05-23;54,00;7,04;34,04;68,09;29,35;12,00
2021-05-30;55,00;3,51;30,43;55,00;24,57;10,00
2021-06-06;50,00;0,00;44,19;40,70;24,42;14,00
2021-06-13;51,00;8,11;28,98;37,09;22,02;8,00
2021-06-20;34,00;11,72;31,66;25,79;25,79;5,00
2021-06-27;47,00;4,70;34,08;30,55;24,68;7,00
2021-07-04;59,00;12,73;39,33;43,96;25,45;11,00
2021-07-11;62,00;5,74;25,26;43,63;20,67;2,00
2021-07-18;43,00;7,92;37,34;43,00;33,95;11,00
2021-07-25;61,00;3,45;41,43;27,62;29,92;4,00
2021-08-01;51,00;31,73;73,67;45,33;31,73;8,00
2021-08-08;68,00;19,59;63,39;63,39;51,86;17,00
2021-08-15;47,00;3,44;56,17;57,32;55,02;8,00
2021-08-22;57,00;7,98;47,88;53,58;43,32;6,00
2021-08-29;55,00;5,73;37,81;29,79;35,52;8,00
2021-09-05;55,00;10,31;68,75;48,13;30,94;14,00
2021-09-12;58,00;11,60;68,44;48,72;40,60;24,00
2021-09-19;70,00;5,74;73,44;68,85;26,39;16,00
2021-09-26;51,00;3,48;56,80;53,32;23,18;4,00
2021-10-03;70,00;19,83;63,00;36,17;28,00;19,00
2021-10-10;65,00;2,28;70,70;42,19;21,67;10,00
2021-10-17;67,00;0,00;69,31;27,72;23,10;10,00
2021-10-24;73,00;9,13;53,61;43,34;30,80;12,00
2021-10-31;95,00;5,79;66,04;53,29;46,34;10,00
2021-11-07;69,00;16,10;50,60;56,35;47,15;8,00
2021-11-14;78,00;3,44;76,85;20,65;24,09;6,00
2021-11-21;53,00;5,76;73,74;32,26;58,76;18,00
2021-11-28;56,00;9,14;84,57;45,71;44,57;15,00
2021-12-05;63,00;9,16;57,27;20,62;17,18;6,00
2021-12-12;66,00;5,79;60,21;30,11;34,74;10,00
2021-12-19;69,00;12,86;47,95;69,00;31,58;0,00
2021-12-26;84,00;4,60;86,30;48,33;54,08;14,00
2022-01-02;64,00;12,57;80,00;56,00;72,00;10,00
2022-01-09;80,00;4,64;76,52;62,61;33,62;12,00
2022-01-16;88,00;2,32;105,37;53,26;60,21;8,00
2022-01-23;80,00;11,43;72,00;50,29;37,71;8,00
2022-01-30;85,00;5,74;97,64;48,24;47,09;15,00
2022-02-06;77,00;12,83;106,17;42,00;30,33;11,00
2022-02-13;52,00;10,40;78,58;35,82;57,78;17,00
2022-02-20;62,00;5,74;76,93;40,19;59,70;2,00
2022-02-27;52,00;0,00;57,78;48,53;54,31;7,00
2022-03-06;70,00;4,59;87,21;26,39;39,02;11,00
2022-03-13;68,00;4,61;55,32;53,02;39,19;10,00
2022-03-20;45,00;2,31;53,08;39,23;56,54;13,00
2022-03-27;68,00;0,00;85,59;44,55;46,90;7,00
