Semaine;Polynesie (PF);Nouvelle Caledonie (NC);Fidji (FJ);Vanuatu (VU);Iles Cook (CK)
2020-09-20;47,00;5,00;6,00;1,00;1,00
2020-09-27;51,00;6,00;8,00;1,00;1,00
2020-10-04;49,00;12,00;6,00;1,00;0,50
2020-10-11;48,00;6,00;6,00;0,50;0,50
2020-10-18;53,00;8,00;6,00;1,00;0,50
2020-10-25;44,00;3,00;7,00;0,50;1,00
2020-11-01;41,00;5,00;4,00;0,50;0,00
2020-11-08;56,00;5,00;14,00;1,00;0,50
2020-11-15;49,00;7,00;5,00;1,00;1,00
2020-11-22;49,00;6,00;6,00;0,50;0,50
2020-11-29;38,00;6,00;8,00;0,50;0,50
2020-12-06;55,00;6,00;5,00;1,00;1,00
2020-12-13;48,00;8,00;7,00;0,50;1,00
2020-12-20;60,00;9,00;5,00;1,00;0,50
2020-12-27;66,00;12,00;3,00;1,00;1,00
2021-01-03;53,00;11,00;3,00;0,50;0,50
2021-01-10;49,00;6,00;4,00;1,00;0,50
2021-01-17;57,00;7,00;4,00;1,00;1,00
2021-01-24;58,00;7,00;4,00;1,00;0,50
2021-01-31;47,00;8,00;5,00;1,00;1,00
2021-02-07;46,00;8,00;5,00;1,00;2,00
2021-02-14;39,00;7,00;3,00;1,00;0,50
2021-02-21;46,00;5,00;5,00;0,50;0,50
2021-02-28;46,00;10,00;4,00;1,00;1,00
2021-03-07;56,00;12,00;5,00;1,00;1,00
2021-03-14;51,00;3,00;3,00;0,50;1,00
2021-03-21;52,00;5,00;3,00;0,50;0,50
2021-03-28;46,00;7,00;4,00;1,00;1,00
2021-04-04;51,00;8,00;4,00;1,00;0,50
2021-04-11;52,00;8,00;3,00;1,00;0,50
2021-04-18;44,00;8,00;4,00;2,00;0,50
2021-04-25;48,00;6,00;4,00;2,00;1,00
2021-05-02;45,00;4,00;3,00;1,00;0,50
2021-05-09;49,00;5,00;4,00;2,00;0,00
2021-05-16;54,00;6,00;4,00;1,00;1,00
2021-05-23;46,00;5,00;3,00;1,00;0,50
2021-05-30;57,00;8,00;5,00;1,00;0,50
2021-06-06;57,00;8,00;4,00;0,00;1,00
2021-06-13;50,00;4,00;4,00;2,00;1,00
2021-06-20;59,00;6,00;3,00;1,00;1,00
2021-06-27;48,00;5,00;3,00;0,50;0,50
2021-07-04;57,00;5,00;7,00;1,00;1,00
2021-07-11;56,00;7,00;5,00;1,00;1,00
2021-07-18;63,00;7,00;5,00;2,00;2,00
2021-07-25;89,00;8,00;6,00;1,00;1,00
2021-08-01;66,00;7,00;3,00;1,00;1,00
2021-08-08;100,00;7,00;4,00;2,00;1,00
2021-08-15;98,00;7,00;3,00;2,00;2,00
2021-08-22;81,00;6,00;5,00;1,00;1,00
2021-08-29;73,00;5,00;2,00;0,50;0,00
2021-09-05;58,00;7,00;1,00;0,50;1,00
2021-09-12;47,00;5,00;2,00;2,00;1,00
2021-09-19;60,00;9,00;5,00;0,50;0,50
2021-09-26;43,00;6,00;6,00;1,00;2,00
2021-10-03;45,00;5,00;2,00;1,00;1,00
2021-10-10;45,00;7,00;2,00;1,00;0,50
2021-10-17;39,00;7,00;3,00;1,00;1,00
2021-10-24;49,00;7,00;3,00;1,00;1,00
2021-10-31;53,00;8,00;5,00;1,00;3,00
2021-11-07;56,00;6,00;5,00;0,00;1,00
2021-11-14;53,00;7,00;2,00;1,00;0,00
2021-11-21;48,00;9,00;3,00;2,00;1,00
2021-11-28;46,00;8,00;4,00;1,00;1,00
2021-12-05;51,00;10,00;4,00;2,00;1,00
2021-12-12;43,00;18,00;3,00;0,50;0,00
2021-12-19;53,00;8,00;1,00;0,50;1,00
2021-12-26;51,00;7,00;5,00;2,00;1,00
2022-01-02;55,00;8,00;3,00;0,50;1,00
2022-01-09;59,00;12,00;5,00;1,00;1,00
2022-01-16;50,00;9,00;4,00;2,00;1,00
2022-01-23;53,00;9,00;4,00;1,00;1,00
2022-01-30;49,00;8,00;6,00;1,00;1,00
2022-02-06;56,00;9,00;3,00;0,50;0,50
2022-02-13;53,00;9,00;5,00;0,50;2,00
2022-02-20;51,00;7,00;3,00;1,00;0,00
2022-02-27;55,00;9,00;5,00;1,00;2,00
2022-03-06;47,00;7,00;5,00;1,00;1,00
2022-03-13;53,00;10,00;4,00;4,00;1,00
2022-03-20;51,00;8,00;5,00;2,00;2,00
2022-03-27;50,00;7,00;4,00;1,00;1,00
