Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2020-01-12;24,00;38,00;18,00;53,00;9,00;34,67
2020-01-19;38,00;41,00;9,00;47,00;9,00;38,00
2020-01-26;29,00;27,00;4,00;31,00;2,00;24,86
2020-02-02;42,00;36,00;9,00;28,00;2,00;28,45
2020-02-09;36,00;45,00;9,00;47,00;7,00;22,15
2020-02-16;18,00;39,00;5,00;50,00;9,00;24,92
2020-02-23;15,00;35,00;4,00;22,00;2,00;23,18
2020-03-01;13,00;29,00;9,00;30,00;7,00;20,80
2020-03-08;14,00;48,00;4,00;26,00;6,00;19,09
2020-03-15;8,00;17,00;4,00;28,00;8,00;16,00
2020-03-22;18,00;22,00;2,00;8,00;4,00;9,69
2020-03-29;14,00;21,00;8,00;21,00;8,00;4,20
2020-04-05;4,00;7,00;4,00;14,00;4,00;10,67
2020-04-12;7,00;27,00;2,00;18,00;11,00;11,20
2020-04-19;4,00;19,00;4,00;13,00;0,00;10,67
2020-04-26;4,00;14,00;0,00;10,00;4,00;8,00
2020-05-03;15,00;11,00;0,00;9,00;0,00;10,91
2020-05-10;14,00;13,00;4,00;13,00;2,00;11,45
2020-05-17;7,00;22,00;4,00;16,00;2,00;15,40
2020-05-24;24,00;13,00;2,00;27,00;2,00;11,29
2020-05-31;11,00;9,00;0,00;18,00;4,00;2,75
2020-06-07;6,00;19,00;4,00;19,00;2,00;12,00
2020-06-14;25,00;21,00;4,00;20,00;0,00;11,11
2020-06-21;16,00;14,00;4,00;16,00;0,00;14,55
2020-06-28;13,00;16,00;0,00;25,00;0,00;13,00
2020-07-05;16,00;12,00;2,00;14,00;2,00;36,00
2020-07-12;9,00;26,00;0,00;5,00;2,00;27,00
2020-07-19;7,00;22,00;5,00;8,00;2,00;5,60
2020-07-26;10,00;2,00;2,00;18,00;0,00;38,57
2020-08-02;17,00;24,00;9,00;15,00;0,00;19,83
2020-08-09;14,00;16,00;5,00;10,00;0,00;11,20
2020-08-16;9,00;27,00;4,00;19,00;4,00;7,50
2020-08-23;15,00;18,00;0,00;9,00;2,00;10,91
2020-08-30;13,00;25,00;2,00;23,00;4,00;16,90
2020-09-06;9,00;29,00;2,00;32,00;7,00;16,50
2020-09-13;13,00;16,00;0,00;12,00;9,00;19,50
2020-09-20;7,00;22,00;0,00;14,00;4,00;7,00
2020-09-27;5,00;23,00;7,00;12,00;7,00;21,67
2020-10-04;5,00;16,00;2,00;24,00;0,00;28,33
2020-10-11;2,00;14,00;7,00;27,00;2,00;9,00
2020-10-18;12,00;7,00;2,00;19,00;2,00;13,33
2020-10-25;18,00;7,00;2,00;23,00;0,00;4,15
2020-11-01;11,00;11,00;2,00;36,00;4,00;12,38
2020-11-08;9,00;14,00;0,00;24,00;0,00;10,29
2020-11-15;5,00;16,00;7,00;33,00;5,00;25,00
2020-11-22;5,00;22,00;5,00;28,00;4,00;16,67
2020-11-29;18,00;25,00;0,00;51,00;7,00;8,31
2020-12-06;18,00;36,00;5,00;23,00;2,00;13,85
2020-12-13;14,00;23,00;12,00;19,00;2,00;16,80
2020-12-20;16,00;21,00;3,00;27,00;5,00;17,33
2020-12-27;13,00;36,00;8,00;51,00;0,00;19,50
2021-01-03;16,00;29,00;5,00;49,00;0,00;17,33
2021-01-10;16,00;47,00;0,00;35,00;4,00;28,00
2021-01-17;30,00;52,00;9,00;21,00;2,00;6,82
2021-01-24;16,00;49,00;5,00;26,00;2,00;13,33
2021-01-31;11,00;53,00;2,00;51,00;2,00;17,88
2021-02-07;9,00;56,00;2,00;26,00;7,00;14,14
2021-02-14;7,00;35,00;0,00;53,00;5,00;9,80
2021-02-21;19,00;37,00;0,00;41,00;7,00;19,00
2021-02-28;11,00;23,00;0,00;33,00;0,00;11,00
2021-03-07;22,00;22,00;2,00;35,00;2,00;6,88
2021-03-14;13,00;32,00;7,00;47,00;2,00;21,67
2021-03-21;16,00;11,00;0,00;21,00;2,00;9,33
2021-03-28;13,00;17,00;3,00;31,00;2,00;15,89
2021-04-04;12,00;14,00;3,00;35,00;7,00;2,67
2021-04-11;9,00;27,00;0,00;47,00;0,00;16,71
2021-04-18;5,00;28,00;7,00;46,00;2,00;11,67
2021-04-25;9,00;18,00;12,00;45,00;2,00;10,29
2021-05-02;9,00;27,00;9,00;47,00;2,00;3,86
2021-05-09;7,00;23,00;5,00;44,00;7,00;16,80
2021-05-16;23,00;25,00;7,00;23,00;4,00;10,82
2021-05-23;26,00;26,00;5,00;37,00;5,00;13,68
2021-05-30;2,00;19,00;0,00;29,00;9,00;3,00
2021-06-06;2,00;18,00;0,00;43,00;5,00;8,00
2021-06-13;12,00;16,00;5,00;39,00;0,00;18,67
2021-06-20;5,00;28,00;5,00;36,00;5,00;21,67
2021-06-27;14,00;26,00;2,00;17,00;2,00;7,00
2021-07-04;17,00;24,00;3,00;35,00;5,00;2,62
2021-07-11;8,00;25,00;3,00;21,00;2,00;8,00
2021-07-18;23,00;17,00;6,00;41,00;6,00;10,82
2021-07-25;24,00;27,00;8,00;28,00;11,00;30,67
2021-08-01;11,00;35,00;6,00;33,00;8,00;16,50
2021-08-08;27,00;40,00;0,00;28,00;0,00;10,80
2021-08-15;13,00;20,00;10,00;39,00;7,00;13,00
2021-08-22;11,00;16,00;3,00;27,00;5,00;17,88
2021-08-29;10,00;20,00;5,00;39,00;0,00;12,86
2021-09-05;21,00;18,00;5,00;56,00;0,00;15,40
2021-09-12;10,00;23,00;3,00;21,00;0,00;7,14
2021-09-19;17,00;20,00;5,00;28,00;2,00;20,92
2021-09-26;8,00;27,00;3,00;39,00;2,00;12,00
2021-10-03;15,00;46,00;8,00;29,00;3,00;9,55
2021-10-10;19,00;40,00;19,00;30,00;5,00;19,00
2021-10-17;10,00;46,00;5,00;37,00;5,00;23,75
2021-10-24;18,00;38,00;0,00;31,00;2,00;33,23
2021-10-31;17,00;39,00;5,00;33,00;2,00;24,85
2021-11-07;10,00;35,00;8,00;28,00;5,00;28,57
2021-11-14;5,00;32,00;5,00;46,00;12,00;31,25
2021-11-21;22,00;100,00;10,00;45,00;5,00;22,00
2021-11-28;10,00;43,00;5,00;27,00;9,00;142,86
2021-12-05;7,00;24,00;5,00;28,00;0,00;19,60
2021-12-12;10,00;33,00;3,00;29,00;2,00;15,71
2021-12-19;15,00;26,00;6,00;49,00;6,00;25,91
2021-12-26;19,00;40,00;3,00;48,00;0,00;9,50
2022-01-02;21,00;52,00;5,00;54,00;8,00;35,00
2022-01-09;18,00;33,00;0,00;40,00;8,00;20,77
2022-01-16;15,00;23,00;5,00;47,00;5,00;27,27
2022-01-23;3,00;46,00;0,00;58,00;5,00;27,00
2022-01-30;26,00;31,00;0,00;62,00;10,00;28,74
2022-02-06;16,00;21,00;8,00;47,00;0,00;8,00
2022-02-13;27,00;24,00;0,00;44,00;5,00;17,55
2022-02-20;26,00;29,00;5,00;41,00;8,00;10,95
2022-02-27;26,00;29,00;0,00;27,00;5,00;20,53
2022-03-06;19,00;39,00;5,00;19,00;5,00;14,93
2022-03-13;18,00;50,00;0,00;55,00;2,00;20,77
2022-03-20;21,00;34,00;0,00;30,00;3,00;14,44
2022-03-27;25,00;28,00;10,00;39,00;2,00;12,50
2022-04-03;10,00;34,00;0,00;43,00;0,00;27,14
2022-04-10;14,00;34,00;0,00;41,00;0,00;11,20
2022-04-17;15,00;29,00;6,00;39,00;9,00;25,91
2022-04-24;3,00;29,00;3,00;35,00;0,00;15,00
2022-05-01;13,00;43,00;0,00;42,00;3,00;21,67
2022-05-08;19,00;26,00;5,00;14,00;10,00;23,07
2022-05-15;24,00;10,00;3,00;46,00;8,00;21,18
2022-05-22;17,00;14,00;3,00;40,00;5,00;19,83
2022-05-29;8,00;23,00;5,00;33,00;3,00;10,67
