Semaine;Polynesie (PF);Nouvelle Caledonie (NC);Fidji (FJ);Vanuatu (VU);Iles Cook (CK)
2020-02-02;64,00;10,00;5,00;1,00;2,00
2020-02-09;51,00;13,00;5,00;1,00;2,00
2020-02-16;62,00;8,00;15,00;0,50;2,00
2020-02-23;46,00;7,00;11,00;1,00;1,00
2020-03-01;44,00;6,00;6,00;1,00;1,00
2020-03-08;49,00;9,00;7,00;2,00;0,00
2020-03-15;43,00;9,00;12,00;1,00;1,00
2020-03-22;55,00;8,00;6,00;0,50;1,00
2020-03-29;42,00;9,00;8,00;1,00;7,00
2020-04-05;70,00;8,00;11,00;5,00;3,00
2020-04-12;53,00;12,00;6,00;1,00;0,50
2020-04-19;54,00;11,00;8,00;1,00;1,00
2020-04-26;54,00;8,00;7,00;1,00;1,00
2020-05-03;51,00;10,00;13,00;1,00;1,00
2020-05-10;46,00;8,00;5,00;1,00;0,50
2020-05-17;44,00;6,00;4,00;1,00;1,00
2020-05-24;47,00;9,00;5,00;1,00;1,00
2020-05-31;52,00;8,00;7,00;0,50;1,00
2020-06-07;50,00;6,00;3,00;0,50;2,00
2020-06-14;51,00;6,00;4,00;0,50;1,00
2020-06-21;65,00;6,00;4,00;1,00;0,50
2020-06-28;52,00;6,00;3,00;1,00;0,00
2020-07-05;54,00;7,00;4,00;0,00;1,00
2020-07-12;71,00;6,00;3,00;2,00;1,00
2020-07-19;58,00;6,00;5,00;2,00;1,00
2020-07-26;64,00;6,00;4,00;2,00;1,00
2020-08-02;72,00;8,00;3,00;1,00;0,50
2020-08-09;70,00;6,00;4,00;1,00;1,00
2020-08-16;66,00;7,00;4,00;1,00;1,00
2020-08-23;66,00;10,00;17,00;1,00;0,50
2020-08-30;57,00;6,00;8,00;0,50;0,50
2020-09-06;53,00;7,00;5,00;1,00;0,00
2020-09-13;55,00;6,00;11,00;0,50;0,00
2020-09-20;47,00;5,00;6,00;0,50;1,00
2020-09-27;50,00;6,00;8,00;1,00;1,00
2020-10-04;49,00;12,00;6,00;1,00;0,50
2020-10-11;49,00;6,00;6,00;1,00;0,50
2020-10-18;52,00;8,00;6,00;1,00;1,00
2020-10-25;43,00;3,00;6,00;0,50;1,00
2020-11-01;41,00;5,00;4,00;0,50;0,00
2020-11-08;55,00;5,00;14,00;1,00;0,00
2020-11-15;49,00;7,00;5,00;1,00;1,00
2020-11-22;48,00;6,00;5,00;0,50;0,50
2020-11-29;37,00;6,00;8,00;0,50;0,50
2020-12-06;55,00;7,00;5,00;0,50;1,00
2020-12-13;46,00;8,00;7,00;0,00;1,00
2020-12-20;60,00;9,00;5,00;1,00;0,50
2020-12-27;66,00;11,00;3,00;1,00;1,00
2021-01-03;53,00;11,00;3,00;0,50;0,50
2021-01-10;48,00;6,00;4,00;0,50;0,50
2021-01-17;57,00;8,00;4,00;1,00;1,00
2021-01-24;58,00;7,00;4,00;1,00;1,00
2021-01-31;47,00;8,00;5,00;1,00;1,00
2021-02-07;46,00;8,00;6,00;1,00;2,00
2021-02-14;39,00;7,00;3,00;1,00;0,50
2021-02-21;47,00;5,00;5,00;0,50;1,00
2021-02-28;46,00;10,00;4,00;1,00;1,00
2021-03-07;55,00;12,00;5,00;1,00;0,50
2021-03-14;50,00;3,00;3,00;0,50;1,00
2021-03-21;52,00;4,00;3,00;0,50;0,50
2021-03-28;46,00;7,00;4,00;1,00;1,00
2021-04-04;51,00;8,00;4,00;0,50;0,50
2021-04-11;53,00;8,00;3,00;1,00;0,50
2021-04-18;44,00;6,00;4,00;2,00;0,50
2021-04-25;48,00;6,00;4,00;2,00;1,00
2021-05-02;44,00;4,00;3,00;1,00;0,50
2021-05-09;48,00;5,00;5,00;2,00;0,00
2021-05-16;54,00;7,00;4,00;1,00;1,00
2021-05-23;44,00;5,00;3,00;1,00;1,00
2021-05-30;57,00;8,00;6,00;1,00;0,50
2021-06-06;57,00;8,00;5,00;0,00;1,00
2021-06-13;51,00;4,00;4,00;2,00;1,00
2021-06-20;58,00;6,00;3,00;1,00;1,00
2021-06-27;47,00;5,00;3,00;0,50;0,50
2021-07-04;57,00;5,00;7,00;1,00;1,00
2021-07-11;56,00;6,00;5,00;0,50;1,00
2021-07-18;63,00;7,00;5,00;2,00;2,00
2021-07-25;89,00;8,00;5,00;1,00;1,00
2021-08-01;65,00;6,00;3,00;1,00;1,00
2021-08-08;100,00;8,00;4,00;2,00;1,00
2021-08-15;97,00;7,00;4,00;3,00;2,00
2021-08-22;82,00;7,00;5,00;1,00;1,00
2021-08-29;72,00;5,00;2,00;0,50;0,00
2021-09-05;57,00;7,00;1,00;0,50;1,00
2021-09-12;47,00;5,00;2,00;1,00;1,00
2021-09-19;59,00;8,00;4,00;0,50;0,50
2021-09-26;44,00;6,00;7,00;1,00;2,00
2021-10-03;47,00;5,00;2,00;1,00;1,00
2021-10-10;46,00;7,00;3,00;1,00;0,50
2021-10-17;39,00;7,00;2,00;1,00;1,00
2021-10-24;48,00;7,00;4,00;0,50;1,00
2021-10-31;52,00;7,00;4,00;1,00;3,00
2021-11-07;57,00;6,00;5,00;0,00;1,00
2021-11-14;53,00;8,00;2,00;1,00;0,00
2021-11-21;48,00;9,00;3,00;2,00;1,00
2021-11-28;46,00;8,00;4,00;1,00;1,00
2021-12-05;51,00;10,00;4,00;2,00;1,00
2021-12-12;43,00;19,00;4,00;0,50;0,00
2021-12-19;53,00;8,00;1,00;0,50;1,00
2021-12-26;50,00;8,00;5,00;2,00;1,00
2022-01-02;56,00;9,00;3,00;0,50;1,00
2022-01-09;60,00;11,00;5,00;1,00;1,00
2022-01-16;51,00;9,00;4,00;2,00;1,00
2022-01-23;53,00;9,00;4,00;1,00;1,00
2022-01-30;49,00;7,00;6,00;1,00;1,00
2022-02-06;56,00;9,00;3,00;0,50;0,00
2022-02-13;52,00;9,00;4,00;0,50;2,00
2022-02-20;52,00;7,00;3,00;1,00;0,00
2022-02-27;54,00;8,00;5,00;1,00;2,00
2022-03-06;46,00;8,00;4,00;1,00;1,00
2022-03-13;52,00;10,00;5,00;3,00;2,00
2022-03-20;49,00;8,00;4,00;2,00;2,00
2022-03-27;49,00;7,00;5,00;1,00;1,00
2022-04-03;51,00;10,00;3,00;0,00;2,00
2022-04-10;47,00;9,00;5,00;0,50;1,00
2022-04-17;45,00;7,00;6,00;1,00;1,00
2022-04-24;45,00;7,00;4,00;0,00;2,00
2022-05-01;52,00;5,00;6,00;1,00;0,50
2022-05-08;52,00;6,00;6,00;1,00;1,00
2022-05-15;49,00;8,00;4,00;1,00;1,00
2022-05-22;47,00;5,00;4,00;2,00;1,00
2022-05-29;55,00;9,00;4,00;2,00;1,00
