Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-02-09;58,00;3,63;210,25;261,00;3,63;23,00
2020-02-16;67,00;3,72;223,33;387,11;0,00;24,00
2020-02-23;49,00;7,00;168,00;252,00;3,50;22,00
2020-03-01;53,00;15,14;159,00;265,00;3,79;24,00
2020-03-08;59,00;7,38;147,50;213,88;0,00;18,00
2020-03-15;25,00;6,25;75,00;118,75;0,00;14,00
2020-03-22;31,00;7,75;54,25;108,50;3,88;15,00
2020-03-29;22,00;7,33;44,00;95,33;0,00;15,00
2020-04-05;29,00;7,25;43,50;79,75;0,00;13,00
2020-04-12;40,00;6,67;46,67;86,67;0,00;13,00
2020-04-19;23,00;7,67;53,67;69,00;0,00;22,00
2020-04-26;19,00;6,33;31,67;76,00;0,00;12,00
2020-05-03;33,00;6,60;39,60;85,80;3,30;22,00
2020-05-10;42,00;7,00;49,00;77,00;0,00;10,00
2020-05-17;30,00;7,50;67,50;112,50;3,75;15,00
2020-05-24;31,00;7,75;77,50;93,00;0,00;17,00
2020-05-31;42,00;7,00;56,00;98,00;0,00;14,00
2020-06-07;36,00;7,20;64,80;79,20;0,00;11,00
2020-06-14;42,00;7,00;49,00;70,00;0,00;11,00
2020-06-21;36,00;7,20;43,20;79,20;3,60;9,00
2020-06-28;34,00;6,80;54,40;88,40;0,00;7,00
2020-07-05;39,00;7,80;54,60;78,00;3,90;14,00
2020-07-12;38,00;7,60;53,20;68,40;0,00;14,00
2020-07-19;25,00;4,17;50,00;100,00;0,00;10,00
2020-07-26;30,00;3,75;52,50;82,50;3,75;8,00
2020-08-02;30,00;3,75;67,50;75,00;0,00;9,00
2020-08-09;45,00;3,75;105,00;97,50;0,00;11,00
2020-08-16;45,00;3,75;67,50;82,50;0,00;10,00
2020-08-23;48,00;3,43;41,14;68,57;0,00;8,00
2020-08-30;41,00;3,42;34,17;54,67;3,42;12,00
2020-09-06;58,00;3,63;29,00;79,75;3,63;7,00
2020-09-13;46,00;7,67;38,33;76,67;3,83;13,00
2020-09-20;40,00;6,67;26,67;80,00;0,00;10,00
2020-09-27;40,00;3,33;40,00;166,67;0,00;12,00
2020-10-04;30,00;3,75;37,50;105,00;3,75;23,00
2020-10-11;43,00;3,58;28,67;107,50;3,58;27,00
2020-10-18;26,00;6,50;26,00;91,00;3,25;18,00
2020-10-25;22,00;3,67;58,67;95,33;3,67;15,00
2020-11-01;15,00;3,75;45,00;90,00;0,00;9,00
2020-11-08;23,00;7,67;30,67;153,33;0,00;10,00
2020-11-15;20,00;6,67;26,67;106,67;3,33;11,00
2020-11-22;19,00;3,17;31,67;190,00;3,17;11,00
2020-11-29;19,00;3,17;31,67;76,00;3,17;8,00
2020-12-06;23,00;7,67;30,67;99,67;3,83;13,00
2020-12-13;62,00;3,44;41,33;75,78;3,44;11,00
2020-12-20;58,00;3,63;50,75;130,50;3,63;14,00
2020-12-27;54,00;3,38;81,00;675,00;3,38;22,00
2021-01-03;48,00;13,71;68,57;192,00;3,43;15,00
2021-01-10;35,00;7,00;56,00;175,00;3,50;13,00
2021-01-17;45,00;7,50;45,00;105,00;3,75;17,00
2021-01-24;40,00;6,67;46,67;86,67;3,33;12,00
2021-01-31;42,00;7,00;84,00;126,00;3,50;12,00
2021-02-07;63,00;7,00;56,00;210,00;3,50;7,00
2021-02-14;27,00;6,75;40,50;108,00;3,38;16,00
2021-02-21;20,00;6,67;46,67;73,33;3,33;11,00
2021-02-28;36,00;7,20;57,60;100,80;3,60;9,00
2021-03-07;26,00;6,50;45,50;97,50;3,25;10,00
2021-03-14;31,00;7,75;38,75;139,50;3,88;8,00
2021-03-21;25,00;3,13;25,00;87,50;3,13;9,00
2021-03-28;32,00;8,00;32,00;112,00;4,00;9,00
2021-04-04;23,00;7,67;46,00;138,00;3,83;16,00
2021-04-11;25,00;16,67;41,67;116,67;0,00;10,00
2021-04-18;25,00;3,13;37,50;112,50;3,13;13,00
2021-04-25;24,00;4,00;32,00;136,00;4,00;7,00
2021-05-02;24,00;4,00;64,00;168,00;4,00;14,00
2021-05-09;27,00;3,38;67,50;209,25;0,00;18,00
2021-05-16;26,00;6,50;45,50;143,00;3,25;23,00
2021-05-23;31,00;3,88;46,50;147,25;3,88;17,00
2021-05-30;40,00;3,33;66,67;153,33;3,33;18,00
2021-06-06;31,00;7,75;69,75;155,00;3,88;9,00
2021-06-13;33,00;6,60;59,40;105,60;0,00;12,00
2021-06-20;36,00;28,80;86,40;172,80;0,00;8,00
2021-06-27;33,00;6,60;85,80;178,20;0,00;11,00
2021-07-04;34,00;13,60;74,80;142,80;0,00;33,00
2021-07-11;38,00;3,80;83,60;167,20;3,80;12,00
2021-07-18;33,00;3,30;59,40;105,60;0,00;14,00
2021-07-25;35,00;3,50;77,00;133,00;0,00;15,00
2021-08-01;34,00;3,40;122,40;122,40;3,40;14,00
2021-08-08;37,00;3,70;96,20;148,00;3,70;13,00
2021-08-15;38,00;0,00;98,80;152,00;3,80;19,00
2021-08-22;42,00;7,00;105,00;140,00;3,50;9,00
2021-08-29;50,00;7,14;100,00;171,43;3,57;15,00
2021-09-05;40,00;3,33;100,00;153,33;3,33;13,00
2021-09-12;37,00;0,00;125,80;185,00;3,70;17,00
2021-09-19;64,00;3,56;142,22;163,56;0,00;21,00
2021-09-26;42,00;7,00;112,00;133,00;3,50;14,00
2021-10-03;45,00;15,00;150,00;172,50;3,75;16,00
2021-10-10;60,00;3,75;180,00;165,00;3,75;16,00
2021-10-17;47,00;3,36;147,71;147,71;3,36;20,00
2021-10-24;46,00;7,67;161,00;145,67;3,83;12,00
2021-10-31;49,00;7,00;189,00;154,00;3,50;16,00
2021-11-07;55,00;6,88;144,38;165,00;0,00;14,00
2021-11-14;41,00;6,83;109,33;129,83;3,42;12,00
2021-11-21;39,00;7,80;117,00;117,00;3,90;14,00
2021-11-28;35,00;7,00;91,00;112,00;3,50;8,00
2021-12-05;45,00;3,75;90,00;135,00;3,75;12,00
2021-12-12;40,00;6,67;120,00;140,00;0,00;15,00
2021-12-19;46,00;7,67;161,00;237,67;3,83;15,00
2021-12-26;52,00;7,43;230,29;304,57;3,71;19,00
2022-01-02;68,00;3,40;231,20;204,00;3,40;20,00
2022-01-09;62,00;6,89;248,00;213,56;3,44;11,00
2022-01-16;43,00;7,17;265,17;365,50;3,58;17,00
2022-01-23;41,00;6,83;211,83;184,50;3,42;21,00
2022-01-30;62,00;6,89;303,11;199,78;3,44;22,00
2022-02-06;61,00;6,78;237,22;183,00;3,39;24,00
2022-02-13;40,00;6,67;206,67;180,00;3,33;20,00
2022-02-20;43,00;7,17;229,33;179,17;3,58;16,00
2022-02-27;43,00;3,58;157,67;172,00;0,00;17,00
2022-03-06;41,00;6,83;157,17;157,17;3,42;15,00
2022-03-13;44,00;3,67;183,33;205,33;3,67;22,00
2022-03-20;49,00;7,00;161,00;175,00;3,50;21,00
2022-03-27;49,00;7,00;147,00;168,00;3,50;13,00
2022-04-03;48,00;6,86;198,86;171,43;3,43;26,00
2022-04-10;47,00;6,71;181,29;181,29;0,00;18,00
2022-04-17;89,00;7,42;378,25;267,00;3,71;24,00
2022-04-24;46,00;3,83;222,33;176,33;3,83;17,00
2022-05-01;50,00;7,14;164,29;164,29;0,00;16,00
2022-05-08;46,00;3,83;168,67;168,67;0,00;13,00
2022-05-15;42,00;7,00;168,00;154,00;3,50;12,00
2022-05-22;45,00;7,50;165,00;187,50;3,75;12,00
2022-05-29;45,00;7,50;180,00;180,00;3,75;20,00
