Tout_inclus;FR;BE;CH;DE;ES;IT;NL;GB;US
2021-01-17;21,00;10,00;15,00;9,00;1,00;5,73;9,55;42,00;57,27
2021-01-24;17,00;8,00;13,00;8,00;2,00;5,67;11,33;30,22;52,89
2021-01-31;17,00;9,00;18,00;9,00;3,00;7,56;11,33;28,33;52,89
2021-02-07;17,00;6,00;12,00;8,00;4,00;3,78;11,33;30,22;52,89
2021-02-14;22,00;10,00;21,00;9,00;3,00;4,00;18,00;36,00;70,00
2021-02-21;21,00;10,00;14,00;8,00;3,00;7,64;15,27;49,64;70,64
2021-02-28;22,00;12,00;14,00;10,00;4,00;6,00;16,00;44,00;82,00
2021-03-07;24,00;10,00;16,00;9,00;3,00;6,00;18,00;46,00;84,00
2021-03-14;23,00;11,00;17,00;12,00;6,00;5,75;13,42;42,17;92,00
2021-03-21;23,00;11,00;18,00;8,00;5,00;7,67;15,33;38,33;86,25
2021-03-28;16,00;6,00;11,00;7,00;4,00;12,00;12,00;30,00;84,00
2021-04-04;24,00;14,00;18,00;11,00;2,00;14,00;16,00;30,00;98,00
2021-04-11;24,00;18,00;17,00;8,00;6,00;16,00;14,00;26,00;92,00
2021-04-18;28,00;18,00;19,00;9,00;7,00;14,00;18,00;32,00;86,00
2021-04-25;29,00;13,00;18,00;12,00;5,00;17,40;17,40;29,00;79,27
2021-05-02;37,00;22,00;19,00;16,00;7,00;19,47;23,37;37,00;79,84
2021-05-09;46,00;29,00;26,00;23,00;9,00;23,00;36,42;34,50;78,58
2021-05-16;46,00;37,00;25,00;25,00;11,00;24,92;44,08;30,67;82,42
2021-05-23;49,00;43,00;35,00;33,00;10,00;33,32;50,96;33,32;82,32
2021-05-30;49,00;51,00;33,00;37,00;11,00;39,58;56,54;37,69;81,04
2021-06-06;55,00;50,00;36,00;37,00;13,00;37,32;58,93;31,43;88,39
2021-06-13;56,00;46,00;39,00;43,00;16,00;38,62;57,93;28,97;86,90
2021-06-20;81,00;43,00;39,00;44,00;14,00;48,21;63,64;38,57;86,79
2021-06-27;55,00;53,00;33,00;37,00;18,00;41,25;56,96;41,25;86,43
2021-07-04;51,00;60,00;48,00;41,00;16,00;51,00;52,96;49,04;84,35
2021-07-11;46,00;55,00;43,00;34,00;17,00;38,33;49,83;49,83;84,33
2021-07-18;51,00;59,00;44,00;37,00;19,00;35,31;58,85;54,92;74,54
2021-07-25;53,00;59,00;49,00;36,00;17,00;30,29;75,71;56,79;68,14
2021-08-01;53,00;45,00;34,00;34,00;19,00;34,07;83,29;64,36;56,79
2021-08-08;60,00;41,00;32,00;34,00;18,00;38,71;67,74;69,68;56,13
2021-08-15;52,00;46,00;34,00;34,00;18,00;36,59;69,33;61,63;52,00
2021-08-22;46,00;49,00;24,00;33,00;15,00;30,67;51,75;65,17;49,83
2021-08-29;48,00;40,00;32,00;30,00;11,00;21,12;55,68;61,44;49,92
2021-09-05;43,00;33,00;32,00;35,00;11,00;13,68;56,68;64,50;50,82
2021-09-12;41,00;36,00;21,00;31,00;10,00;9,76;54,67;72,24;50,76
2021-09-19;42,00;37,00;35,00;30,00;9,00;7,64;47,73;66,82;49,64
2021-09-26;41,00;34,00;34,00;27,00;7,00;9,76;46,86;60,52;50,76
2021-10-03;38,00;27,00;24,00;27,00;9,00;7,60;43,70;66,50;53,20
2021-10-10;40,00;34,00;23,00;30,00;5,00;10,00;44,00;70,00;56,00
2021-10-17;39,00;28,00;23,00;25,00;7,00;9,75;44,85;62,40;52,65
2021-10-24;41,00;26,00;25,00;22,00;7,00;7,81;29,29;54,67;54,67
2021-10-31;41,00;42,00;19,00;22,00;6,00;9,76;31,24;46,86;54,67
2021-11-07;38,00;32,00;20,00;19,00;6,00;9,50;20,90;51,30;53,20
2021-11-14;34,00;22,00;17,00;15,00;5,00;9,44;22,67;43,44;51,00
2021-11-21;26,00;18,00;12,00;12,00;4,00;5,57;16,71;37,14;52,00
2021-11-28;22,00;17,00;14,00;10,00;5,00;6,00;16,00;26,00;54,00
2021-12-05;23,00;17,00;7,00;14,00;4,00;7,67;21,08;24,92;47,92
2021-12-12;22,00;20,00;12,00;17,00;4,00;8,00;28,00;26,00;54,00
2021-12-19;30,00;20,00;14,00;14,00;6,00;8,00;26,00;26,00;52,00
2021-12-26;40,00;33,00;19,00;24,00;4,00;12,00;40,00;58,00;66,00
2022-01-02;50,00;45,00;23,00;34,00;5,00;15,38;55,77;92,31;88,46
2022-01-09;47,00;47,00;25,00;30,00;7,00;11,75;68,54;105,75;97,92
2022-01-16;53,00;44,00;33,00;30,00;7,00;15,70;53,00;107,96;98,15
2022-01-23;59,00;52,00;31,00;27,00;8,00;19,03;59,00;106,58;85,65
2022-01-30;65,00;52,00;39,00;33,00;9,00;19,12;55,44;105,15;76,47
2022-02-06;70,00;49,00;34,00;35,00;9,00;19,44;70,00;99,17;79,72
2022-02-13;72,00;43,00;42,00;40,00;6,00;17,05;54,95;96,63;77,68
2022-02-20;75,00;37,00;29,00;32,00;8,00;21,15;65,38;96,15;92,31
2022-02-27;57,00;34,00;36,00;27,00;8,00;20,90;49,40;87,40;83,60
2022-03-06;59,00;34,00;40,00;31,00;9,00;21,63;51,13;96,37;86,53
2022-03-13;60,00;32,00;41,00;30,00;8,00;21,29;50,32;102,58;83,23
2022-03-20;69,00;38,00;40,00;31,00;10,00;25,63;57,17;110,40;86,74
2022-03-27;67,00;49,00;19,00;34,00;12,00;32,54;49,77;112,94;86,14
2022-04-03;68,00;57,00;42,00;40,00;11,00;33,03;68,00;120,46;85,49
2022-04-10;67,00;47,00;44,00;46,00;17,00;33,50;59,12;120,21;78,82
2022-04-17;77,00;51,00;43,00;46,00;15,00;42,35;67,38;138,60;77,00
2022-04-24;76,00;51,00;38,00;44,00;15,00;44,82;74,05;146,15;74,05
2022-05-01;72,00;59,00;42,00;42,00;16,00;40,86;68,11;171,24;72,00
2022-05-08;72,00;42,00;40,00;49,00;18,00;40,86;68,11;153,73;64,22
2022-05-15;73,00;60,00;51,00;48,00;21,00;53,79;76,84;157,53;63,39
2022-05-22;67,00;63,00;51,00;53,00;19,00;51,69;70,83;147,40;63,17
2022-05-29;69,00;56,00;59,00;52,00;17,00;51,75;65,17;138,00;70,92
