Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-03-22;47,00;5,60;43,64;26,86;7,83;5,00
2020-03-29;48,00;13,71;36,57;26,29;8,00;5,00
2020-04-05;49,00;12,53;27,35;31,91;3,42;11,00
2020-04-12;78,00;3,34;40,11;12,26;8,91;5,00
2020-04-19;57,00;15,65;21,24;14,53;8,94;3,00
2020-04-26;38,00;10,06;27,94;32,41;7,82;6,00
2020-05-03;47,00;24,62;23,50;19,02;5,60;9,00
2020-05-10;50,00;4,44;25,56;7,78;3,33;5,00
2020-05-17;38,00;7,82;29,06;25,71;8,94;0,00
2020-05-24;36,00;13,50;30,38;22,50;1,13;9,00
2020-05-31;48,00;4,47;32,37;30,14;10,05;6,00
2020-06-07;27,00;4,50;24,75;16,88;14,63;3,00
2020-06-14;34,00;15,35;26,32;13,16;8,77;4,00
2020-06-21;46,00;17,95;39,27;14,59;7,85;13,00
2020-06-28;38,00;8,06;46,06;16,12;9,21;0,00
2020-07-05;35,00;7,90;41,77;10,16;1,13;2,00
2020-07-12;22,00;1,16;35,89;19,68;10,42;10,00
2020-07-19;49,00;2,23;11,14;27,84;3,34;2,00
2020-07-26;45,00;9,00;23,63;12,38;5,63;5,00
2020-08-02;47,00;3,36;60,43;15,67;11,19;3,00
2020-08-09;44,00;7,70;81,40;15,40;4,40;3,00
2020-08-16;64,00;6,74;44,91;14,60;26,95;11,00
2020-08-23;65,00;8,97;44,83;21,29;7,84;8,00
2020-08-30;62,00;6,76;31,56;14,65;10,15;8,00
2020-09-06;48,00;1,12;46,88;8,93;10,05;5,00
2020-09-13;43,00;9,92;19,85;16,54;6,62;7,00
2020-09-20;36,00;4,50;20,25;23,63;12,38;2,00
2020-09-27;38,00;3,45;18,42;18,42;3,45;7,00
2020-10-04;63,00;6,75;21,38;20,25;9,00;3,00
2020-10-11;86,00;3,39;13,58;14,71;10,18;7,00
2020-10-18;78,00;6,69;31,20;21,17;10,03;5,00
2020-10-25;100,00;3,37;17,98;4,49;4,49;7,00
2020-11-01;42,00;0,00;43,14;10,22;29,51;2,00
2020-11-08;44,00;6,77;36,10;11,28;7,90;10,00
2020-11-15;53,00;3,38;28,19;10,15;11,28;10,00
2020-11-22;59,00;7,94;22,69;14,75;22,69;5,00
2020-11-29;54,00;6,75;33,75;13,50;13,50;5,00
2020-12-06;75,00;6,72;23,51;7,84;23,51;10,00
2020-12-13;73,00;28,08;25,83;15,72;23,58;3,00
2020-12-20;48,00;12,28;31,26;17,86;20,09;2,00
2020-12-27;54,00;6,75;24,75;33,75;32,63;5,00
2021-01-03;65,00;4,48;44,83;23,53;33,62;12,00
2021-01-10;98,00;10,14;38,30;38,30;16,90;12,00
2021-01-17;96,00;6,78;33,88;16,94;28,24;7,00
2021-01-24;59,00;6,81;31,77;17,02;17,02;12,00
2021-01-31;60,00;11,11;31,11;21,11;11,11;9,00
2021-02-07;49,00;6,84;27,35;14,81;17,09;7,00
2021-02-14;47,00;10,07;40,29;30,21;16,79;3,00
2021-02-21;60,00;15,85;32,83;15,85;15,85;4,00
2021-02-28;44,00;6,77;25,95;15,79;6,77;9,00
2021-03-07;45,00;7,88;16,88;28,13;68,63;5,00
2021-03-14;59,00;4,54;32,90;22,69;20,42;8,00
2021-03-21;61,00;1,11;19,96;16,64;19,96;7,00
2021-03-28;60,00;2,26;27,17;32,83;15,85;2,00
2021-04-04;26,00;10,17;33,91;33,91;23,74;5,00
2021-04-11;59,00;3,40;26,10;39,71;19,29;3,00
2021-04-18;27,00;10,13;32,63;28,13;21,38;4,00
2021-04-25;43,00;4,41;46,31;22,05;19,85;2,00
2021-05-02;40,00;4,44;16,67;73,33;11,11;8,00
2021-05-09;45,00;13,50;23,63;68,63;16,88;5,00
2021-05-16;34,00;7,93;28,33;60,07;22,67;8,00
2021-05-23;53,00;6,77;32,70;59,77;28,19;12,00
2021-05-30;52,00;0,00;28,77;56,43;24,34;11,00
2021-06-06;44,00;0,00;41,74;33,85;22,56;9,00
2021-06-13;51,00;7,93;28,33;38,53;20,40;9,00
2021-06-20;33,00;9,90;26,40;23,10;25,30;5,00
2021-06-27;48,00;3,43;36,57;28,57;21,71;5,00
2021-07-04;57,00;12,54;36,48;45,60;23,94;7,00
2021-07-11;59,00;5,57;22,26;37,85;18,92;0,00
2021-07-18;41,00;6,83;35,31;44,42;25,06;9,00
2021-07-25;60,00;3,40;44,15;24,91;27,17;2,00
2021-08-01;49,00;29,63;74,07;37,60;29,63;6,00
2021-08-08;65,00;19,05;58,28;58,28;50,43;18,00
2021-08-15;41,00;3,32;58,73;58,73;53,19;4,00
2021-08-22;58,00;5,58;46,85;53,54;40,15;6,00
2021-08-29;52,00;3,32;35,40;30,98;35,40;8,00
2021-09-05;46,00;7,85;66,20;41,51;26,93;13,00
2021-09-12;57,00;10,06;68,18;50,29;38,00;16,00
2021-09-19;71,00;5,63;68,75;63,11;24,79;14,00
2021-09-26;48,00;3,35;54,70;49,12;23,44;4,00
2021-10-03;69,00;16,97;58,82;31,67;26,02;18,00
2021-10-10;66,00;2,24;71,59;41,39;20,14;8,00
2021-10-17;64,00;0,00;65,12;26,95;19,09;6,00
2021-10-24;70,00;5,56;52,22;38,89;26,67;10,00
2021-10-31;89,00;5,63;65,34;49,57;38,30;10,00
2021-11-07;64,00;13,47;44,91;57,26;41,54;6,00
2021-11-14;74,00;3,36;78,48;14,58;26,91;4,00
2021-11-21;53,00;5,64;69,91;30,45;54,13;19,00
2021-11-28;55,00;8,98;79,69;46,02;42,65;7,00
2021-12-05;64,00;6,74;56,14;22,46;13,47;4,00
2021-12-12;63,00;5,63;55,13;31,50;31,50;8,00
2021-12-19;67,00;11,17;48,02;64,77;26,80;0,00
2021-12-26;69,00;2,23;81,24;50,08;50,08;9,00
2022-01-02;65,00;10,09;78,45;60,52;65,00;2,00
2022-01-09;75,00;4,48;71,64;62,69;34,70;11,00
2022-01-16;88,00;2,23;101,37;52,35;54,58;6,00
2022-01-23;75,00;11,19;72,76;47,01;34,70;2,00
2022-01-30;84,00;4,48;82,88;50,40;45,92;11,00
2022-02-06;71,00;12,40;100,30;37,19;28,17;9,00
2022-02-13;51,00;7,93;74,80;37,40;54,40;13,00
2022-02-20;57,00;5,59;65,94;38,00;50,29;2,00
2022-02-27;51,00;0,00;57,65;45,46;45,46;7,00
2022-03-06;69,00;4,52;90,49;20,36;33,93;11,00
2022-03-13;67,00;4,47;55,83;45,78;37,97;9,00
2022-03-20;47,00;2,24;49,24;36,93;54,83;11,00
2022-03-27;67,00;0,00;78,17;45,78;36,85;6,00
2022-04-03;75,00;3,41;101,14;32,95;40,91;10,00
2022-04-10;69,00;15,84;81,44;48,64;15,84;12,00
2022-04-17;76,00;12,29;61,47;49,18;43,59;7,00
2022-04-24;76,00;20,12;60,35;38,00;27,94;6,00
2022-05-01;64,00;13,47;62,88;44,91;22,46;12,00
2022-05-08;56,00;0,00;62,72;35,84;35,84;11,00
2022-05-15;56,00;5,60;49,28;51,52;22,40;12,00
2022-05-22;56,00;6,72;90,72;53,76;30,24;7,00
2022-05-29;55,00;2,24;52,76;34,80;30,31;10,00
2022-06-05;42,00;4,42;56,37;19,89;24,32;11,00
2022-06-12;51,00;4,53;54,40;39,67;37,40;7,00
2022-06-19;49,00;0,00;67,93;54,57;45,66;6,00
2022-06-26;80,00;4,51;87,89;33,80;47,32;18,00
