Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-09-15;62,00;3,26;146,84;120,74;16,32;14,00
2019-09-22;61,00;6,78;199,94;166,06;16,94;22,00
2019-09-29;73,00;16,59;331,82;189,14;9,95;20,00
2019-10-06;93,00;6,64;219,21;176,04;26,57;25,00
2019-10-13;55,00;3,24;236,18;155,29;22,65;19,00
2019-10-20;70,00;36,67;150,00;123,33;6,67;40,00
2019-10-27;63,00;16,58;228,79;139,26;3,32;26,00
2019-11-03;87,00;6,69;234,23;177,35;23,42;16,00
2019-11-10;67,00;13,40;224,45;137,35;10,05;24,00
2019-11-17;61,00;30,50;189,78;152,50;20,33;26,00
2019-11-24;44,00;6,77;179,38;125,23;16,92;16,00
2019-12-01;32,00;6,40;204,80;112,00;6,40;24,00
2019-12-08;71,00;9,68;206,55;96,82;19,36;11,00
2019-12-15;68,00;6,80;187,00;112,20;17,00;43,00
2019-12-22;58,00;6,44;257,78;132,11;35,44;42,00
2019-12-29;75,00;0,00;264,13;189,13;29,35;34,00
2020-01-05;70,00;3,33;276,67;203,33;30,00;28,00
2020-01-12;60,00;3,33;270,00;220,00;23,33;28,00
2020-01-19;66,00;3,30;247,50;217,80;19,80;18,00
2020-01-26;66,00;3,30;260,70;145,20;16,50;38,00
2020-02-02;53,00;3,31;202,06;145,75;23,19;25,00
2020-02-09;51,00;10,20;272,00;176,80;23,80;25,00
2020-02-16;57,00;6,71;264,88;201,18;16,76;39,00
2020-02-23;24,00;3,43;181,71;171,43;17,14;12,00
2020-03-01;60,00;6,67;140,00;166,67;23,33;10,00
2020-03-08;52,00;3,25;208,00;139,75;13,00;28,00
2020-03-15;29,00;3,22;119,22;64,44;3,22;24,00
2020-03-22;29,00;9,67;93,44;54,78;3,22;16,00
2020-03-29;19,00;9,50;63,33;60,17;3,17;5,00
2020-04-05;55,00;12,94;58,24;67,94;6,47;10,00
2020-04-12;75,00;9,78;88,04;52,17;13,04;13,00
2020-04-19;40,00;6,67;76,67;56,67;0,00;16,00
2020-04-26;52,00;9,75;58,50;35,75;13,00;9,00
2020-05-03;43,00;33,08;59,54;46,31;6,62;12,00
2020-05-10;35,00;12,73;54,09;35,00;3,18;7,00
2020-05-17;23,00;16,43;78,86;52,57;9,86;8,00
2020-05-24;29,00;12,89;80,56;58,00;6,44;2,00
2020-05-31;48,00;3,20;70,40;57,60;12,80;12,00
2020-06-07;37,00;10,09;90,82;63,91;3,36;7,00
2020-06-14;41,00;3,42;82,00;51,25;3,42;10,00
2020-06-21;36,00;13,09;68,73;52,36;6,55;13,00
2020-06-28;45,00;3,21;83,57;45,00;6,43;13,00
2020-07-05;45,00;16,07;51,43;45,00;6,43;5,00
2020-07-12;35,00;9,55;63,64;66,82;6,36;13,00
2020-07-19;42,00;6,46;84,00;71,08;6,46;11,00
2020-07-26;25,00;6,25;75,00;59,38;3,13;14,00
2020-08-02;27,00;0,00;124,88;81,00;6,75;3,00
2020-08-09;39,00;3,25;191,75;68,25;0,00;5,00
2020-08-16;63,00;6,63;102,79;92,84;6,63;20,00
2020-08-23;35,00;3,50;87,50;80,50;7,00;15,00
2020-08-30;30,00;3,33;96,67;103,33;6,67;10,00
2020-09-06;58,00;0,00;80,56;74,11;3,22;15,00
2020-09-13;45,00;3,21;54,64;96,43;9,64;13,00
2020-09-20;34,00;10,20;54,40;57,80;3,40;15,00
2020-09-27;28,00;14,00;63,00;108,50;0,00;13,00
2020-10-04;55,00;0,00;55,00;139,12;6,47;18,00
2020-10-11;52,00;6,50;42,25;120,25;19,50;11,00
2020-10-18;25,00;6,25;37,50;125,00;9,38;10,00
2020-10-25;56,00;9,88;56,00;105,41;6,59;5,00
2020-11-01;23,00;0,00;36,14;121,57;3,29;10,00
2020-11-08;32,00;3,20;41,60;128,00;6,40;18,00
2020-11-15;32,00;0,00;51,20;99,20;25,60;15,00
2020-11-22;39,00;13,00;52,00;65,00;22,75;15,00
2020-11-29;41,00;3,42;54,67;85,42;27,33;8,00
2020-12-06;48,00;0,00;73,60;64,00;25,60;5,00
2020-12-13;40,00;23,33;53,33;93,33;16,67;10,00
2020-12-20;40,00;3,33;56,67;133,33;13,33;9,00
2020-12-27;45,00;3,21;67,50;160,71;12,86;12,00
2021-01-03;59,00;3,28;88,50;104,89;19,67;13,00
2021-01-10;85,00;6,54;52,31;111,15;16,35;3,00
2021-01-17;73,00;6,64;79,64;96,23;33,18;15,00
2021-01-24;68,00;3,40;78,20;78,20;20,40;8,00
2021-01-31;81,00;12,96;84,24;93,96;25,92;15,00
2021-02-07;36,00;6,55;78,55;166,91;26,18;3,00
2021-02-14;13,00;3,25;45,50;78,00;39,00;5,00
2021-02-21;48,00;6,40;76,80;96,00;73,60;0,00
2021-02-28;34,00;13,60;61,20;81,60;34,00;18,00
2021-03-07;46,00;13,14;65,71;72,29;82,14;18,00
2021-03-14;39,00;3,25;48,75;107,25;32,50;10,00
2021-03-21;22,00;3,14;59,71;100,57;44,00;26,00
2021-03-28;24,00;6,86;44,57;109,71;17,14;17,00
2021-04-04;29,00;6,44;48,33;96,67;6,44;0,00
2021-04-11;39,00;9,75;48,75;58,50;16,25;8,00
2021-04-18;60,00;13,33;70,00;100,00;16,67;26,00
2021-04-25;37,00;3,36;57,18;70,64;6,73;8,00
2021-05-02;20,00;13,33;66,67;133,33;6,67;0,00
2021-05-09;53,00;0,00;82,81;185,50;16,56;11,00
2021-05-16;51,00;6,80;54,40;115,60;10,20;8,00
2021-05-23;49,00;3,27;71,87;94,73;9,80;16,00
2021-05-30;38,00;0,00;82,91;96,73;6,91;13,00
2021-06-06;42,00;3,23;42,00;100,15;3,23;13,00
2021-06-13;51,00;6,80;64,60;88,40;6,80;11,00
2021-06-20;42,00;3,23;48,46;84,00;12,92;8,00
2021-06-27;28,00;7,00;63,00;133,00;3,50;18,00
2021-07-04;45,00;9,64;51,43;102,86;12,86;22,00
2021-07-11;35,00;6,36;82,73;133,64;15,91;6,00
2021-07-18;52,00;6,50;84,50;136,50;26,00;13,00
2021-07-25;58,00;9,67;64,44;180,44;16,11;15,00
2021-08-01;64,00;0,00;104,42;202,11;20,21;6,00
2021-08-08;61,00;6,78;149,11;193,17;16,94;9,00
2021-08-15;60,00;0,00;83,33;120,00;16,67;23,00
2021-08-22;40,00;6,67;110,00;153,33;13,33;0,00
2021-08-29;44,00;6,77;91,38;172,62;27,08;0,00
2021-09-05;47,00;3,36;107,43;141,00;30,21;6,00
2021-09-12;52,00;3,25;113,75;159,25;19,50;6,00
2021-09-19;56,00;0,00;135,06;154,82;23,06;11,00
2021-09-26;49,00;3,27;150,27;173,13;22,87;17,00
2021-10-03;58,00;6,82;191,06;197,88;30,71;40,00
2021-10-10;72,00;6,55;157,09;193,09;29,45;15,00
2021-10-17;64,00;0,00;158,32;205,47;37,05;29,00
2021-10-24;57,00;13,41;201,18;164,29;30,18;23,00
2021-10-31;45,00;6,43;138,21;151,07;38,57;14,00
2021-11-07;67,00;10,05;154,10;144,05;16,75;6,00
2021-11-14;56,00;6,59;151,53;151,53;26,35;8,00
2021-11-21;49,00;3,27;88,20;147,00;35,93;5,00
2021-11-28;72,00;6,55;98,18;114,55;19,64;5,00
2021-12-05;48,00;6,86;106,29;102,86;24,00;8,00
2021-12-12;71,00;3,38;84,52;91,29;23,67;6,00
2021-12-19;41,00;0,00;140,08;174,25;30,75;7,00
2021-12-26;50,00;0,00;180,00;160,00;53,33;24,00
2022-01-02;82,00;9,84;141,04;137,76;52,48;12,00
2022-01-09;55,00;3,44;151,25;202,81;37,81;28,00
2022-01-16;52,00;3,25;169,00;175,50;9,75;23,00
2022-01-23;50,00;6,67;190,00;210,00;23,33;20,00
2022-01-30;79,00;3,29;171,17;210,67;29,63;6,00
2022-02-06;49,00;3,27;186,20;215,60;29,40;21,00
2022-02-13;57,00;3,35;167,65;191,12;36,88;24,00
2022-02-20;59,00;9,83;144,22;173,72;29,50;21,00
2022-02-27;37,00;3,36;158,09;168,18;20,18;21,00
2022-03-06;54,00;6,75;131,63;172,13;30,38;18,00
2022-03-13;44,00;6,77;172,62;152,31;37,23;6,00
2022-03-20;51,00;6,80;176,80;180,20;20,40;15,00
2022-03-27;46,00;6,57;170,86;193,86;26,29;17,00
2022-04-03;81,00;3,24;178,20;126,36;29,16;19,00
2022-04-10;58,00;12,89;141,78;183,67;38,67;10,00
2022-04-17;66,00;9,90;171,60;184,80;36,30;26,00
2022-04-24;71,00;6,45;132,32;161,36;25,82;21,00
2022-05-01;88,00;6,52;114,07;143,41;16,30;17,00
2022-05-08;69,00;6,57;154,43;131,43;13,14;30,00
2022-05-15;39,00;6,50;162,50;165,75;32,50;15,00
2022-05-22;48,00;6,86;171,43;150,86;20,57;22,00
2022-05-29;54,00;6,75;155,25;158,63;23,63;9,00
2022-06-05;51,00;3,40;129,20;156,40;37,40;19,00
2022-06-12;45,00;3,21;86,79;99,64;25,71;19,00
2022-06-19;42,00;0,00;135,69;126,00;22,62;6,00
2022-06-26;49,00;6,53;124,13;98,00;52,27;11,00
